screen_id,survivors_top10,top10_boundary_tied,r2_size_alone,n_hits,n_measured,n_sets_used,source_id,cell_line,phenotype,library
2345,6,False,0.3039,879,17998,50,37163373,MCF-10A,response to chemicals,Human Improved Genome-wide Knockout CRISPR Library
2346,8,True,0.3625,902,17998,50,37163373,MCF-10A,response to chemicals,Human Improved Genome-wide Knockout CRISPR Library
2347,6,False,0.3979,597,17804,50,37163373,MCF-10A,response to chemicals,"CRISPRi (Weissman, 2014)"
2348,7,False,0.3959,858,17804,50,37163373,MCF-10A,response to chemicals,Weissman Human CRISPRi Titration Libraries
235,9,False,0.1974,1802,17667,50,29083409,HCC1954,cell proliferation,Avana
2350,8,False,0.4445,2346,18881,50,31462500,Kuramochi,response to chemicals,Avana-4
2351,8,False,0.4713,2193,18879,50,31462500,Kuramochi,response to chemicals,Avana-4
2352,9,True,0.3572,2491,18881,50,31462500,Kuramochi,response to chemicals,Avana-4
2353,7,False,0.4807,2164,18881,50,31462500,Kuramochi,response to chemicals,Avana-4
2354,4,True,0.6559,1044,18881,50,31462500,OVSAHO,response to chemicals,Avana-4
2355,6,False,0.6211,1105,18881,50,31462500,OVSAHO,response to chemicals,Avana-4
2356,5,False,0.612,1052,18881,50,31462500,OVSAHO,response to chemicals,Avana-4
2357,5,True,0.6884,1098,18881,50,31462500,OVSAHO,response to chemicals,Avana-4
2358,6,True,0.443,558,16372,50,36273494,YCC-6,response to chemicals,Human Improved Genome-wide Knockout CRISPR Library
236,9,False,0.2131,2155,17667,50,29083409,HCC827,cell proliferation,Avana
2360,5,True,0.5268,557,12119,50,39316623,Huh-7.5,response to virus,Edit-R Human Whole Genome crRNA Library
2361,6,True,0.4643,528,12119,50,39316623,Huh-7.5,response to virus,Edit-R Human Whole Genome crRNA Library
237,9,False,0.2549,1754,17667,50,29083409,HCC95,cell proliferation,Avana
2374,8,False,0.192,376,20592,50,32028983,HAP-1,viability,GECKO v2
238,9,False,0.2407,1591,17667,50,29083409,HEC-1-A,cell proliferation,Avana
239,9,False,0.2229,1664,17667,50,29083409,HEC-1-B,cell proliferation,Avana
24,7,True,0.3116,894,20398,50,28474669,K-562,response to toxin,Bassik Human CRISPR Knockout Library
240,9,True,0.22,1946,17667,50,29083409,HOP-62,cell proliferation,Avana
2402,2,False,0.7469,1178,19106,50,36977592,THP-1,response to toxin,GECKO v2
2404,8,True,0.1201,89,19106,50,36417855,HeLa,protein/peptide accumulation,Brunello (human)
2405,5,True,0.3781,368,36098,50,36744886,Jurkat,response to virus,Toronto Knockout version 3 (TKOv3)
241,8,False,0.2074,2131,17667,50,29083409,Hs 766T,cell proliferation,Avana
2419,5,False,0.8111,2154,15648,50,36920785,U-266 cell,response to chemicals,TKO (Toronto Knockout) v1
242,9,False,0.2218,2102,17667,50,29083409,HT115,cell proliferation,Avana
2420,4,True,0.7435,1836,15648,50,36920785,JJN-3,response to chemicals,TKO (Toronto Knockout) v1
2421,8,False,0.3017,444,18924,50,35113687,Primary T-cells,protein/peptide accumulation,Human CRISPR Activation Pooled Library (Calabrese)
2422,6,True,0.5061,572,18924,50,35113687,Primary T-cells,protein/peptide accumulation,Human CRISPR Activation Pooled Library (Calabrese)
2423,8,True,0.1555,226,18934,50,35113687,Primary T-cells,protein/peptide accumulation,Human CRISPRi sgRNA library Dolcetto
2424,7,True,0.2138,203,18934,50,35113687,Primary T-cells,protein/peptide accumulation,Human CRISPRi sgRNA library Dolcetto
2425,7,False,0.2229,243,18924,50,35113687,CD4+ T-cells,protein/peptide accumulation,Human CRISPR Activation Pooled Library (Calabrese)
2426,6,True,0.2777,171,18924,50,35113687,CD4+ T-cells,protein/peptide accumulation,Human CRISPR Activation Pooled Library (Calabrese)
2427,7,False,0.4835,423,18924,50,35113687,CD4+ T-cells,protein/peptide accumulation,Human CRISPR Activation Pooled Library (Calabrese)
2428,7,True,0.0387,20,20194,50,40372436,A-549,response to virus,Brunello (human)
243,9,True,0.2328,1858,17667,50,29083409,HT-1197,cell proliferation,Avana
2430,7,True,0.0011,34,20191,50,40372436,HeLa,response to virus,Brunello (human)
2431,9,True,0.0823,100,20187,50,40372436,HEp-2,response to virus,Brunello (human)
2432,8,True,0.1542,188,20193,50,40372436,HeLa,response to virus,Brunello (human)
2433,7,True,0.0198,43,20193,50,40372436,A-549,response to virus,Brunello (human)
2435,7,False,0.2854,452,20193,50,40372436,SK-MES-1,response to virus,Brunello (human)
2436,8,True,0.1556,201,20196,50,40372436,HCT 8,response to virus,Brunello (human)
2437,8,True,0.2751,617,20190,50,40372436,HuH-7,response to virus,Brunello (human)
2438,7,True,0.0812,97,20196,50,40372436,NCI-H727,response to virus,Brunello (human)
2439,9,True,0.0745,106,20195,50,40372436,NCI-H727,response to virus,Brunello (human)
244,9,False,0.2197,1529,17667,50,29083409,HT-1376,cell proliferation,Avana
2440,4,True,0.7797,1800,17430,50,30532030,HEK293-A,response to chemicals,Toronto Knockout version 3 (TKOv3)
2441,6,True,0.4086,1027,17383,50,30532030,HCT 116,response to chemicals,Toronto Knockout version 3 (TKOv3)
2442,7,True,0.3074,624,17721,50,30532030,MCF-10A,response to chemicals,Toronto Knockout version 3 (TKOv3)
2445,5,True,0.0,28,20584,50,34644148,HCT 116,response to chemicals,"CRISPRn (Hao, 2021)"
2449,5,True,0.0705,111,17408,50,40632661,HK-2,response to chemicals,GECKO v2
245,9,False,0.2138,2151,17667,50,29083409,IPC-298,cell proliferation,Avana
2455,8,True,0.0685,24,19078,50,36801923,BCBL-1,cell proliferation,Brunello (human)
2456,7,True,0.3239,194,20469,50,36725843,NCI-H69AR,response to chemicals,GECKO v2
2459,8,True,0.0676,256,19107,50,36652375,Capan-1,response to chemicals,Brunello (human)
246,9,False,0.2302,2037,17667,50,29083409,KM12,cell proliferation,Avana
2460,7,True,0.2136,256,19107,50,36652375,Capan-1,response to chemicals,Brunello (human)
2462,9,True,0.334,706,19107,50,36652375,Capan-1,response to chemicals,Brunello (human)
2465,6,True,0.0023,20,20628,50,36971544,A-549,protein/peptide accumulation,GECKO v2
2466,6,True,0.1244,88,18817,50,36971544,K-562,protein/peptide accumulation,CRISPRi-v2 (inhibition)
2467,7,True,0.0137,26,17222,50,36693839,hTERT-RPE1,response to chemicals,TKO (Toronto Knockout) v1
2468,6,True,0.0047,22,17220,50,36693839,hTERT-RPE1,response to chemicals,TKO (Toronto Knockout) v1
247,10,False,0.1789,1681,17667,50,29083409,IGR-39,cell proliferation,Avana
2478,5,False,0.6877,807,21593,50,36920967,HEK293T,response to virus,GECKO v2
248,9,False,0.2643,2093,17667,50,29083409,HCC-56,cell proliferation,Avana
249,9,False,0.2459,1549,17667,50,29083409,HCC202,cell proliferation,Avana
250,8,False,0.2535,1742,17667,50,29083409,HCC1143,cell proliferation,Avana
251,9,False,0.2518,1755,17667,50,29083409,HCC1359,cell proliferation,Avana
252,9,False,0.2666,1566,17667,50,29083409,HCC1419,cell proliferation,Avana
253,8,False,0.2337,2022,17667,50,29083409,HCC1428,cell proliferation,Avana
254,9,False,0.2642,1570,17667,50,29083409,HCC15,cell proliferation,Avana
255,9,False,0.2599,2041,17667,50,29083409,HCC1806,cell proliferation,Avana
256,9,False,0.2104,1745,17667,50,29083409,HGC-27,cell proliferation,Avana
257,8,True,0.2549,1661,17667,50,29083409,HLF,cell proliferation,Avana
258,8,True,0.2521,2039,17667,50,29083409,HMC-1-8,cell proliferation,Avana
259,9,False,0.2434,1994,17667,50,29083409,Hs 294T,cell proliferation,Avana
260,9,True,0.2034,2071,17667,50,29083409,Hs 578T,cell proliferation,Avana
261,9,False,0.2276,1859,17667,50,29083409,Hs 683,cell proliferation,Avana
262,9,False,0.2084,1461,17667,50,29083409,Hs 695T,cell proliferation,Avana
263,9,True,0.2155,1993,17667,50,29083409,Hs 729.T,cell proliferation,Avana
264,9,False,0.2434,2103,17667,50,29083409,Hs 944.T,cell proliferation,Avana
265,8,False,0.2502,1479,17667,50,29083409,HSC-3,cell proliferation,Avana
266,9,True,0.2407,1960,17667,50,29083409,HT-1080,cell proliferation,Avana
267,9,True,0.2817,1828,17667,50,29083409,HT-144,cell proliferation,Avana
268,9,False,0.2325,1689,17667,50,29083409,HT-55,cell proliferation,Avana
269,9,False,0.2054,1957,17667,50,29083409,HuH-1,cell proliferation,Avana
27,7,True,0.3187,2197,17206,50,26627737,143B,cell proliferation,TKO (Toronto Knockout) v1
270,9,False,0.2252,1978,17667,50,29083409,HuH-6,cell proliferation,Avana
271,9,False,0.2024,2048,17667,50,29083409,HuH-7,cell proliferation,Avana
272,8,True,0.2427,2352,17667,50,29083409,HuP-T3,cell proliferation,Avana
273,9,False,0.2497,2188,17667,50,29083409,IGR-1,cell proliferation,Avana
274,9,True,0.2063,1315,17667,50,29083409,IMR-32,cell proliferation,Avana
275,9,False,0.2511,2067,17667,50,29083409,CJM,cell proliferation,Avana
276,9,False,0.2117,1906,17667,50,29083409,D341 Med,cell proliferation,Avana
277,9,False,0.2433,2210,17667,50,29083409,DAN-G,cell proliferation,Avana
278,9,True,0.2162,1977,17667,50,29083409,Daoy,cell proliferation,Avana
279,8,False,0.2454,1329,17667,50,29083409,Detroit 562,cell proliferation,Avana
28,9,False,0.2245,2038,17203,50,26627737,hTERT-RPE1,cell proliferation,TKO (Toronto Knockout) v1
280,9,False,0.1641,1667,17667,50,29083409,DK-MG,cell proliferation,Avana
281,9,False,0.24,2292,17667,50,29083409,DLD-1,cell proliferation,Avana
282,9,False,0.2295,1252,17667,50,29083409,DU4475,cell proliferation,Avana
283,9,False,0.2424,1832,17667,50,29083409,EFM-19,cell proliferation,Avana
284,9,False,0.2169,1743,17667,50,29083409,EFO-21,cell proliferation,Avana
285,8,False,0.2724,2223,17667,50,29083409,EKVX,cell proliferation,Avana
286,8,False,0.2203,1748,17667,50,29083409,EPLC-272H,cell proliferation,Avana
287,9,False,0.2308,2070,17667,50,29083409,ESS-1,cell proliferation,Avana
288,9,False,0.2378,1732,17667,50,29083409,FaDu,cell proliferation,Avana
289,9,False,0.1734,1855,17667,50,29083409,G-292 clone A141B1,cell proliferation,Avana
29,9,False,0.2256,1893,17210,50,26627737,DLD-1,cell proliferation,TKO (Toronto Knockout) v1
290,9,False,0.2476,1900,17667,50,29083409,GaMG,cell proliferation,Avana
291,9,False,0.1759,2124,17667,50,29083409,GB-1,cell proliferation,Avana
292,9,False,0.2666,2272,17667,50,29083409,GCIY,cell proliferation,Avana
293,9,False,0.2326,1701,17667,50,29083409,GI-1,cell proliferation,Avana
294,9,False,0.2644,1896,17667,50,29083409,GSS,cell proliferation,Avana
295,9,False,0.2679,2004,17667,50,29083409,JHH-1,cell proliferation,Avana
296,9,False,0.2191,1938,17667,50,29083409,JHH-4,cell proliferation,Avana
297,9,False,0.2331,2146,17667,50,29083409,JHH-5,cell proliferation,Avana
298,9,False,0.256,2194,17667,50,29083409,JHH-7,cell proliferation,Avana
299,9,False,0.2517,2025,17667,50,29083409,JHOC-5,cell proliferation,Avana
300,8,False,0.1954,1895,17667,50,29083409,JHOM-1,cell proliferation,Avana
301,9,False,0.2405,1837,17667,50,29083409,JHOS-2,cell proliferation,Avana
302,9,False,0.2652,2024,17667,50,29083409,JHOS-4,cell proliferation,Avana
303,9,False,0.2327,1960,17667,50,29083409,JIMT-1,cell proliferation,Avana
304,9,False,0.2666,2119,17667,50,29083409,JMSU-1,cell proliferation,Avana
305,9,False,0.2912,2239,17667,50,29083409,HARA,cell proliferation,Avana
306,9,True,0.2056,1813,17667,50,29083409,BICR 6,cell proliferation,Avana
307,9,True,0.2595,1746,17667,50,29083409,HEC-251,cell proliferation,Avana
308,9,False,0.2187,2056,17667,50,29083409,HEC-50B,cell proliferation,Avana
309,8,False,0.2616,1959,17667,50,29083409,HEC-59,cell proliferation,Avana
310,9,True,0.2327,1999,17667,50,29083409,HEY A8,cell proliferation,Avana
311,9,True,0.2087,1834,17667,50,29083409,K029AX,cell proliferation,Avana
312,8,False,0.2231,2012,17667,50,29083409,KALS-1,cell proliferation,Avana
313,9,True,0.2686,2208,17667,50,29083409,Karpas-299,cell proliferation,Avana
314,9,False,0.2426,2259,17667,50,29083409,Kelly,cell proliferation,Avana
315,9,False,0.2446,1919,17667,50,29083409,Ki-JK,cell proliferation,Avana
316,9,False,0.2309,1527,17667,50,29083409,KLE,cell proliferation,Avana
317,9,False,0.2313,1945,17667,50,29083409,KMBC-2,cell proliferation,Avana
318,8,False,0.2132,1706,17667,50,29083409,KMRC-1,cell proliferation,Avana
319,9,False,0.2579,1901,17667,50,29083409,KMRC-20,cell proliferation,Avana
320,9,False,0.2244,1547,17667,50,29083409,KNS-42,cell proliferation,Avana
321,8,False,0.2479,1726,17667,50,29083409,KNS-60,cell proliferation,Avana
322,8,False,0.2221,2143,17667,50,29083409,KNS-62,cell proliferation,Avana
323,9,False,0.1864,1494,17667,50,29083409,KNS-81,cell proliferation,Avana
324,9,False,0.2565,1634,17667,50,29083409,KP-2,cell proliferation,Avana
325,9,False,0.2353,1908,17667,50,29083409,KP-3,cell proliferation,Avana
326,9,False,0.2464,2178,17667,50,29083409,KP-4,cell proliferation,Avana
327,9,False,0.2608,2049,17667,50,29083409,KPL-1,cell proliferation,Avana
328,9,False,0.2197,1236,17667,50,29083409,KP-N-YN,cell proliferation,Avana
329,9,False,0.2354,1298,17667,50,29083409,KS-1,cell proliferation,Avana
330,9,False,0.2425,2067,17667,50,29083409,KU-19-19,cell proliferation,Avana
331,9,False,0.1886,1879,17667,50,29083409,Kuramochi,cell proliferation,Avana
332,9,False,0.2391,2197,17667,50,29083409,KYSE-180,cell proliferation,Avana
333,9,False,0.2769,1875,17667,50,29083409,KYSE-270,cell proliferation,Avana
334,9,False,0.2315,2028,17667,50,29083409,KYSE-410,cell proliferation,Avana
335,9,False,0.1855,2032,17667,50,29083409,KYSE-450,cell proliferation,Avana
336,9,False,0.2277,2137,17667,50,29083409,KYSE-70,cell proliferation,Avana
337,9,False,0.2187,2003,17667,50,29083409,LCLC-103H,cell proliferation,Avana
338,8,False,0.2162,1922,17667,50,29083409,Li-7,cell proliferation,Avana
339,9,True,0.2141,2185,17667,50,29083409,LK-2,cell proliferation,Avana
340,9,False,0.2002,1947,17667,50,29083409,LN-18,cell proliferation,Avana
341,9,False,0.1867,1893,17667,50,29083409,LN-235,cell proliferation,Avana
342,9,True,0.2312,2023,17667,50,29083409,LN-382,cell proliferation,Avana
343,8,False,0.1981,1770,17667,50,29083409,LN-443,cell proliferation,Avana
346,9,False,0.2175,1936,17667,50,29083409,LN-308,cell proliferation,Avana
347,9,False,0.2222,1637,17667,50,29083409,LoVo,cell proliferation,Avana
348,9,False,0.1965,1899,17667,50,29083409,LS180,cell proliferation,Avana
349,9,False,0.2052,1930,17667,50,29083409,LS513,cell proliferation,Avana
350,9,False,0.2051,1804,17667,50,29083409,LS1034,cell proliferation,Avana
351,9,False,0.2361,1886,17667,50,29083409,LUDLU-1,cell proliferation,Avana
352,9,False,0.2546,2293,17667,50,29083409,LXF 289,cell proliferation,Avana
353,9,True,0.2011,1884,17667,50,29083409,M059K,cell proliferation,Avana
354,9,True,0.2109,1792,17667,50,29083409,Malme-3M,cell proliferation,Avana
355,9,False,0.2913,1882,17667,50,29083409,MCAS,cell proliferation,Avana
356,8,True,0.2304,1656,17667,50,29083409,MDA-MB-157,cell proliferation,Avana
357,9,True,0.2228,1981,17667,50,29083409,MDA-MB-231,cell proliferation,Avana
358,9,False,0.2553,1768,17667,50,29083409,MDA-MB-415,cell proliferation,Avana
359,9,False,0.2501,2081,17667,50,29083409,MDA-MB-435S,cell proliferation,Avana
360,9,False,0.2276,2152,17667,50,29083409,MDA-MB-436,cell proliferation,Avana
361,9,False,0.2476,1852,17667,50,29083409,MDA-MB-453,cell proliferation,Avana
362,9,False,0.2489,1943,17667,50,29083409,MDA-MB-468,cell proliferation,Avana
363,9,False,0.2166,2081,17667,50,29083409,MDST8,cell proliferation,Avana
364,9,False,0.2145,1865,17667,50,29083409,Mel Ho,cell proliferation,Avana
365,9,False,0.2631,2132,17667,50,29083409,Mel JuSo,cell proliferation,Avana
366,9,True,0.2109,1776,17667,50,29083409,MFE-319,cell proliferation,Avana
367,9,False,0.2058,1680,17667,50,29083409,MHH-NB-11,cell proliferation,Avana
368,9,True,0.2712,2257,17667,50,29083409,MIA PaCa-2,cell proliferation,Avana
369,9,False,0.2497,1730,17667,50,29083409,MKN45,cell proliferation,Avana
370,9,False,0.266,2062,17667,50,29083409,MOLM-13,cell proliferation,Avana
371,10,False,0.2313,481,18457,50,29028833,MKL-1,cell proliferation,"Liu Human CRISPR Knockout Library (CRISPRn H1 H2, H1/H2)"
372,9,False,0.2594,2123,17667,50,29083409,MOR/CPR,cell proliferation,Avana
373,8,False,0.3167,2127,17667,50,29083409,MV4-11,cell proliferation,Avana
374,9,False,0.2391,1729,17667,50,29083409,NB1,cell proliferation,Avana
375,9,False,0.2555,1622,17667,50,29083409,NB4,cell proliferation,Avana
376,9,False,0.2237,1905,17667,50,29083409,NCI-H23,cell proliferation,Avana
377,9,False,0.231,2188,17667,50,29083409,NCI-H322,cell proliferation,Avana
378,9,False,0.2435,2046,17667,50,29083409,NCI-H441,cell proliferation,Avana
379,9,False,0.2239,1821,17667,50,29083409,NCI-H460,cell proliferation,Avana
380,9,False,0.2215,1663,17667,50,29083409,NCI-H520,cell proliferation,Avana
381,8,False,0.2462,1600,17667,50,29083409,NCI-H716,cell proliferation,Avana
382,9,False,0.2153,1823,17667,50,29083409,NCI-H747,cell proliferation,Avana
383,9,False,0.2401,1977,17667,50,29083409,NCI-H838,cell proliferation,Avana
384,9,False,0.205,1853,17667,50,29083409,NCI-H1299,cell proliferation,Avana
385,9,True,0.225,2234,17667,50,29083409,NCI-H1437,cell proliferation,Avana
386,9,False,0.1811,2143,17667,50,29083409,NCI-H1581,cell proliferation,Avana
387,9,False,0.2488,1742,17667,50,29083409,NCI-H1650,cell proliferation,Avana
388,9,False,0.1976,1749,17667,50,29083409,NCI-H1693,cell proliferation,Avana
389,9,False,0.2776,2211,17667,50,29083409,NCI-H1703,cell proliferation,Avana
390,8,False,0.2003,1966,17667,50,29083409,NCI-H1792,cell proliferation,Avana
391,9,False,0.2438,2043,17667,50,29083409,NCI-H1944,cell proliferation,Avana
392,9,False,0.2352,2108,17667,50,29083409,NCI-H2023,cell proliferation,Avana
393,9,False,0.218,1775,17667,50,29083409,NCI-H2030,cell proliferation,Avana
394,9,False,0.2523,1865,17667,50,29083409,NCI-H2087,cell proliferation,Avana
395,9,True,0.2232,1724,17667,50,29083409,NCI-H2110,cell proliferation,Avana
396,9,False,0.2171,1894,17667,50,29083409,NCI-H2122,cell proliferation,Avana
397,9,False,0.2088,1666,17667,50,29083409,NCI-H2126,cell proliferation,Avana
398,9,False,0.2661,1713,17667,50,29083409,NCI-H2170,cell proliferation,Avana
399,9,True,0.2455,2199,17667,50,29083409,NCI-H2172,cell proliferation,Avana
400,9,False,0.2373,1738,17667,50,29083409,NCI-H2291,cell proliferation,Avana
401,9,False,0.2407,1286,17667,50,29083409,NCI-N87,cell proliferation,Avana
402,9,False,0.2677,1638,17667,50,29083409,NOMO-1,cell proliferation,Avana
403,8,False,0.2837,2238,17667,50,29083409,NUGC-3,cell proliferation,Avana
404,9,False,0.2262,2104,17667,50,29083409,OAW28,cell proliferation,Avana
405,2,True,0.7203,1174,20788,50,28775154,HeLa,protein/peptide distribution,GECKO v2
406,9,True,0.2237,2060,17667,50,29083409,OE21,cell proliferation,Avana
407,9,False,0.2546,1859,17667,50,29083409,OE33,cell proliferation,Avana
408,9,False,0.2235,1839,17667,50,29083409,ONS-76,cell proliferation,Avana
409,9,True,0.209,1879,17667,50,29083409,OS-RC-2,cell proliferation,Avana
410,9,False,0.2025,1912,17667,50,29083409,OUMS-23,cell proliferation,Avana
411,8,False,0.2003,1597,17667,50,29083409,OV7,cell proliferation,Avana
412,9,False,0.227,2128,17667,50,29083409,OV-90,cell proliferation,Avana
413,9,False,0.2301,2159,17667,50,29083409,OVCAR-8,cell proliferation,Avana
414,9,False,0.2337,2211,17667,50,29083409,OVISE,cell proliferation,Avana
415,9,True,0.2249,2128,17667,50,29083409,OVK-18,cell proliferation,Avana
416,9,False,0.3166,1546,17667,50,29083409,OVMANA,cell proliferation,Avana
418,9,True,0.2437,1664,17667,50,29083409,OVTOKO,cell proliferation,Avana
419,9,False,0.25,2146,17667,50,29083409,P31/FUJ,cell proliferation,Avana
420,8,False,0.2567,1760,17667,50,29083409,Panc 02.03,cell proliferation,Avana
421,9,False,0.2316,2165,17667,50,29083409,Panc 04.03,cell proliferation,Avana
422,9,False,0.1832,1851,17667,50,29083409,Panc 10.05,cell proliferation,Avana
423,9,True,0.1937,2021,17667,50,29083409,PaTu 8988s,cell proliferation,Avana
424,9,False,0.2783,2135,17667,50,29083409,PC-14,cell proliferation,Avana
425,8,False,0.227,2076,17667,50,29083409,PE/CA-PJ34 (clone C12),cell proliferation,Avana
426,8,False,0.2063,1706,17667,50,29083409,PF-382,cell proliferation,Avana
427,9,False,0.2312,2075,17667,50,29083409,PK-1,cell proliferation,Avana
428,8,False,0.2724,1724,17667,50,29083409,PK-45H,cell proliferation,Avana
429,9,True,0.2999,1969,17667,50,29083409,PLC/PRF/5,cell proliferation,Avana
430,9,False,0.2009,1575,17667,50,29083409,PSN1,cell proliferation,Avana
431,8,False,0.1628,1530,17667,50,29083409,RCC10RGB,cell proliferation,Avana
432,9,False,0.2278,2131,17667,50,29083409,RD,cell proliferation,Avana
433,8,False,0.2348,1822,17667,50,29083409,RERF-LC-Ad1,cell proliferation,Avana
434,9,False,0.236,1943,17667,50,29083409,RERF-LC-A1,cell proliferation,Avana
435,9,False,0.2084,1749,17667,50,29083409,Rh30,cell proliferation,Avana
436,9,False,0.2254,1879,17667,50,29083409,RKN,cell proliferation,Avana
437,9,False,0.2522,2349,17667,50,29083409,RKO,cell proliferation,Avana
438,9,False,0.2757,1680,17667,50,29083409,RMUG-S,cell proliferation,Avana
439,9,False,0.2173,2129,17667,50,29083409,RPMI-7951,cell proliferation,Avana
440,9,False,0.2505,1325,17667,50,29083409,RT-4,cell proliferation,Avana
441,9,False,0.2483,1905,17667,50,29083409,RT-112,cell proliferation,Avana
442,9,False,0.2787,1864,17667,50,29083409,RT112/84,cell proliferation,Avana
443,9,False,0.2475,1760,17667,50,29083409,RVH-421,cell proliferation,Avana
444,9,False,0.2358,1811,17667,50,29083409,SCaBER,cell proliferation,Avana
445,9,False,0.2574,2220,17667,50,29083409,SF295,cell proliferation,Avana
446,9,False,0.254,2026,17667,50,29083409,SF767,cell proliferation,Avana
447,9,False,0.2488,1681,17667,50,29083409,SH-10-TC,cell proliferation,Avana
448,9,False,0.2002,1927,17667,50,29083409,SiMa,cell proliferation,Avana
449,9,False,0.1934,1848,17667,50,29083409,SJSA-1,cell proliferation,Avana
450,9,False,0.2362,1809,17667,50,29083409,SK-BR-3,cell proliferation,Avana
451,9,False,0.2416,1633,17667,50,29083409,SK-HEP-1,cell proliferation,Avana
452,9,False,0.2179,1769,17667,50,29083409,SK-MEL-24,cell proliferation,Avana
453,9,False,0.2501,1546,17667,50,29083409,SK-MEL-30,cell proliferation,Avana
454,8,False,0.2101,1837,17667,50,29083409,SK-MES-1,cell proliferation,Avana
455,9,False,0.2076,2185,17667,50,29083409,SK-N-AS,cell proliferation,Avana
456,9,False,0.2334,1982,17667,50,29083409,SK-N-BE(2),cell proliferation,Avana
457,9,False,0.1973,1828,17667,50,29083409,SK-N-DZ,cell proliferation,Avana
458,9,True,0.1345,1402,17667,50,29083409,SK-N-FI,cell proliferation,Avana
459,9,False,0.2245,1772,17667,50,29083409,SK-N-MC,cell proliferation,Avana
460,8,False,0.2069,1828,17667,50,29083409,SK-OV-3,cell proliferation,Avana
461,8,False,0.2689,2199,17667,50,29083409,SLR20,cell proliferation,Avana
462,10,True,0.2086,2088,17667,50,29083409,SLR23,cell proliferation,Avana
463,9,False,0.2072,1758,17667,50,29083409,SLR26,cell proliferation,Avana
464,9,True,0.2311,1810,17667,50,29083409,SNG-M,cell proliferation,Avana
465,9,False,0.2759,2210,17667,50,29083409,SNU-1,cell proliferation,Avana
466,9,False,0.3064,2178,17667,50,29083409,SNU-8,cell proliferation,Avana
467,9,False,0.2072,1784,17667,50,29083409,SNU-201,cell proliferation,Avana
468,8,False,0.2467,1878,17667,50,29083409,SNU-213,cell proliferation,Avana
469,8,False,0.2428,1712,17667,50,29083409,SNU-349,cell proliferation,Avana
470,8,False,0.2312,2022,17667,50,29083409,SNU-398,cell proliferation,Avana
471,9,False,0.2103,1809,17667,50,29083409,SNU-410,cell proliferation,Avana
472,9,False,0.2329,1935,17667,50,29083409,SNU-449,cell proliferation,Avana
473,9,False,0.2483,1571,17667,50,29083409,SNU-503,cell proliferation,Avana
474,9,False,0.2213,1921,17667,50,29083409,SNU-685,cell proliferation,Avana
475,9,False,0.3109,1623,17667,50,29083409,SNU-840,cell proliferation,Avana
476,9,False,0.2448,1839,17667,50,29083409,SUIT-2,cell proliferation,Avana
477,8,False,0.2718,2186,17667,50,29083409,SUP-M2,cell proliferation,Avana
478,9,True,0.2491,1437,17667,50,29083409,SUP-T1,cell proliferation,Avana
479,9,False,0.2406,1642,17667,50,29083409,SW48,cell proliferation,Avana
480,9,False,0.2143,1292,17667,50,29083409,SW403,cell proliferation,Avana
481,9,False,0.2256,1918,17667,50,29083409,SW620,cell proliferation,Avana
482,8,True,0.2656,2024,17667,50,29083409,SW837,cell proliferation,Avana
483,9,False,0.2099,1798,17667,50,29083409,SW1463,cell proliferation,Avana
484,9,False,0.2567,1795,17667,50,29083409,T3M-4,cell proliferation,Avana
485,10,False,0.2309,1892,17667,50,29083409,T24,cell proliferation,Avana
486,9,False,0.2142,2082,17667,50,29083409,T84,cell proliferation,Avana
487,9,False,0.249,1839,17667,50,29083409,T98G,cell proliferation,Avana
488,9,False,0.2552,2110,17667,50,29083409,TCC-Pan2,cell proliferation,Avana
489,9,False,0.2151,2050,17667,50,29083409,TCCSUP,cell proliferation,Avana
490,9,False,0.2927,1886,17667,50,29083409,TE-1,cell proliferation,Avana
491,9,False,0.1847,1748,17667,50,29083409,TE-5,cell proliferation,Avana
492,8,False,0.2244,1872,17667,50,29083409,TEN,cell proliferation,Avana
493,9,False,0.2663,2041,17667,50,29083409,TF-1,cell proliferation,Avana
494,9,False,0.2817,2187,17667,50,29083409,TOV-21G,cell proliferation,Avana
495,9,False,0.1931,1816,17667,50,29083409,U-118MG,cell proliferation,Avana
496,9,False,0.2143,1492,17667,50,29083409,U-178MG,cell proliferation,Avana
497,9,False,0.2423,1702,17667,50,29083409,UOK101,cell proliferation,Avana
498,9,False,0.2203,2019,17667,50,29083409,WM1799,cell proliferation,Avana
5,9,True,0.4128,1344,15964,50,25307932,K-562,cell proliferation,"CRISPRi (Weissman, 2014)"
503,8,True,0.2357,1391,18784,50,28985567,BJAB,cell proliferation,GECKO v2
504,7,False,0.5959,2741,18784,50,28985567,SU-DHL-4,cell proliferation,GECKO v2
505,7,False,0.3378,432,18784,50,28985567,Pfeiffer,cell proliferation,GECKO v2
506,7,False,0.4604,2259,18784,50,28985567,OCI-Ly3,cell proliferation,GECKO v2
507,7,True,0.2123,416,18784,50,28985567,HBL-1,cell proliferation,GECKO v2
508,7,False,0.5573,1571,18784,50,28985567,TMD8,cell proliferation,GECKO v2
509,9,False,0.2218,1914,17667,50,29083409,C2BBe1,cell proliferation,Avana
510,9,False,0.2319,1906,17667,50,29083409,C32,cell proliferation,Avana
511,9,False,0.1963,1624,17667,50,29083409,Caki-1,cell proliferation,Avana
512,8,False,0.2421,1530,17667,50,29083409,Caki-2,cell proliferation,Avana
