gene,log2FC,t,p,q
TMSB4X,1.0790037900133793,6.582769493131474,1.1512759133826593e-07,5.371587732786553e-05
KIAA1217,2.547386505715366,6.118278222204404,1.446365821532634e-07,6.498468067041623e-05
PHLDA1,2.8003125033178096,6.448162551152836,2.0754885438450955e-07,8.936525371158239e-05
PRELP,-1.6414542574343978,-6.075908807891071,2.1687410337439213e-07,8.936525371158239e-05
ENPP2,2.4803341177238933,6.30772832569373,2.2100054499608207e-07,8.936525371158239e-05
MID1IP1,-1.128328960750295,-5.983563006759847,2.3793089218700684e-07,9.310773074582517e-05
ARID5B,1.0774264053977562,5.981499217973341,2.5707620746345686e-07,9.609901469055071e-05
CSRNP3,2.1316458129592233,6.064476727045584,2.6141847207882063e-07,9.609901469055071e-05
SUN2,-1.567441597498779,-6.307810307655578,2.7116379536837373e-07,9.674964710628653e-05
GALNT15,-3.4228372535106155,-5.96796160624635,3.4844870217717645e-07,0.00012077232017460936
CCL2,2.9719383927653293,6.271870723713949,3.6316013290992e-07,0.0001223748770091733
PIR,-1.3451785602617155,-5.803651659864912,4.413065657784331e-07,0.00014468891755292355
GPX3,-2.0790329496095197,-5.83880321925205,4.589937619499707e-07,0.00014468982861313143
PCK2,-1.8267615298149749,-6.014035687792996,4.6516390371050414e-07,0.00014468982861313143
TMEM120A,-0.9438489056657904,-5.892680045021204,4.839156124774139e-07,0.0001467595073740877
ACYP1,-1.5155243488794747,-5.850210724938779,5.176325345036332e-07,0.0001531561042942335
ADGRL1,1.8798419428532842,6.073259490311293,5.423064210409296e-07,0.00015663617127732182
TSPAN11,2.1564451860757465,5.680355781378562,8.295355862979323e-07,0.00023402549296233063
LINC01436,2.448355075745355,5.594379631868148,9.289137589137379e-07,0.000247704490727992
ADH1B,-1.4933520809607614,-5.6047114974695,9.362710753243852e-07,0.000247704490727992
EMID1,2.5156879445810985,5.600264983535955,9.479951979855956e-07,0.000247704490727992
HTATIP2,-1.0838381877387429,-5.610686590272842,9.59699205689195e-07,0.000247704490727992
TGFBR3,-1.6824445438155546,-5.589866265703441,9.867509975651447e-07,0.00024938075732214103
LINC01028,-3.0572410653498236,-5.587855499535803,1.0408093537990864e-06,0.00025767465859054527
CYP4B1,-3.828942055057966,-5.535112727732103,1.2362752796409711e-06,0.0002999451083464924
HSD11B2,2.4381488032259657,5.495848960805595,1.3435942042552668e-06,0.00031959100572197333
ITIH5,1.871498214815607,5.633648430315301,1.744186916338463e-06,0.0004068986823481134
FNDC1,2.188167653121524,5.4101494445626335,1.804523342159795e-06,0.0004130315596932165
CLEC14A,1.866296336012231,5.414487865060042,1.9767398889516423e-06,0.0004405772272287106
HMGB2,-1.0731878537436481,-5.409899078120333,1.9975061823080605e-06,0.0004405772272287106
DIO2,2.5396326341684587,5.475938869287902,2.0738554274906294e-06,0.0004492489319801576
NUPR1,-0.9103964853140809,-5.3714170002717765,2.255303269944519e-06,0.0004799839292578414
BLVRB,-0.643489062417876,-5.401603274231511,2.3253932881790153e-06,0.0004863680341189592
DLST,-0.8887377876181004,-5.401066733408491,2.432143991573746e-06,0.0005000735383352731
TNFRSF4,1.5481984141126484,5.401577485234167,2.5299383978260794e-06,0.0005115113784004695
DUSP6,1.8045886595038194,5.298949855113874,3.26020898745458e-06,0.000648354020111664
PENK,3.1225143005119436,5.235376345105364,3.46151531003131e-06,0.0006772845520320939
MPG,-0.48669486598241285,-5.254876661686395,3.815818877132792e-06,0.000714725911904267
PIEZO2,2.3797941966661433,5.490196288281925,3.827079010037524e-06,0.000714725911904267
CORIN,1.8822622557700517,5.1995125847286525,3.829625280172892e-06,0.000714725911904267
KLF6,0.9332217585888802,5.200520389978814,3.96468585771475e-06,0.00072872127484754
F5,2.34340527077972,5.249351103844585,4.132612884561548e-06,0.0007482496552629275
MDK,2.093562377770702,5.493935485692538,4.299797698261831e-06,0.0007670712629060923
MIR222HG,2.408229250926125,5.208988872686317,4.687311445391952e-06,0.0008240836977398518
FGF1,2.1749992339482667,5.1656225906173665,4.8129050662220205e-06,0.0008340764479762762
