gene,log2FC,t,p,q
TDRKH-AS1,0.48692574577467407,2.704998355066246,0.008862667514626029,0.021908835232591677
ERMP1,0.5614802349770396,2.7229388963973378,0.008873096724119907,0.021930297928308168
MFSD14CP,0.7603533874951962,2.749938756655566,0.008880009289087798,0.02194306232399983
ELF5,0.6612292348877342,2.7006220723783727,0.008883976152959086,0.021948544114956784
ERCC1,0.33301119273871027,2.730371742611871,0.008895294999059881,0.0219707914394587
MAGOH,0.3065144380190601,2.747781864913426,0.008896481549172991,0.0219707914394587
LRIG3,0.6004836809011724,2.726748132935535,0.008898530938344388,0.021971530068654033
WDR26,0.43140789357811915,2.711232565064301,0.008908048628776574,0.021990704904037824
SPRED2,0.489810333561171,2.725334399735774,0.008911439124275713,0.021994749376137046
CREB5,0.5529209102024376,2.719362096681894,0.008916002522130324,0.02200168658547316
SPDEF,0.5827468970920107,2.7355711101332485,0.008922958911831603,0.022014525003974474
MTERF3,0.6151934654463749,2.7179560101470215,0.008948672354495686,0.022073626265667976
PIP4K2B,0.6073571429829334,2.716804199486822,0.00896208059339616,0.022102357109803926
AP1M1,0.41743490995934174,2.7169044139441105,0.008969131719401054,0.02211433093979431
CASTOR3P,0.6034165712247057,2.708939284336609,0.008970459105029286,0.02211433093979431
EXOSC7,0.3042659381477133,2.724130947881581,0.008980426089937734,0.02213455501806173
SECISBP2,0.3691943817214911,2.7231152686044795,0.008984115161771842,0.02213930067250136
MOB1A,0.3911638809108675,2.7318869828488115,0.008996151807724673,0.022163683362319893
ITGA6,0.6412149220490224,2.701274116564407,0.008997540859904578,0.022163683362319893
APPBP2,0.5916909512936561,2.754642555601584,0.00901283432267905,0.02219700004955662
NDST1,0.6471586015760895,2.7546077461238085,0.009020503637800395,0.02221153043650615
MRPL21,0.3254083679498203,2.7034492394668326,0.009025504090067787,0.022219484770076667
UQCC1,0.5471407906458996,2.709517088998682,0.009044614624564684,0.0222621661533648
ATG3,0.31124647520253124,2.6941191195649528,0.009049605235530913,0.022270083223214967
IRF7,0.5255066469023544,2.718029881307611,0.00905527065753216,0.022279657499804234
ITGB2,0.6516965346615229,2.7139014476858487,0.0090639629936819,0.022296674007385636
GPATCH2L,0.6320660266795066,2.743188978843775,0.009068759932755554,0.022304103337750878
KRT7,0.3231980553919094,2.7086174416394813,0.009072803445137886,0.022309677110052082
DDX54,0.4692633668267323,2.7514623022958786,0.009081325808703997,0.022326259866169464
PKD2,0.6984478946927419,2.704519819909193,0.00908747577868637,0.022337004787517132
SPTSSA,0.5011331942816026,2.7065200079820695,0.009090396180057544,0.022339808780004376
DVL2,0.5338816716622015,2.7630205852316045,0.009109796710196821,0.022383103954413917
ENSG00000244459,0.5356352796152948,2.704429484690859,0.00911690599178318,0.022396188045959737
ZNF480,0.4746830046259469,2.6905630008611507,0.009122970781693872,0.02240670166750209
KMT2CP2,0.5214576079873954,2.706300378977223,0.009127843660247357,0.022414284324547156
LPAR2,0.47922526591701553,2.7153604100594695,0.009131969637812947,0.02242003028818031
MYO9A,0.5532867847541816,2.705939916805965,0.00913454225481473,0.022421961072485203
TTC13,0.6059139444738848,2.6991512782409246,0.009138661707303496,0.022426350526890695
METTL6,0.552912517315753,2.7402836065691285,0.009140424799325749,0.022426350526890695
ZZEF1,0.5928686600724582,2.72539414582495,0.009141690085724503,0.022426350526890695
CEP126,0.6934450797020806,2.736086059187574,0.009149799964388989,0.02243832349942027
UBR2,0.46354842336992697,2.7098842124148628,0.009150145622045117,0.02243832349942027
PSMA5,0.2692921778402111,2.7087236308833527,0.009153072635954893,0.022441117343582374
DDX42,0.457533857579981,2.729460877424058,0.009175097246968076,0.02249072363624102
BUD23,0.2686115100475419,2.708810808030264,0.009184986269420829,0.022506483078553467
NAPRT,0.4436174179805059,2.6895469145937154,0.009186321705556477,0.022506483078553467
BRD1,0.5624976752941362,2.6944295072013524,0.009186905066080456,0.022506483078553467
COX6B1,0.2833075552902695,2.6911627780317096,0.009189078431930797,0.02250741493776142
CARNMT1,0.4668547310959976,2.7016436305885922,0.00920764589830574,0.022548493749791638
MAST3,0.6338668290350646,2.7119470922907345,0.009209705914426023,0.022549139524827358
DDOST,0.37764107013793513,2.7137003525790995,0.009211772764789333,0.022549801777769208
YIPF2,0.46480162389844715,2.735516143245165,0.009220696958673951,0.022561504521468743
ILF2,0.2860031116919579,2.708876279488811,0.009220988274755152,0.022561504521468743
TRAK1,0.38776092063565226,2.7019550747752263,0.00922194532778269,0.022561504521468743
OPA3,0.5721204036622973,2.7026072282212503,0.009238456405531953,0.022597494789291232
NAA25,0.5558541193307316,2.747105460008785,0.009242204358443362,0.0226022581943385
TMEM30B,0.4262300617728103,2.7105036351711207,0.00924437743000765,0.02260316904536152
HTD2,0.5959579006405258,2.6960793475962723,0.009248743250705996,0.022609439927188387
MOCOS,0.4391312878242726,2.703524304329481,0.009250804752269236,0.022609836306691024
PTCD3,0.5812821271901534,2.7533959388762264,0.00925313140057866,0.022609836306691024
GCNT3,0.8888374817616285,2.7035806993210008,0.00925430884599526,0.022609836306691024
C1orf53,0.3633935930579719,2.718692516324683,0.009256506542561018,0.022610804948193904
HAUS1,0.3889586796492748,2.698190245362811,0.009265139184013265,0.02262748875037325
GABBR1,0.6685154841680281,2.7103952280982164,0.009276347572600556,0.02265045537421801
RBM19,0.5131655113995937,2.7125078871154447,0.009286267378294721,0.022670047849288777
GGT2P,0.6186108455989686,2.685626604493083,0.009287983437337066,0.022670047849288777
SNX6,0.24905773015598154,2.6845182444179265,0.009295719095717508,0.022684518236497253
EPS15,0.4493744274730007,2.7038320657843635,0.009309492305491862,0.02271371368529433
MYH10,0.6362297887239774,2.7301706188877986,0.009313141830421446,0.02271820237024493
CLSTN3,0.570616272515216,2.729391471444849,0.009316755395030234,0.02272260160750234
LINC00667,0.43304114679764094,2.725306877288343,0.009355905657247558,0.02281365262537463
AHCYL1,0.39622350947983254,2.7159296746478625,0.009360098016255322,0.022819442687522444
CEP70,0.5817963977850389,2.713818668446403,0.009363037737259586,0.022822177226372732
AFG3L2,0.37767626786621733,2.710311264455874,0.009389281041659992,0.022875306183535404
URB1-AS1,0.467516127980951,2.7102492488431977,0.009389956279769662,0.022875306183535404
DUOX1,0.5646123763006088,2.7068826932947543,0.0093903013434046,0.022875306183535404
MARVELD3,0.38435479735304456,2.6904418500425726,0.009392493852578895,0.022876207864071182
TRA2A,0.4989034046148557,2.683072303505387,0.009395386289174862,0.022878813596122607
ZNF160,0.5250806469367992,2.7226799788358127,0.009406913321034705,0.02290244044199935
VGLL1,-0.5801557463487326,-2.6886411658158904,0.009409478522678986,0.022904243532129012
ZNF791,0.5331464651598954,2.7291110590790666,0.00941395092156519,0.022910687459947232
TOMM7,0.25755841134019875,2.6964694176007913,0.00942124529942336,0.022922486788653346
ZNF451,0.45311780587243167,2.701933013596671,0.009422451352620988,0.022922486788653346
WIPI2,0.30975965810462647,2.7065763404146677,0.009425362601286211,0.02292249385661041
DENND6A,0.6251708792201147,2.7229112476620103,0.009427743509651889,0.02292249385661041
MRS2,0.4548845651057114,2.7296584280198943,0.009427932429035255,0.02292249385661041
ARHGEF38,0.6935240783046384,2.7146687838700507,0.009433511493600246,0.022931616920829567
JAK2,0.6109098734642042,2.6935625498098488,0.009445400609921141,0.022956072382640868
WHAMM,0.5242574745350117,2.703190729952908,0.009454722871584146,0.022969070714036303
ELOA,0.47813390677974965,2.715342431167281,0.009456550506198725,0.022969070714036303
ATOSA,0.4336414465122491,2.6874829979216512,0.009459518286242164,0.022969070714036303
IRF2BP2,0.37952716657576424,2.6857439255622464,0.009459633133846677,0.022969070714036303
MRTO4,0.3194972918949226,2.6848390452198485,0.009459897681157308,0.022969070714036303
FOXN3,-0.37741829290212436,-2.7045719380739794,0.0094666570452194,0.022981037688771827
ZNF780A,0.4745026870521709,2.729069895554636,0.009486698420083588,0.02302523690396544
FAM86C1P,0.5612943232608312,2.67705907617667,0.009507825246641089,0.02307205302939988
RALGAPA1,0.520666993734066,2.6977095497139443,0.009509921174766452,0.023072678876467582
EPN2,0.44265467424046534,2.7122078462978947,0.009518388332738185,0.02308875917697825
MAP3K7CL,0.5320089844091808,2.6842673122574263,0.009524451762939652,0.02309472564845238
USP32,0.6452811467284216,2.684696843747437,0.009526244829835929,0.02309472564845238
ZC3H7A,0.47965681262992277,2.7002818494321104,0.009526933203834399,0.02309472564845238
FAHD1,0.5969571827079005,2.7249044901759123,0.009529586525720895,0.02309472564845238
POLDIP3,0.628469021179598,2.74860075644489,0.009530046909821024,0.02309472564845238
MRNIP,0.5686490666045843,2.7315231565356557,0.009534043690178441,0.023099951832235083
MFSD1,0.30879222120167515,2.678490295080163,0.009537341506592854,0.02310305352267132
PLA2G4A,0.7015356815457809,2.7020695744792302,0.009539004732574321,0.02310305352267132
NAA35,0.5127360693783509,2.714352036860606,0.009555128466856916,0.023137640363513668
ENSG00000268362,0.5911457075069837,2.7025589096616396,0.009560375096466326,0.023145880151579902
ZKSCAN1,0.37185462901119326,2.6809982582878846,0.009565676278929318,0.02315424881014264
PSMB10,0.42436280303555485,2.6858418988145507,0.009576480717062604,0.023167337819135568
SPPL2B,0.540821367139372,2.6860303898126254,0.009577030241356914,0.023167337819135568
CREBZF,0.5078068200947312,2.704909621344363,0.009578381848361912,0.023167337819135568
PRR3,0.4832870371296849,2.7352048898722696,0.009578465966805831,0.023167337819135568
RWDD2B,0.5473013775266438,2.7068917858067736,0.009585147904520239,0.023179033258609625
LFNG,0.6351292172042955,2.687493766735101,0.009596951210469013,0.02320310642238396
CTTNBP2,0.5019002029550279,2.681582781120033,0.00959933576627038,0.02320440244059158
SWSAP1,0.35248958403953345,2.675660196671457,0.009601272392282255,0.023204615390897024
MON1A,0.6100984552906124,2.723106376219537,0.00960450967392981,0.023207971113925103
EIF3G,0.2913316749879993,2.7056383100140837,0.009608991435896618,0.02321383090111756
METTL17,0.569465600829612,2.724973189311971,0.009610633250466658,0.02321383090111756
AUH,0.4238728675283232,2.7056244192707344,0.00961428745440449,0.023218189768206922
PCAT6,0.6326527854942743,2.7003119219219194,0.00962101857054299,0.023229976171576485
NDUFS1,0.37918640206863863,2.7014189191105795,0.009624649069727476,0.023234273033132503
TOR4A,0.5764863292867779,2.7135249901488967,0.009632682786266321,0.02324919573466663
FBXO21,0.43472374088849364,2.702708948190285,0.00963783349105206,0.02325715567342878
SH2B1,0.6150524490254403,2.7352532020808913,0.009641189749961266,0.023259582637627948
VTA1,0.610351998871776,2.7220329431862105,0.00964254505267393,0.023259582637627948
SUSD1,0.6687206661852629,2.713449838195916,0.009651068584288443,0.02327567030520131
MTHFD1L,0.6617526285384998,2.6759617737857693,0.009663263164805262,0.02330060363192479
PAXIP1,0.44238617983396766,2.704625518969612,0.00967282836288412,0.023319188484594654
C10orf143,0.6056380697181241,2.6994290245651773,0.009677274873258574,0.02332542847235309
PLA2G10,0.45583476873196904,2.6760726236733783,0.009682528453843937,0.023333610996564207
FAM98C,0.36945738234531644,2.6738089769871154,0.009685101503367466,0.023335331894773857
ESF1,0.30504387287738677,2.6922347345300532,0.009691865747076832,0.0233471484788055
ZNF594-DT,0.4563891336426059,2.670170354115105,0.009698663979272014,0.023359042389064003
HNF1B,0.6597272323980543,2.691780535647658,0.009706139487707384,0.023369221792361956
PREP,0.3607501874788217,2.6961575831104474,0.009706613751722715,0.023369221792361956
B4GALNT3,0.5366086885082839,2.676433156751389,0.009716095207398474,0.02338756340143299
MYLK-AS1,0.5133396487939154,2.668936190062431,0.00972225672750071,0.023397908109723236
CBX7,0.6068486935790722,2.7172503618098167,0.009726423104962665,0.023403081086801805
SLC26A6,0.5100312669418152,2.685760820525362,0.009728134876996083,0.023403081086801805
DAGLA,0.6760507983680857,2.6828275371996586,0.009742867354091436,0.02342980513265272
MAPK10,0.47998194703818164,2.67263090294833,0.009742976403445168,0.02342980513265272
GBA2,0.4558177675627504,2.6864973574914415,0.009747016074982061,0.023430702444423277
INO80,0.4903299268010546,2.6851250537664493,0.009747082622861336,0.023430702444423277
SERF2,0.31841892673196703,2.6715355544616557,0.009753475885590748,0.023441582001114427
CCDC102A,0.6504859684193904,2.681779000409062,0.009760792775220293,0.023454676819934978
DBR1,0.5405395906126595,2.7128785631610217,0.009766323140290079,0.02346347452249978
MMADHC,0.2087911081569409,2.6784804210777042,0.009774259180586711,0.023478047358190774
GZF1,0.639725367744981,2.718716379582937,0.009785889376619743,0.023501486386972956
FKBP9,0.47985553458126207,2.7003969402840933,0.009796242107845304,0.023521849116255183
SPSB3,0.36634988003240654,2.6784927363124242,0.009801879012041667,0.023530883005958896
TMEM42,0.5579100817376395,2.6962830485032736,0.00980740117619775,0.02353963804298477
C1orf216,0.5738426971532546,2.6654210193935106,0.00981440899215616,0.023551954899356964
TANGO2,0.6242268430960607,2.699815322936463,0.00981675628789157,0.023553085183849937
URM1,0.5869999573896534,2.7267460304523183,0.009829871899316814,0.023576292336796575
ME3,0.5420746905705038,2.70005689153418,0.009830185142260278,0.023576292336796575
SLC39A3,0.5282115253724129,2.7085112643467237,0.00983684842937136,0.023587766634937668
ZNF503-AS2,0.5269036111203529,2.7299783759272485,0.009863357726511885,0.0236468161842826
WASHC5,0.48347700406198824,2.6851831146173684,0.009869686240145751,0.023653717402444742
UNC13B,0.5609193406364454,2.6817361106982998,0.009870004919461927,0.023653717402444742
VTI1A,0.5891706061341151,2.693218389342534,0.009884450738401402,0.02368356208609188
DPYD,0.5342150963289365,2.6685731238333292,0.009886231604486692,0.02368356208609188
SAMD1,0.5774296288638552,2.6949599911398705,0.009897429017592722,0.02370586270899474
NOMO1,0.601236230846129,2.6766021474431785,0.009901383193376372,0.023706465026515
MIR4458HG,0.5613307626945025,2.674159703535816,0.009901457510875341,0.023706465026515
KLHDC3,0.34835715440371917,2.666147035641105,0.009909138271256694,0.023720330419352644
GLA,0.5168625926163175,2.6699509280649836,0.00992233106875153,0.0237473826322284
CLCN5,0.6415855839166658,2.6661276391226734,0.009928596610217853,0.0237578485032529
TRMT61A,0.5435783062506547,2.7252794463019914,0.009937656239539247,0.023774995001893687
SSBP4,0.33666454788591427,2.6674456914379485,0.009940472991522066,0.02377525364224757
LSM14A,0.30294788964028463,2.692877881807767,0.009942213682228194,0.02377525364224757
MBNL1-AS1,0.6930399512436667,2.6607987125194765,0.009944788666429144,0.02377525364224757
FAM83D,-0.9371199851402656,-2.6774124353290087,0.009945340307133115,0.02377525364224757
TRIM32,0.5319109161712801,2.680617719919375,0.009953331009642432,0.023787462506722614
HEXB,0.3030998592210228,2.670718654199857,0.009954237277767378,0.023787462506722614
ATP8B1,0.4961662598446228,2.6890342982285014,0.009960427203747423,0.02379772415086437
ZC3H4,0.41105536455771174,2.671841091027095,0.009970815068401261,0.02381641390500577
STK19,0.39386529335335574,2.661557149630249,0.009972044251151942,0.02381641390500577
DTNBP1,0.5624226198653872,2.733059238249787,0.009994126936517574,0.02386461393077898
ANKRD17,0.40369166109471966,2.6835976720809476,0.010003676655230142,0.023879848807016615
NLK,0.5544907086243833,2.663953260325107,0.010004311708444227,0.023879848807016615
PCMT1,0.21834767536172972,2.6575048174420446,0.010007890652144228,0.023883850067750283
PRPF18,0.39113491707924064,2.689623699471701,0.010016250846481894,0.02389925810224049
PPP1R18,0.5754676928579097,2.6718619085857043,0.010026965353664005,0.023916325059027785
HSPA1B,0.9989718510652086,2.663009165517325,0.010027783639524262,0.023916325059027785
DNAJB14,0.41645547438953656,2.674105871618969,0.010029314586145987,0.023916325059027785
DENND5A,0.711848930065027,2.7002826499176247,0.010031024570682808,0.023916325059027785
DIS3L,0.38575152024522685,2.6601808540185443,0.010046752968390476,0.023949276493012844
CRYZL1,0.499678396114688,2.7020345335454947,0.010063588699092081,0.023984854554718604
NDUFA5,0.24989695842590098,2.659138260739137,0.010066725565164237,0.023987776389427992
BMPR1A,0.5328934519090991,2.703789889086338,0.010072773926479242,0.023997633535603326
AMMECR1L,0.4355940001672338,2.6612183749839313,0.010091865760723026,0.02403855614693665
COG8,0.5618970589591972,2.6670708901931848,0.010095835071151818,0.024043448614716138
LMBR1,0.4878845683727002,2.6730688184840075,0.010102011278386653,0.0240535940018186
TBCC,0.33392449253569456,2.660323434663212,0.010115154343007469,0.02408032096866542
UBE2H,0.5332647386783771,2.677031856364923,0.010138046949962416,0.024130243337671255
GRIK2,0.5644626316880308,2.6746985809887214,0.01016126246483877,0.024180915207795466
RPL26L1,0.4005044754651257,2.6835980287115984,0.010163590437339842,0.024181870879440303
CAPN7,0.49789317533070676,2.7036345368873897,0.010169118369393866,0.02419043829657025
PGM3,0.5828149783599503,2.7143729717158003,0.010173430877311576,0.02419611174742179
ARMC5,0.5864370456378589,2.6957529535102145,0.010179492127100998,0.02420432507386303
GALNT10,0.6277432439390354,2.701401314263829,0.01018074057117795,0.02420432507386303
AMPD2,0.5770060991834938,2.662256846619484,0.010192839808091948,0.024228501819916346
PAIP1,0.3742919011972612,2.688075048110944,0.010199535502999756,0.0242394376084944
ZBTB6,0.6380573909923846,2.6828743358512064,0.010201302388725877,0.0242394376084944
TOMM5,0.327074793015087,2.666176845108082,0.01020800389536986,0.024247102385588262
DHX57,0.477509023740875,2.6494297131401416,0.010208391309474546,0.024247102385588262
COPS7A,0.4400155721632215,2.654501364923886,0.01022786636881141,0.02428876400448158
ERICH1,0.38781311301090593,2.661977850515748,0.010233584476978048,0.02429774653669481
RRS1,0.6790629372954191,2.6659665787008415,0.010254628997509691,0.024343108510918903
PTPN11,0.5924244579110356,2.6840592228490356,0.01026329055531386,0.024359063403451484
MED27,0.6062282002732116,2.6936363018184637,0.010273826668742467,0.024379372933884865
RAB8A,0.33761093669777686,2.6765839372051876,0.01027950506290908,0.024379372933884865
MTMR3,0.49501219313820677,2.665013411975416,0.01027955849427252,0.024379372933884865
RALBP1,0.3036284252790411,2.6573642997961624,0.010279616102848131,0.024379372933884865
ZWILCH,0.5618673205405764,2.675977432996669,0.01028286970919122,0.02438248270862814
UBE2J2,0.25911746292577487,2.6728601016999676,0.01028956117726835,0.02439374154074591
USP39,0.49222962205791543,2.7072250021802198,0.010298952575605024,0.024411395710266213
ZNF318,0.5697043623092997,2.6857209553166546,0.010306795338723591,0.024425373208796914
PYURF,0.27210519414074064,2.6474692280679184,0.010309650648886256,0.0244275282362154
RALY,0.3399849058696036,2.669279222152958,0.010312596024532652,0.024429895809767573
RNF13,0.3527352885493684,2.6708647700072556,0.010335650431281809,0.02447989054035482
CLK4,0.6868400868393789,2.6974253805023123,0.010350223799080216,0.024509782937154112
ANGEL2,0.6894334206448045,2.7139581094900844,0.010368615976143074,0.024548705459925314
ZNF316,0.5116891892307889,2.6713601072069575,0.010377222807571961,0.024564449915793103
GTPBP1,0.6579637640580978,2.693280399387703,0.010382456211176585,0.02457147633903073
KATNA1,0.5786823717673784,2.6931237275221194,0.010384105949060625,0.02457147633903073
NAA16,0.5284033389464127,2.6644912086555848,0.010392276943103577,0.024586176492042817
SHC2,0.6638161626737649,2.6693660488465456,0.010419511870746261,0.024645964294983568
SAR1B,0.2877815015632157,2.652547678778128,0.010424243476613488,0.02465251099508838
NUP35,0.5881831746148896,2.690136167186466,0.010437951088789381,0.024680278775206836
STEEP1,0.43501096626686575,2.6599731420478063,0.01045465615003701,0.024715122156575252
WASF1,0.5767151952573881,2.6826545653830696,0.01046959252994676,0.024745771988028933
DTWD2,0.6440066644412665,2.6712266060185694,0.010483035508669062,0.024772881163464367
DCAF1,0.610261514350126,2.682680070936191,0.010489814133571333,0.0247842342967666
SRSF10,0.3132266781184665,2.6929682488264306,0.010493367553650679,0.02478796441493733
ASCC1,0.5488824383193869,2.706232077921876,0.010512051635499533,0.024827428820399934
ZFP36L1,0.46848448772554363,2.6817472192396536,0.010518152023294276,0.02483716372242533
PCM1,0.3596303394661895,2.6585009706098455,0.010525645544425135,0.02484251679302768
SLC39A13,0.3882656692234874,2.6634601110829013,0.010525764876961129,0.02484251679302768
ZNF35,0.6379242855985261,2.645367630987949,0.010526355996344638,0.02484251679302768
ACBD4,0.592644493075273,2.6547684449647684,0.010530696100031541,0.024846798627869954
LIMS1,0.4006514375716277,2.685864762649791,0.010533989307929825,0.024846798627869954
CTSV,0.6156364539945185,2.6375037218273953,0.010534108364337122,0.024846798627869954
RPL31,0.29302110427658157,2.6411021406678947,0.010538902250130362,0.024853436022146614
HNRNPF,0.2794789917628018,2.6417228300313025,0.010566751360519861,0.024914430846845567
HMGN5,0.612992917254608,2.702394534330519,0.010585231083551208,0.024950652762580374
AGGF1,0.5099000988947369,2.6850768799861418,0.010586089111248552,0.024950652762580374
FAM3A,0.3807155148430752,2.664104190461873,0.010594463302037706,0.02496570261507027
NDUFB3,0.3072911810733441,2.655626171887348,0.010614390685093138,0.025007966642262416
DIDO1,0.36513002514234927,2.643346055602894,0.010630306723984325,0.025040765679522466
RIOK2,0.4484471374820669,2.6788062855117936,0.01063500847421607,0.025045790815421926
IKZF4,0.5244824405186117,2.6644526731026903,0.010636430402056425,0.025045790815421926
SENP5,0.5777838859475533,2.663997226308701,0.010640343275493833,0.025050305539623795
ZNF362,0.39484705698505174,2.6341378302276395,0.010661080933276185,0.025094421330473647
NT5DC3,0.57447161397792,2.6481806019814185,0.010669200986551271,0.025103679131349227
NDUFV2,0.26754854086803537,2.64578776507388,0.010669611381947813,0.025103679131349227
TMEM9B,0.27864542395846215,2.631867947842704,0.010671013450559983,0.025103679131349227
CHN1,0.6478131859369298,2.6608847769860717,0.010675309303289495,0.025109079573579357
CRTC2,0.4055430791576691,2.635010311789674,0.010679386888499566,0.02511396470800582
EIF2S2,0.27171776511835777,2.6616025533343777,0.010706944480350743,0.025174053954269127
ANKRD13A,0.4508699080222449,2.6684889632380666,0.010718296683339682,0.02519515891838236
TMEM101,0.33969025124988494,2.6438201976400144,0.010723128730026258,0.02519515891838236
MAGED2,0.39497035761547394,2.662412067569749,0.010723540163501341,0.02519515891838236
OLA1,0.2755934248010883,2.633075030234135,0.010723949183535166,0.02519515891838236
RNASEL,0.570915654280924,2.6640962353431448,0.010727969811473103,0.025199888668304988
AIRIM,0.5690751827958294,2.6594013623643646,0.010734564724063148,0.02521066248478292
SUCLA2,0.2521016844345825,2.6370002488505557,0.010741709510110432,0.025222723434421293
RPL28,0.28737789537905556,2.645489934200409,0.010746141966826574,0.02522841221424612
SMIM5,0.5343323616957623,2.6387336105712875,0.010753030223037429,0.025235531933762954
SNX3,0.3049103854168722,2.633638560013765,0.01075319527712085,0.025235531933762954
RXRB,0.49783172723111546,2.6578965631220113,0.010765860215746624,0.02526053145575091
ZNF701,0.5606530517766628,2.673176775869242,0.010768070318386936,0.025260995460046943
XRN1,0.44076968349500056,2.6546659082996786,0.010779124704289324,0.02528220336564721
CHPT1,-0.5220675633540104,-2.6290480408066417,0.010824198355974929,0.025383179892126524
PHTF2,0.5602081030281227,2.664417378549713,0.010826890176055488,0.025384750164367677
NBN,0.3684378161209336,2.661232376109405,0.010828976212213518,0.025384899793074938
PHF8,0.4588023355609887,2.6278297260391845,0.01084342610793876,0.025414026873217935
THAP7,0.33173486609700653,2.6286418757799614,0.010859160533564578,0.025444908953491552
TUBE1,0.546360545191062,2.654867391749278,0.010860656589883513,0.025444908953491552
IFT172,0.3273301239185953,2.624844570515092,0.010871811254838598,0.02546337808621184
HSPA8,0.4347908372749165,2.6459190182434846,0.010873830060967003,0.02546337808621184
CA5B,0.5464047485668719,2.654888942371393,0.010874625182839295,0.02546337808621184
OGG1,0.6762400261050416,2.649662815013169,0.010881433417483035,0.025474568013738257
A4GALT,0.45389502771854406,2.631741104348071,0.010887757685275685,0.025484620962756978
CKAP5,0.5532509793259823,2.660821518738975,0.010890359786776474,0.025485959433893566
WDR74,0.3817075648941701,2.649226299716712,0.010892429393325678,0.025486051477058198
ALOX5,0.6689177014602392,2.629679679656167,0.010899291936165819,0.02549735588421348
RAP2B,0.5236163793804174,2.623579168659021,0.010907432028479738,0.025507626486351256
ZNF335,0.5265738337944383,2.658231666283461,0.010909675966201385,0.025507626486351256
JMJD6,0.5508327810683968,2.659096872079797,0.010909778268558903,0.025507626486351256
TINF2,0.38029234249459964,2.631018643895608,0.010922489293414968,0.025532589962800393
DDX41,0.6099223153306332,2.6820218892530705,0.010929578396264732,0.02554440469341113
PARP8,0.4386851868154049,2.6381260098507258,0.010941605130938602,0.02556775301725098
FAM83G,0.6260535882462002,2.6442944450122634,0.010968845170410703,0.025626635664277975
LRRC58,0.43293982954517274,2.6422696274440836,0.010980062359826955,0.025648068999424595
MRI1,0.5668033242244621,2.6411181490241757,0.010987831190717612,0.025661440918526172
TMEM220,0.36096132393901925,2.620281305034548,0.011009785073829423,0.025707930065435407
HMGN2,0.30905951519567587,2.633996339128016,0.011013098872398997,0.025710885279007743
CGN,0.5960542169867109,2.6691816023071,0.011027934431443308,0.025736941604774098
ERRFI1,0.70239143457077,2.621357563054315,0.011030061307796976,0.025736941604774098
SNRPG,0.27550978084415334,2.634211581628249,0.01103041072521984,0.025736941604774098
PARAIL,0.5671983169296859,2.6422070790338887,0.011037565514124832,0.025748849637392497
SMYD5,0.5561815685416509,2.6748195372564414,0.011060651257114277,0.025797910670857585
NDUFV1,0.2684536884331665,2.629411410040365,0.01106803657875393,0.025810340548597082
SPIN1,0.4562828851450407,2.637967759008561,0.01109410830799257,0.025866333876343007
LINC03072,0.5505823858452135,2.6519445976280247,0.011102658123323055,0.025881460988314633
ATAD2B,0.5608601436228264,2.6336522454414477,0.011112226215598448,0.02589895575276779
PRPSAP2,0.3227402902373391,2.628219933747227,0.011117847712543443,0.025907247509849237
MNT,0.41803375451998237,2.6213000342483728,0.011120010116973719,0.025907477171189883
TTC9C,0.3938673574592677,2.6333947775619078,0.01113018507747755,0.02592637099231317
ZNF91,0.48786647506812564,2.6215886414984184,0.011134195443422099,0.025928090315907138
SPTY2D1,0.36660991848985436,2.6380484781718834,0.011135054161798405,0.025928090315907138
GALNT2,0.61394279281817,2.656387324703376,0.011144586586457658,0.025945473928005003
CYLD,0.6454952570310533,2.673256690700763,0.011156500076624951,0.025968393373238086
RAP1GAP2,0.6262225042107565,2.629643911138448,0.011159539510915178,0.02597065248063
GNA12,0.6214353835517601,2.6391401683872093,0.011168232743974493,0.02598606591939051
UGDH,0.5118906868214124,2.6279492064575543,0.01118796391537471,0.026020298145625297
GTF3C4,0.6059177098057877,2.6539242331926802,0.011188177769211277,0.026020298145625297
ACOT11,0.5592302469888311,2.618372762252177,0.011189163497975413,0.026020298145625297
DDX55,0.5802165185112855,2.627536288710298,0.011204187773140287,0.02605041102356548
C2CD2L,0.5872898338490438,2.62844247952923,0.01120819889759812,0.026053467385063315
PSMB1,0.23669669649855063,2.620820990891925,0.011211020317367135,0.026053467385063315
SEC63,0.37570756386980086,2.6526811470679,0.011211728735291327,0.026053467385063315
PURB,0.5217423045750547,2.6611690679020303,0.011221721003342566,0.026071860772711314
SPA17,0.5014812160953821,2.6127138049983687,0.01122910939521728,0.026084198785744358
RNF168,0.5616756113721335,2.6446306493006735,0.01124176442295371,0.02610876388553893
NCOA4,0.3216892877143396,2.636885879325793,0.011245530490116246,0.02611161587550943
UBE2E2,-0.4850277724680718,-2.6128833893163654,0.011248336576368536,0.02611161587550943
MED25,0.5275369019805831,2.657258801989324,0.011249232745539314,0.02611161587550943
BBS5,0.562728928651379,2.62019182754024,0.01126841509508663,0.02615130609883943
WDCP,0.495079358274332,2.626486168254573,0.01127402710732931,0.02615949395162751
CRLF3,0.522955779095907,2.6412388117743326,0.011277558006111995,0.026162850794811288
PTK2B,0.4934186356862349,2.6441210469564393,0.011283902913283893,0.02617273342026103
NKTR,0.4643036172778068,2.6456724451260563,0.011295612101552187,0.026195052412855087
