gene,log2FC,t,p,q
MELTF,-0.358981530482271,-0.7373205031576502,0.4649942339921633,0.8030468558234025
ELMOD3,0.33863594681229126,0.7369640202169083,0.4651601458771782,0.8030468558234025
FBXO32,0.3402963870269744,0.7374900366476329,0.46516690020394796,0.8030468558234025
HK1,0.14980690162463972,0.7380782911507279,0.465205564300444,0.8030468558234025
PHAF1,-0.29544102656898863,-0.7370138687206701,0.4652297710272131,0.8030468558234025
LGALS3BP,0.1353640664819924,0.736400240117197,0.46539595353990965,0.8032162619208528
USP34-DT,0.2969639626130198,0.7364361686553932,0.4655948907918699,0.8033790415527274
CIAO1,-0.15493148665700573,-0.7360648303276732,0.46562637884826436,0.8033790415527274
NOM1,0.3381416983302197,0.7360956809838712,0.4657023620721114,0.8033927201901615
METAP1,0.29497236380836345,0.7363072747712294,0.4658043397544079,0.8034512318528324
UBE2J2,0.21377361619447743,0.7357886226606072,0.46626196088001604,0.8039701957842802
NISCH,-0.21775170896663454,-0.7350344694389025,0.4662740025386656,0.8039701957842802
XRN2,0.14752466061555136,0.7347534875955095,0.4664069213969869,0.8039701957842802
LPIN3,-0.3173426171051996,-0.7353203007722126,0.4664911888985248,0.8039701957842802
PRELID3B,-0.23302664031173848,-0.736632431178729,0.4665831876415478,0.8039701957842802
SMARCD1,0.2376028515436257,0.734764919352137,0.4666162949079529,0.8039701957842802
CAV2,0.20995699665641432,0.7351856724092409,0.46662448044958804,0.8039701957842802
MYOM1,0.3730304081742808,0.7341023182071348,0.46681589775181015,0.8039701957842802
NBPF10,-0.31698891188030354,-0.734015285549013,0.4668664824727768,0.8039701957842802
SEMA3B,-0.22216261431531237,-0.7360468870335796,0.46690483596820104,0.8039701957842802
LIN7A,-0.35745353037083083,-0.7340656294980727,0.4669465992381979,0.8039701957842802
SDAD1,0.1104272300838236,0.7356377107719513,0.4669904619304023,0.8039701957842802
BEND7,-0.3975280619740935,-0.7341548140798932,0.46699742069995437,0.8039701957842802
LINC03072,0.30744140750879057,0.7339926910544685,0.4670605319409234,0.8039701957842802
STEEP1,-0.305951765482555,-0.7334256304874207,0.4671916150691737,0.8039701957842802
MRPS31,-0.21304743179242802,-0.7367490870623514,0.46720582888251155,0.8039701957842802
MED6,0.277955264720811,0.735742210282839,0.4672781741699745,0.8039701957842802
MYOCD,0.5215808243386184,0.7335231675488615,0.46735104461925037,0.8039701957842802
ASB13,-0.29359239566876427,-0.7330812810118318,0.46739919133142865,0.8039701957842802
BPGM,0.31887636542489295,0.7340992112260915,0.4675091933117232,0.8039759889784399
SUV39H2-DT,0.2656889020334754,0.7335291397051359,0.4675422892770605,0.8039759889784399
NIN,0.2907401291394436,0.7342883507552143,0.46762178362082274,0.8039759889784399
C6orf226,0.21788122789120834,0.7342621811313786,0.4676749780868231,0.8039759889784399
FKBP10,0.13106361805507483,0.7324642854385326,0.4681219932466416,0.8045743016272402
DNAJC27,-0.29770352067976313,-0.7318210643191108,0.46816068359000096,0.8045743016272402
SPIRE1,-0.35037601378305006,-0.7318657209080579,0.4682274843014943,0.8045743016272402
KLF16,0.3559146497471595,0.7315588268546661,0.4685732277019917,0.8050512229692931
TTLL3,-0.34218991437256197,-0.7309423318078445,0.4687258487936835,0.8051962521841435
COG7,0.29525273696408094,0.7304880754757954,0.4690774528050366,0.8054983305901001
EML1,-0.24836866031306482,-0.7318013000484765,0.46912364989444594,0.8054983305901001
FBN1,-0.2429531510463665,-0.7317982595316737,0.46913714241861426,0.8054983305901001
IPMK,-0.3745259957827112,-0.7305672283893319,0.4692086731968447,0.8054983305901001
SETDB1,-0.2752159892364201,-0.7308255650715112,0.4692428648427038,0.8054983305901001
SLU7,-0.1889068242552936,-0.731157187613898,0.4694248411959057,0.8056935519508094
PEAR1,-0.35836126539083546,-0.729950460443416,0.4696437137129824,0.8058555405581274
ZNF335,0.3274811933638424,0.7292696754506593,0.4697115472187682,0.8058555405581274
DOLPP1,0.30831804791212436,0.7300424046644456,0.46977555459250137,0.8058555405581274
ARHGAP42,-0.3119230521274936,-0.7291191895846469,0.4697922770115233,0.8058555405581274
TPM1,-0.17809242030245365,-0.7315508523050375,0.46994514484897687,0.8060006443327287
KYAT1,-0.3123876703413213,-0.7290848107666607,0.4700197667763015,0.8060115262629634
ING1,0.21680104261859512,0.7294777791232527,0.4701329361906134,0.8060501058900548
CPNE1,0.25659840309296555,0.7324719608514723,0.47020638224928735,0.8060501058900548
CHMP5,0.11356272057370376,0.7284171002792403,0.4702471054015084,0.8060501058900548
PGGHG,-0.37241891206414257,-0.728507743764543,0.47043593861830163,0.8062567153584569
MTX2,0.22742366155683147,0.73248144400445,0.4705634838775271,0.806358241714938
OAT,0.10075341781066349,0.7277950827437658,0.4707144120487816,0.806416213382519
PCTP,-0.36391136319472484,-0.7275599767495076,0.47081024224122264,0.806416213382519
PEG10,0.3638518155435071,0.7278015734687105,0.4709139122997588,0.806416213382519
STX7,-0.1281844368951468,-0.7282738769205608,0.4709567002550232,0.806416213382519
MZT1,-0.30930279702053465,-0.7270883936815213,0.47114167366325554,0.806416213382519
PROS1,0.15553684889843122,0.7277823831270437,0.4711507224285157,0.806416213382519
SPMIP4,0.29031335657846546,0.7276043269523959,0.4711533169377955,0.806416213382519
KBTBD3,0.27765132249858926,0.7290022040594875,0.47128868104238525,0.806416213382519
ENSG00000257346,-0.3473943713287784,-0.7270207595072514,0.471292567961704,0.806416213382519
MROH1,-0.3158551960886178,-0.7268603753561141,0.47131377898330645,0.806416213382519
NEU3,0.2926403932592798,0.7267389659924411,0.47134873971532243,0.806416213382519
IL33,-0.2732529434410713,-0.7265932120990696,0.4715299773903585,0.8065160179777181
AKAP13,0.25658787114347614,0.731352346991429,0.47176224023747665,0.8065160179777181
NDUFA1,-0.09854471781048968,-0.725861565101204,0.47179534127009115,0.8065160179777181
SLC35A2,0.20285028489106427,0.7288740879483987,0.47188733458589177,0.8065160179777181
CHD9,0.10912612777479058,0.7258281356668344,0.47207076746920246,0.8065160179777181
CKS1B,0.1425458078595243,0.7266666737693454,0.47210841948329846,0.8065160179777181
LONRF1,0.2821463503179098,0.7254722892901988,0.4721773853789885,0.8065160179777181
RTF2,0.10592934627368766,0.7265603779027436,0.47218731769045336,0.8065160179777181
ZFYVE19,-0.2670953129405249,-0.7255701575900033,0.4722033940696542,0.8065160179777181
LACTB2,-0.33735166791105087,-0.7252759271918031,0.47222738132360553,0.8065160179777181
MTERF1,-0.34830947880812824,-0.7252343381195895,0.4722464199873879,0.8065160179777181
ARL4A,-0.34604807485211975,-0.7251020981529003,0.472252037512141,0.8065160179777181
SENP7,0.27425275560750384,0.7254924901192642,0.47229523356882386,0.8065160179777181
ZNF268,-0.333600916084154,-0.724574711889384,0.472565090347573,0.8067163999948425
RNF185,-0.29895290066994207,-0.7245375183293458,0.4726337970283008,0.8067163999948425
ZXDA,0.3213677961686794,0.7249135970813337,0.47267059517528526,0.8067163999948425
SH3BP1,0.35967969636308617,0.7253761739308088,0.47273859260534146,0.8067163999948425
GLRX2,0.2188458527309578,0.728164638262442,0.47275426134386445,0.8067163999948425
MNS1,0.3485777843819333,0.7249105012877938,0.47283939900803434,0.8067450650801916
PFKL,0.10885745022612259,0.7236847645277488,0.47314953214145244,0.8071575472441974
MAPK8,0.2712324024596757,0.7242101396911521,0.473528542817255,0.8076873931451662
ABCC10,-0.30822422211576095,-0.7233194296692548,0.4736474957566676,0.8077735751816615
ABCC5,0.31664022191423724,0.7234079622362438,0.4739776784443652,0.8081919016664296
IREB2,-0.1956775669337194,-0.7232685730480313,0.47409447291876594,0.8081919016664296
SHOC2,0.13908212520601815,0.7239594661002844,0.47409817187971415,0.8081919016664296
COX7A2,-0.08834516072389853,-0.7216753931398796,0.47437599050926876,0.8085279306647156
UBIAD1,0.2531630994657941,0.7228748309029788,0.4744322724027518,0.8085279306647156
AMZ2,0.24788433553729394,0.7216654883146459,0.4745198554854268,0.8085604639153382
ENSG00000272831,-0.34985298346447236,-0.721900139429055,0.4747058789764475,0.8087135202331526
MYSM1,0.2961558114945073,0.7209859972109157,0.4747757224765164,0.8087135202331526
AKAP10,-0.31601390814029173,-0.7209757764783212,0.4748151976904685,0.8087135202331526
LIPA,-0.14757407300323067,-0.7208716551814215,0.47497213228991925,0.8088641116102852
PALB2,-0.30657906096493925,-0.7210193294351007,0.47515676599416407,0.8090618235339835
TBC1D24,0.30714353202019873,0.7206422934099478,0.47525393803009247,0.8091105766433864
TMX2,-0.22476503101050938,-0.7196013087408002,0.4758056283549975,0.8098769595244899
ZNF696,0.3166490454879225,0.7197779826076868,0.4759012793517482,0.8098769595244899
CSE1L,0.2720444928696688,0.7206013867414125,0.4759770643638342,0.8098769595244899
TOMM70,0.262537589434892,0.7192885730000703,0.4759937219360153,0.8098769595244899
NOL7,-0.08827493851666102,-0.7188331596233284,0.47604711750448414,0.8098769595244899
PJA2,-0.12801479541387284,-0.7188409123217852,0.47620905379752637,0.8100357175907491
ACTN4,-0.22675712210790877,-0.7204296064421583,0.4763050007939168,0.8100821977196639
CELF2,-0.13055055499918833,-0.7200877593639856,0.47644733436491854,0.8101820300555986
MALL,0.3225088299943566,0.7182976548568631,0.4766876321215498,0.8101820300555986
ZNHIT3,-0.23040873298345854,-0.7203227591989768,0.47676415832675756,0.8101820300555986
FAM210B,-0.14398639448550554,-0.7175573650063373,0.4768239153831166,0.8101820300555986
THAP7,-0.12778054727249621,-0.717578097116326,0.4768676536087048,0.8101820300555986
GTPBP4,0.3211888342485567,0.7185884579836692,0.47689075469123177,0.8101820300555986
TXNDC9,0.22084686930830078,0.720991310493964,0.47700611811965193,0.8101820300555986
MARK3,0.1475312785594891,0.7172466682859245,0.477014419422133,0.8101820300555986
ZNF573,-0.3305059841990736,-0.7178013959631597,0.47702080651882267,0.8101820300555986
PCDHB5,0.35194830738388316,0.7175030737895275,0.4770846633220109,0.8101820300555986
ADA,-0.38277329613440125,-0.7185535669081529,0.4771663512761954,0.8101820300555986
SIRT1,-0.35992986189964515,-0.7169491324713165,0.4772673179583412,0.8101820300555986
TESK2,0.31788356998697154,0.7174934049313185,0.4773021778441348,0.8101820300555986
POLL,-0.2938546102583781,-0.7167868366184418,0.4773679437769098,0.8101820300555986
PPP2R1B,0.30238471339418593,0.7165742196047217,0.47742586364808054,0.8101820300555986
OGFOD2,-0.29816118969922467,-0.7168267501221579,0.4775221027780587,0.8101820300555986
CCDC167,0.2554001299662665,0.7190048169272903,0.4775697533249248,0.8101820300555986
FAM86C1P,-0.3053636524110006,-0.7168911258209941,0.47759904677313947,0.8101820300555986
TOMM20,0.2672581730240422,0.7223102541183788,0.47769191009358913,0.810223131990635
RPF1,-0.2822787953100314,-0.7159362768073908,0.4778571519311857,0.8102545922766461
CCDC14,0.26702043310370627,0.7158906038903706,0.4778639234326538,0.8102545922766461
ACBD4,-0.30659878518708794,-0.7157895535214962,0.47791636815097727,0.8102545922766461
PIGX,0.24106561065227528,0.7158925840764689,0.478008372834835,0.8102942046690447
ASB6,-0.2978325474360366,-0.7156705357552348,0.47825336890889614,0.8105012296346013
CNOT6,0.33176404192326503,0.7155255758253536,0.47832620363083267,0.8105012296346013
CAND2,0.3214096122751402,0.715598646163379,0.4783364732625385,0.8105012296346013
MAPKBP1,0.29823083233141556,0.7160202278090426,0.47863321205178755,0.8108876389597233
SNIP1,0.2639639011757997,0.7144236288808785,0.4788762074125128,0.8111828997710882
UCKL1,-0.3167106851682364,-0.7150379428491851,0.4789701306791694,0.8112255943569002
CDK2AP1,-0.2980892280188474,-0.715037875740893,0.4790701503897138,0.8112786006814763
EAF1,-0.3152780141324256,-0.7137352503620205,0.47917953804958635,0.8113474536252678
ZNF266,-0.31396938374676475,-0.7135934772034024,0.47925881798972303,0.811365315698936
ZFAND1,-0.1469114467636654,-0.7133311107777778,0.47946879713380436,0.8115590359473487
FKBP1A,-0.1404622359578358,-0.7144139972167525,0.47952239294584986,0.8115590359473487
MRPS35,0.23608937002181207,0.7181203533523431,0.4795852527104152,0.8115590359473487
SLC30A6,-0.25459419031748887,-0.7129879063051061,0.47964823327443046,0.8115590359473487
SORD,0.3517092842518097,0.7128064191485181,0.480041296952564,0.8121076971231038
SLC12A4,0.23210956989181675,0.7157897080241912,0.4801443889554269,0.8121657130847993
BCR,0.325355952829153,0.7127188430827455,0.4803913823406492,0.8123779038916394
RPS2,-0.11929542858156772,-0.7117080332520502,0.480432057938161,0.8123779038916394
BTN3A1,0.35017068583935895,0.7118240949353631,0.48050873311779274,0.8123779038916394
PLSCR3,-0.31433434678514427,-0.7115473263150902,0.4805450997776636,0.8123779038916394
ZDHHC9,-0.24598293220977752,-0.7119311233017382,0.48067898465815617,0.8124666928373314
ZNF682,0.2957913174658382,0.7112694667217109,0.48073526890883184,0.8124666928373314
ST6GAL1,-0.3170053313993695,-0.7118381294354548,0.4808045000022818,0.8124673808369506
C21orf91,0.33394443476909874,0.7120233304009684,0.4808990026074304,0.8124793444537582
IBTK,0.13799032234119402,0.7108258700030923,0.4809492299062145,0.8124793444537582
PINLYP,-0.2938366060106756,-0.7104170721361797,0.4811945327496858,0.812584763198182
UBR1,0.3289554044969165,0.7118526308782139,0.4812983823369678,0.812584763198182
ZNF324,0.33092196441615007,0.7104951435249806,0.4813220556928795,0.812584763198182
PCCB,0.28374856349188615,0.7107411970731248,0.4813807193132592,0.812584763198182
SLC25A1,0.3120068616103353,0.7155156460275034,0.4814340596070346,0.812584763198182
VEZF1,-0.14189809946409682,-0.7102001463742929,0.48149625615380043,0.812584763198182
UVRAG,0.23032150948346963,0.7120862669831963,0.4815837401183703,0.812584763198182
DDX60,-0.2968176535348377,-0.7099691417153412,0.48159732921176157,0.812584763198182
ZIK1,0.28473440629174807,0.7101685718018592,0.48163113833949,0.812584763198182
SUCLA2,0.20816111591265507,0.7154711443496089,0.4817664088804637,0.8126475821459013
HAUS2,0.28698572988921844,0.7116828788626518,0.4818060506089931,0.8126475821459013
TTTY14,0.379766491024788,0.7092404265550164,0.4819606894382872,0.81279227697414
HUS1,-0.2560237252326143,-0.710568286737873,0.48204856866955126,0.8128243612546855
ZNF684,-0.31406030689898623,-0.7092450537530262,0.48216059690252355,0.8128971503048116
FBXO5,0.29743517266983055,0.7086677765564819,0.4823975083063822,0.8131776134046462
LYN,0.2950029695628973,0.7084227087734133,0.4824647187027651,0.8131776134046462
MOB3C,-0.2908420525962545,-0.707941885813662,0.4827762521047265,0.8135865319195283
RAN,0.10098830749058507,0.7090850646027539,0.4829475506137437,0.8136392588858019
MTHFD1,-0.217469660280583,-0.7099937980949804,0.4829642777406938,0.8136392588858019
ZUP1,-0.32689293650035234,-0.7072591226743473,0.4831647880338113,0.8136392588858019
LRRC57,0.3202943246425529,0.7076172336813882,0.48320421707761796,0.8136392588858019
CLPTM1L,-0.33549913645326734,-0.7087461959809298,0.4832800657919604,0.8136392588858019
EYA4,0.34469684052934335,0.7077141140392393,0.4833966180486165,0.8136392588858019
CDK5RAP2,-0.26665344879293773,-0.7066462323022241,0.48351203780044866,0.8136392588858019
MFAP3,-0.29280666590418525,-0.7067777595079774,0.48358031641983584,0.8136392588858019
BOC,0.2817825011307562,0.7105491636228741,0.4837185922039547,0.8136392588858019
METTL4,-0.26396242590852603,-0.7068497788496322,0.4837610394922575,0.8136392588858019
PLPBP,-0.25034114126776785,-0.7064645857867308,0.48384984225719835,0.8136392588858019
INTS13,0.3035072571485986,0.7066059840132379,0.48399704444937625,0.8136392588858019
MLF1,0.17317763150148213,0.7062273373510299,0.4840449425132312,0.8136392588858019
ENSG00000251288,0.28722852776274843,0.7058665769438394,0.48414627977495667,0.8136392588858019
RPUSD4,-0.3312014398346945,-0.7056822380019907,0.48418287103898233,0.8136392588858019
ZNF485,-0.27859233972447806,-0.7060930849618459,0.4842196072557916,0.8136392588858019
DCAF8,-0.1256213988180086,-0.7056905491337714,0.48425940918279364,0.8136392588858019
C3orf38,-0.2559147828291666,-0.7054495325628474,0.48427851228913454,0.8136392588858019
KIF1B,0.12440933914878727,0.7064264468528388,0.484354258444193,0.8136392588858019
CTSD,-0.1569604438893295,-0.705283827452729,0.4845638618311714,0.8136392588858019
HIPK3,0.22535145404145762,0.704894280816812,0.4846324745210158,0.8136392588858019
PVR,0.277919224242968,0.7049650698684009,0.4846536804953826,0.8136392588858019
CARS2,-0.2794086771128663,-0.7049316540460121,0.48477414860751283,0.8136392588858019
TICAM2-AS1,0.2670231184761005,0.7052447320239938,0.4848165718106626,0.8136392588858019
PPIL3,-0.1943555207512242,-0.7045357706413495,0.4848350017493343,0.8136392588858019
TAGLN,0.3659657496997255,0.7053791433893684,0.48483573843810024,0.8136392588858019
OSTC,0.11652348977669824,0.7070986304186243,0.4848413732422568,0.8136392588858019
NCOA4,-0.12471216848385502,-0.704456385391166,0.48486216693920087,0.8136392588858019
SNX25,-0.3080926253238023,-0.704929443585389,0.4848864742021439,0.8136392588858019
MAPK1IP1L,0.09542830071634167,0.7043701450508985,0.48491736581465794,0.8136392588858019
PREP,0.2909453047281887,0.7064611875327634,0.4849871154272694,0.8136392588858019
ANKRD52,0.3304774317613135,0.7044072461610662,0.48508049922350566,0.8136392588858019
GABPA,0.25986388310499553,0.7048857451815915,0.48513138786521937,0.8136392588858019
TIMM10B,-0.28133335321024777,-0.7039900719194726,0.48515254109244554,0.8136392588858019
SLC25A27,0.3616144470689777,0.7052154531873887,0.48521985451554817,0.8136392588858019
DDX24,-0.0861930829388271,-0.7039556963770288,0.4852901877161087,0.8136416227792449
ZDHHC2,0.33651515771233464,0.703719487892361,0.48551546415700847,0.813903728255252
FAM229B,0.1992781664897194,0.7044043012790165,0.4857697895550166,0.814214449197355
GZF1,0.2965043302097192,0.7031542770646271,0.4859459066327919,0.8143940130323833
FDX2,0.29789216860887313,0.7032240186534298,0.48601702764022797,0.8143975885440584
GTF3C3,-0.24441664971197374,-0.7021584017621721,0.4862884467055676,0.814616651534535
LNCRNA-IUR,-0.2377977337821321,-0.7021080877104973,0.4864585881154736,0.814616651534535
TMEM184B,0.23918327052508825,0.7021203252038589,0.48647879335634003,0.814616651534535
CBFA2T3,0.3617828369148195,0.7021507611740307,0.48655594432948984,0.814616651534535
GTF2A2,0.07171856728091175,0.7017094727446426,0.48658491739071846,0.814616651534535
BBOF1,-0.3263264571977853,-0.7025084988398584,0.48663345740456637,0.814616651534535
ARMC5,0.3112413563416694,0.7015560588425329,0.4866642036535596,0.814616651534535
RAB1A,0.1245188603075098,0.7033338429175463,0.48674807422008004,0.814616651534535
ITGB5,-0.2711421336913906,-0.7044274698193489,0.4868826184909969,0.814616651534535
CASKIN2,-0.2925935960542849,-0.7016978796813592,0.48692294928756724,0.814616651534535
TMEM11,-0.1266974941676393,-0.7018464243784498,0.486954161102614,0.814616651534535
WAC,0.13244987059949676,0.7010932170416511,0.48702633683911356,0.814616651534535
GCC1,-0.3273610443332351,-0.7012888348034322,0.48710809588301784,0.814616651534535
HRH2,0.4322310152704114,0.7011836531716501,0.487113845250511,0.814616651534535
CTPS2,-0.27443262912845734,-0.7002052306715266,0.4874984861755795,0.8149747433874236
URI1,0.3055422598421096,0.7035412353111375,0.48750313420411323,0.8149747433874236
SMARCAD1,-0.324606120673018,-0.7000661810816581,0.4875713590130263,0.8149747433874236
AKR1C1,-0.20011140128393734,-0.700354375414909,0.48763924025592753,0.8149747433874236
SSBP1,-0.11074829226197558,-0.6997745520143918,0.4877641686481899,0.8149747433874236
PAK4,0.31651050580740314,0.6996289225567273,0.4878468539297324,0.8149747433874236
PPP1R15B,0.3412227710557638,0.6995887444804029,0.48787164203470856,0.8149747433874236
ERMARD,0.2868621139687386,0.7000348226413889,0.4878802635763594,0.8149747433874236
SHC1,0.12124345424988814,0.7005967646874497,0.4880337645072097,0.8150895612597387
CCNQ,0.3297079064088826,0.6996057765989262,0.48811618929819806,0.8150895612597387
WASF1,0.32109151789132273,0.7018463643964505,0.4881561370695767,0.8150895612597387
NPTN,-0.18116477410076826,-0.6988340765485832,0.4883609650949395,0.8152676217271366
C1orf216,-0.23934188437247528,-0.6985414287982137,0.48851488672401633,0.8152676217271366
UBE2R2,0.1241619998156791,0.6987295497524004,0.4885370708393727,0.8152676217271366
MBOAT7,0.2593906335378393,0.6985507426184099,0.4885390221175574,0.8152676217271366
ITGAV,0.17243347237785134,0.6984448014628009,0.4887047242080204,0.8152966663448221
SLC35C1,-0.26600342366544183,-0.6986645333790762,0.48875457605408196,0.8152966663448221
DHFR,-0.29537626601158595,-0.6987841655521464,0.48882610403819576,0.8152966663448221
SIRT5,-0.31058892637114033,-0.6985767559250446,0.48886077919770665,0.8152966663448221
OPLAH,0.27925297201686416,0.6984100622649191,0.4889017451126637,0.8152966663448221
DBT,0.31722239466603286,0.6988534685667918,0.4892069327196331,0.8155470619959392
POMT2,-0.28577676705179345,-0.6974678006785533,0.4893447381968299,0.8155470619959392
PTPN23,-0.2739333960379713,-0.6975401730360625,0.4893538142018605,0.8155470619959392
ACO2,-0.18876061526697807,-0.6982772222531107,0.4894334826590945,0.8155470619959392
COBLL1,-0.31047392927337025,-0.6970491152908863,0.489443152144108,0.8155470619959392
PYGM,0.2981250894965959,0.6970174905629307,0.48946640696664373,0.8155470619959392
THOC6,0.2818728120247451,0.6978955319401691,0.4896924020825624,0.8156886836922032
PAXIP1-DT,0.31700887300471203,0.6976487871474556,0.4896995746946808,0.8156886836922032
LINC01426,0.26269634309132406,0.6968496576327342,0.4898204961078289,0.8156886836922032
ECHS1,0.0859185981597026,0.6964251117572341,0.4898993215271182,0.8156886836922032
ADA2,0.324551156307896,0.6970743732191539,0.4900259806908344,0.8156886836922032
SNHG7,-0.16739122892126979,-0.6972771170774293,0.49005149077271354,0.8156886836922032
HLA-DQB1,0.3594480966972431,0.6963894531256823,0.4900894551747929,0.8156886836922032
FAM43B,-0.296314641579037,-0.6963270868836358,0.49010417902827585,0.8156886836922032
ATP5PB,-0.07646650677767308,-0.6976526113241295,0.4903403145032748,0.8159058749273859
CANT1,0.23213686189121407,0.696556374941236,0.49037290831086855,0.8159058749273859
FBXL8,-0.30405943568338856,-0.6959640747565718,0.4905427696323408,0.8160157142987166
ZNF614,0.33684385668105365,0.6954650711568584,0.49062988155268134,0.8160157142987166
DGKE,-0.30395936532355217,-0.6952249463401937,0.49064629733945697,0.8160157142987166
MGST3,-0.09073677459590535,-0.6949145487736004,0.4907638469565072,0.8160240423111459
EDRF1,0.29243044297689247,0.6956154675896827,0.490823874231082,0.8160240423111459
MOB1A,0.10833350030139943,0.6962335226377921,0.4909198963686764,0.8160240423111459
SLC31A1,0.2459381347224161,0.6952438635744654,0.49112619625251513,0.8160240423111459
GANC,-0.30104375700865305,-0.6941495971601478,0.4912439426600104,0.8160240423111459
SLC37A3,0.28489635972883587,0.6975954766002915,0.49127853076125894,0.8160240423111459
VASH1,0.2918749041504991,0.6943257798405459,0.49142845731720514,0.8160240423111459
ENSG00000232807,0.3199454026326354,0.6953507897737834,0.49147066620053054,0.8160240423111459
C17orf49,-0.29455430801336835,-0.693750743315353,0.4914862557374472,0.8160240423111459
MYEF2,0.308439048703526,0.6937772577938834,0.49154130083266445,0.8160240423111459
TMX4,0.12266172787890905,0.6946391901232801,0.49158647293991936,0.8160240423111459
ATP2B1,0.22737317570987603,0.6981029007310221,0.4916933501030426,0.8160240423111459
FNIP1,0.12110393002018505,0.6943695447368681,0.49171875324183134,0.8160240423111459
MRPL27,0.11548336092492306,0.6935892537062693,0.49177251812475015,0.8160240423111459
RMI1,-0.2965214670373404,-0.6939619675681189,0.4917732699946609,0.8160240423111459
LMOD1,-0.37218796482791117,-0.6941705105840731,0.49179880424448646,0.8160240423111459
GMDS,0.2388771890432002,0.6940718827958678,0.4918264346500469,0.8160240423111459
SLC25A10,0.27084032808800385,0.6934208120309243,0.4919982004188738,0.8161943164621706
CGGBP1,-0.12065570969564199,-0.6918849147724897,0.49269048492793094,0.8172185610248621
MAGIX,0.26925667455760727,0.6920025057651242,0.49279846120697746,0.8172185610248621
HYAL2,-0.22636174966459954,-0.6939777032634344,0.4928232897870388,0.8172185610248621
FAM43A,-0.3269658042998995,-0.6913168859003492,0.4930358457427518,0.8174562021057844
MTCL2,0.27366256985424675,0.6912729289136261,0.4932051484710528,0.8176220724197132
AKAP6,-0.3955817607582661,-0.6907022990123094,0.49339914742735996,0.8178288311401269
LINC00882,0.33247339797303477,0.6910971770232704,0.4935040558220421,0.8178518547423852
ANKFY1,0.31586295230365025,0.6904014788780266,0.4937119412669757,0.8178518547423852
ENTPD6,-0.3431957381260866,-0.6912298373631948,0.49371228193204997,0.8178518547423852
SHC3,0.33863344122551764,0.6914311419440096,0.49373420121323763,0.8178518547423852
CHM,-0.1698137348318367,-0.6906736010656271,0.4937594382675967,0.8178518547423852
POLDIP3,-0.19854231561439484,-0.6903010540463466,0.49387964877247215,0.8178970135162354
SS18,-0.1818224617184283,-0.6910381922753908,0.49393926954185413,0.8178970135162354
HNRNPU,0.13742273640563862,0.6897680746736843,0.4939945536951087,0.8178970135162354
TTC7A,-0.21425905873745554,-0.6897478590215228,0.4942009452603287,0.8181239880519113
RDH11,0.11745639772529515,0.6891350836903964,0.49438422551230454,0.8183126447241664
PDGFA,-0.30179331741657034,-0.6890039273340831,0.49452799401813846,0.8183415361418952
PGM5,-0.4190665072323294,-0.6889791788067063,0.4945403234931199,0.8183415361418952
PABPC1L,0.30239749442183506,0.6885274030677354,0.49477462985625115,0.818369625644345
ZNF121,0.3325879048772111,0.6884777042350375,0.49478920219043127,0.818369625644345
WDR13,-0.12998389144262834,-0.688398721550227,0.4948467052181278,0.818369625644345
ZNF318,0.2856499728832014,0.6884244476652714,0.4948752598429706,0.818369625644345
PRKCA,0.29470005336205807,0.6882568670435824,0.4949039184646319,0.818369625644345
ZNF641,-0.2986908026196944,-0.6881379779820824,0.49505809059213757,0.818401840123699
ACOT1,-0.32789064231774145,-0.6884467772002052,0.4950620533946069,0.818401840123699
IL17RE,-0.26669171854713447,-0.6879753326661407,0.4951657801309237,0.8184432027306779
NEDD8,-0.1427948221731885,-0.6875650073201073,0.4953490714940187,0.8184432027306779
PCGF3,0.34089677284074504,0.6882513690233346,0.49536345507882457,0.8184432027306779
ATP10D,0.2650479215378949,0.690632267686381,0.49548433048421775,0.8184432027306779
ATP11B,-0.3273978818062919,-0.6873096029579591,0.4954984182452005,0.8184432027306779
SLC25A19,-0.2824576074097793,-0.68779590708865,0.4955030554778615,0.8184432027306779
CDC37,-0.0768242216120738,-0.686917560850395,0.4958116787211389,0.818759437514928
PNPO,0.31842904069857925,0.6875492670007155,0.4958332248025599,0.818759437514928
SAMM50,-0.2561838021699314,-0.6865605281734359,0.49613767792090885,0.8191475927071789
PTAR1,0.29456541287466154,0.6863193938069205,0.4962161439024369,0.8191625756912694
ENSG00000271522,-0.30057228525772395,-0.6859760363026125,0.49634813252850185,0.8192004266008566
SIRT6,0.21716622863143575,0.6862578027146856,0.49637786120084093,0.8192004266008566
ALDH2,-0.18196229804645903,-0.6861050515657469,0.4965058569756176,0.8192971263065649
C1orf198,0.3299744280763077,0.6856032010778584,0.4967330088471119,0.8194018048391379
IPO9-AS1,-0.27267859454943744,-0.6857397567891449,0.4967623030649783,0.8194018048391379
ICAM3,0.28628910849214595,0.686610319231979,0.4968629946229902,0.8194018048391379
DENND5A,-0.3091879723805411,-0.6855832727151095,0.4968963667952428,0.8194018048391379
OSBPL7,0.2913737481002667,0.6850490876142696,0.49699555860959876,0.8194018048391379
GVQW3,-0.2548244416449146,-0.6855696318367648,0.4970032358619686,0.8194018048391379
ZNF821,0.31974826497695874,0.6857170489620026,0.49711426075713205,0.8194018048391379
ARF5,0.08678342102367598,0.6851322901417987,0.49712458502820045,0.8194018048391379
