perturbation,target,u_z,cosine,delta,rank_u_z,rank_cosine,rank_delta,avg_rank
6297_PHKA2_P1P2_ENSG00000044446,PHKA2,1.4312568885057304,0.015004851729085802,0.014896713637784508,1685.0,1075.0,2013.0,1591.0
2606_ELP4_P1P2_ENSG00000109911,ELP4,1.544365923040665,0.008745039325725085,0.021423932033003492,1504.0,1975.0,1295.0,1591.3333333333333
1102_MRNIP_P1P2_ENSG00000161010,MRNIP,1.2047503101695374,0.013858431238478828,0.02003182125334714,2150.0,1212.0,1413.0,1591.6666666666667
9414_TUBB2B_P2_ENSG00000137285,TUBB2B,1.5214055005637421,0.00921505985704042,0.020732249528871337,1539.0,1882.0,1358.0,1593.0
336_ANKRD33B_P1P2_ENSG00000164236,ANKRD33B,1.74902332745965,0.012852304061591779,0.013693380695399502,1210.0,1338.0,2233.0,1593.6666666666667
7256_COP1_P1P2_ENSG00000143207,COP1,1.6783309325561468,0.00451332102830697,0.03375910018163626,1315.0,2860.0,617.0,1597.3333333333333
7449_RPL23A_P1P2_ENSG00000198242,RPL23A,2.68087762391492,-0.0011945045868937978,0.07510942394420597,406.0,4223.0,168.0,1599.0
10826_non-targeting_non-targeting_non-targeting,,1.2638748586342856,0.00915774402141428,0.02739595937050568,2016.0,1898.0,884.0,1599.3333333333333
6741_PRELID1_P1P2_ENSG00000169230,PRELID1,1.4853905073639648,0.013058900956265497,0.015825485648573126,1594.0,1316.0,1889.0,1599.6666666666667
7561_RRP12_P1P2_ENSG00000052749,RRP12,4.650157421445815,-0.0032243883271031184,0.14533721099677746,40.0,4740.0,23.0,1601.0
7153_RBM12B_P1P2_ENSG00000183808,RBM12B,1.497393455683296,0.007999769563777915,0.023488099777900583,1576.0,2117.0,1110.0,1601.0
4580_LIMA1_P2_ENSG00000050405,LIMA1,2.2777839339521027,0.007883162346928744,0.014841406443282208,644.0,2141.0,2019.0,1601.3333333333333
2937_FAM72B_ENST00000369390.3_ENSG00000188610,FAM72B,1.6440363575079184,0.009484844813791074,0.018084896494160983,1356.0,1837.0,1611.0,1601.3333333333333
5442_NACC1_P1P2_ENSG00000160877,NACC1,1.7133850126735863,0.012459834722718617,0.014197341372910097,1269.0,1388.0,2148.0,1601.6666666666667
4687_LSM12_P1P2_ENSG00000161654,LSM12,1.0120112929904819,0.012735960972229907,0.026895806020952488,2554.0,1351.0,908.0,1604.3333333333333
9405_TTL_P1P2_ENSG00000114999,TTL,1.3767489966124413,0.008473643047431874,0.025490169957815972,1796.0,2029.0,993.0,1606.0
9336_TSEN15_P1P2_ENSG00000198860,TSEN15,1.4080639748506873,0.011843735156661183,0.01796533260582043,1728.0,1469.0,1621.0,1606.0
10508_ZNF620_P1P2_ENSG00000177842,ZNF620,1.404792260706393,0.01365417272428699,0.016114605458913883,1732.0,1239.0,1848.0,1606.3333333333333
8470_ST3GAL2_P2_ENSG00000157350,ST3GAL2,1.8148665746135741,0.012491655459486684,0.013187738326511697,1126.0,1382.0,2315.0,1607.6666666666667
7815_SETD1B_P1P2_ENSG00000139718,SETD1B,1.205392968305024,0.015550876621972352,0.017576690161769916,2149.0,1018.0,1657.0,1608.0
1832_CPNE2_P1P2_ENSG00000140848,CPNE2,1.6676361055772784,0.012706002399878595,0.014199719970590292,1327.0,1353.0,2147.0,1609.0
5750_NOP58_P1P2_ENSG00000055044,NOP58,2.692737587687987,-0.0012764558147897868,0.07280797380680515,400.0,4250.0,178.0,1609.3333333333333
10832_non-targeting_non-targeting_non-targeting,,1.253679963666797,0.013927605949505508,0.018359816696344462,2040.0,1205.0,1584.0,1609.6666666666667
11099_non-targeting_non-targeting_non-targeting,,1.4879288540515871,0.011549160473369922,0.016859138044095723,1589.0,1502.0,1740.0,1610.3333333333333
6904_PTDSS2_P1P2_ENSG00000174915,PTDSS2,1.347887803982416,0.017210822682220652,0.014305611546405285,1855.0,853.0,2125.0,1611.0
6011_OXR1_ENST00000312046.6_ENSG00000164830,OXR1,1.811069049267518,0.008814317163337738,0.016894543199117755,1135.0,1960.0,1738.0,1611.0
8091_SLC48A1_P2_ENSG00000211584,SLC48A1,1.1927734994627457,0.013411833804807025,0.02031635507194917,2172.0,1275.0,1391.0,1612.6666666666667
7460_RPL32_P1P2_ENSG00000144713,RPL32,3.5348831994259804,-0.0018586230803475945,0.05381370532947213,151.0,4403.0,294.0,1616.0
536_ARPC2_P1_ENSG00000163466,ARPC2,1.6158762464802419,0.011021847567356647,0.01595808253777737,1392.0,1589.0,1870.0,1617.0
6251_PGAM5_P1P2_ENSG00000247077,PGAM5,0.795377077864705,0.018597741456585944,0.024200509006079524,3062.0,731.0,1058.0,1617.0
3568_GTF2B_P1P2_ENSG00000137947,GTF2B,1.3572939821472623,0.00654879590908362,0.03452162940154514,1834.0,2431.0,589.0,1618.0
5729_NOC2L_P1P2_ENSG00000188976,NOC2L,1.4184633519521943,0.005292651596470517,0.04049281152683418,1706.0,2704.0,445.0,1618.3333333333333
4428_KLHDC3_P1_ENSG00000124702,KLHDC3,1.254562835399328,0.014514778585664521,0.017328646667889632,2039.0,1136.0,1686.0,1620.3333333333333
1097_C5orf22_P1P2_ENSG00000082213,C5orf22,2.1593897587011432,0.004854070615222613,0.02108708165826489,744.0,2792.0,1328.0,1621.3333333333333
2347_DPH2_P1P2_ENSG00000132768,DPH2,1.759870431716844,0.006826191515864715,0.021390281110018408,1193.0,2371.0,1300.0,1621.3333333333333
7540_RPSA_P1P2_ENSG00000168028,RPSA,3.5971912781847917,-0.0026273430781852828,0.08253976157020664,143.0,4582.0,141.0,1622.0
6144_PCSK9_P1P2_ENSG00000169174,PCSK9,1.7091200995926312,0.010388407729635328,0.015555032129825957,1275.0,1674.0,1922.0,1623.6666666666667
2755_ETHE1_P1P2_ENSG00000105755,ETHE1,1.1189447649198798,0.018927485254431813,0.016214388355671197,2329.0,703.0,1839.0,1623.6666666666667
293_AMH_P1P2_ENSG00000104899,AMH,1.411394112461844,0.01512278521415729,0.014407876100707043,1723.0,1057.0,2103.0,1627.6666666666667
7385_RNF25_P1_ENSG00000163481,RNF25,1.8356653288165883,0.0067179267799230115,0.020283940677800042,1100.0,2393.0,1393.0,1628.6666666666667
3823_HMG20B_P1_ENSG00000064961,HMG20B,0.7003220972795813,0.017806071468522543,0.029718465522210996,3305.0,807.0,776.0,1629.3333333333333
2160_DERA_P1P2_ENSG00000023697,DERA,1.0395871693495344,0.011935074616033263,0.02604559087025773,2490.0,1454.0,952.0,1632.0
1470_CEBPZ_P1P2_ENSG00000115816,CEBPZ,2.4023729573818624,-0.0007848186559099888,0.06364818404925868,562.0,4113.0,223.0,1632.6666666666667
9971_ZBTB14_P1P2_ENSG00000198081,ZBTB14,1.8488106088606282,0.0014220867024775747,0.0604802411453053,1088.0,3562.0,249.0,1633.0
9034_TMEM19_P1P2_ENSG00000139291,TMEM19,1.455737523810405,0.011501730183409282,0.01676253813594537,1636.0,1508.0,1758.0,1634.0
7531_RPS6KA4_P1P2_ENSG00000162302,RPS6KA4,1.12786502777862,0.016553845485980663,0.01740600210687997,2307.0,918.0,1677.0,1634.0
695_ATP5IF1_P1P2_ENSG00000130770,ATP5IF1,1.5391078110230492,0.009624081853922956,0.018400015973476604,1514.0,1812.0,1576.0,1634.0
6074_PARP12_P1P2_ENSG00000059378,PARP12,0.7496899267783087,0.02376793844995764,0.02106724208080332,3178.0,396.0,1332.0,1635.3333333333333
2183_DGUOK_P1P2_ENSG00000114956,DGUOK,1.115888217071828,0.017792251149867343,0.016754306655181215,2337.0,808.0,1761.0,1635.3333333333333
8328_SPATC1L_P1_ENSG00000160284,SPATC1L,1.4446370651065492,0.013112811221625671,0.015400702900057914,1660.0,1306.0,1941.0,1635.6666666666667
10991_non-targeting_non-targeting_non-targeting,,1.4300311983909495,0.01277795742594873,0.015923270160916825,1688.0,1348.0,1875.0,1637.0
1045_C1orf216_P1P2_ENSG00000142686,C1orf216,1.5019217768591093,0.012277474071969902,0.015471470835825035,1569.0,1410.0,1934.0,1637.6666666666667
10695_ZNF93_P1P2_ENSG00000184635,ZNF93,1.3308281516585954,0.012501078266366861,0.017635959619320872,1885.0,1381.0,1649.0,1638.3333333333333
2392_DTWD2_P1P2_ENSG00000169570,DTWD2,1.634922296677384,0.010108887654818557,0.016367162096221913,1368.0,1724.0,1823.0,1638.3333333333333
5782_NR1H2_P1P2_ENSG00000131408,NR1H2,1.7520613477364948,0.00948289605768825,0.015935374809193516,1207.0,1838.0,1872.0,1639.0
11009_non-targeting_non-targeting_non-targeting,,1.26422539943546,0.016369994110611297,0.015149797884077776,2014.0,937.0,1968.0,1639.6666666666667
5528_NDST1_P1P2_ENSG00000070614,NDST1,1.4373341317487494,0.009749667510634287,0.01947760083417196,1670.0,1788.0,1463.0,1640.3333333333333
3626_HAMP_P1P2_ENSG00000105697,HAMP,1.1920139943935344,0.010750577168822946,0.02337830765620684,2173.0,1628.0,1121.0,1640.6666666666667
4713_LTV1_P1P2_ENSG00000135521,LTV1,4.225464171778653,-0.003100826938785833,0.08379908976997011,76.0,4711.0,135.0,1640.6666666666667
10337_ZNF408_P1P2_ENSG00000175213,ZNF408,1.3603904258909694,0.015380206567386378,0.014626899506122743,1822.0,1032.0,2070.0,1641.3333333333333
8775_TCF15_P1P2_ENSG00000125878,TCF15,1.6504299682683348,0.012834213738102054,0.013628953131314774,1344.0,1339.0,2245.0,1642.6666666666667
7257_RFWD3_P1P2_ENSG00000168411,RFWD3,1.3084519638502963,0.010265872242694096,0.021408107793272693,1932.0,1698.0,1299.0,1643.0
9206_TPM4_P2_ENSG00000167460,TPM4,1.546702861715161,0.013113169077659552,0.014275133847727963,1497.0,1305.0,2130.0,1644.0
3961_HSF4_P1P2_ENSG00000102878,HSF4,1.462865186767618,0.015461491467126874,0.013389745444390113,1625.0,1027.0,2286.0,1646.0
7311_RIOK1_P1P2_ENSG00000124784,RIOK1,5.0210880125551896,-0.0034645983822740372,0.09397446643587307,22.0,4811.0,106.0,1646.3333333333333
9250_TRAPPC5_P1P2_ENSG00000181029,TRAPPC5,1.1411125988578867,0.012789052942032664,0.021154483594926325,2278.0,1345.0,1320.0,1647.6666666666667
2706_ERG_P2_ENSG00000157554,ERG,1.5905204618619606,0.009209672767256753,0.017782679346380306,1429.0,1885.0,1632.0,1648.6666666666667
10740_ZXDB_P1P2_ENSG00000198455,ZXDB,1.2600189098213672,0.017401422735028475,0.014510304052984563,2027.0,837.0,2085.0,1649.6666666666667
10760_non-targeting_non-targeting_non-targeting,,1.3675180888481822,0.01596051427361426,0.014093868072790415,1808.0,976.0,2168.0,1650.6666666666667
6217_PEPD_P1P2_ENSG00000124299,PEPD,2.1878462878341214,0.0053025257581200205,0.01888755979948197,721.0,2703.0,1528.0,1650.6666666666667
5192_MRM1_P1P2_ENSG00000278619,MRM1,3.3556102427087704,-0.0025230847472225678,0.06555128207090259,185.0,4553.0,215.0,1651.0
1093_C4orf3_P1P2_ENSG00000164096,C4orf3,1.3872067971808106,0.014441265112329517,0.01476490812312738,1772.0,1145.0,2036.0,1651.0
7104_RAP1GDS1_P1P2_ENSG00000138698,RAP1GDS1,1.5666252639152392,0.013480142229756253,0.013714911362938774,1467.0,1261.0,2226.0,1651.3333333333333
10466_ZNF576_P1P2_ENSG00000124444,ZNF576,1.3581984937320009,0.01170747661538108,0.017725509450288057,1828.0,1488.0,1640.0,1652.0
9987_ZBTB33_P1P2_ENSG00000177485,ZBTB33,1.077295182429577,0.016004501465029356,0.018456197090757173,2413.0,972.0,1571.0,1652.0
10359_ZNF438_P2_ENSG00000183621,ZNF438,1.2815771690935926,0.009401715271056578,0.02335436924214817,1979.0,1854.0,1124.0,1652.3333333333333
3787_HIST2H2AC_P1P2_ENSG00000184260,HIST2H2AC,1.4042934993699956,0.01351811463761292,0.01516133263109147,1734.0,1256.0,1967.0,1652.3333333333333
7909_SIGLEC14_P1P2_ENSG00000254415,SIGLEC14,1.281343475226143,0.014101892248067025,0.016479366640522373,1981.0,1178.0,1802.0,1653.6666666666667
366_AP1AR_P1P2_ENSG00000138660,AP1AR,1.5079681031853902,0.0186260531769382,0.011266133691257396,1562.0,729.0,2673.0,1654.6666666666667
3185_FOXP1_ENST00000318789.4_ENSG00000114861,FOXP1,1.9448616262058884,0.008586731369745842,0.015077276736540263,971.0,2009.0,1985.0,1655.0
9937_YJEFN3_P2_ENSG00000250067,YJEFN3,1.331353962860357,0.017860196221521588,0.01338715385613297,1883.0,802.0,2287.0,1657.3333333333333
9960_ZADH2_P1P2_ENSG00000180011,ZADH2,1.4453381467088982,0.018375442118727124,0.01184419393637957,1657.0,747.0,2570.0,1658.0
520_ARMC10_P1P2_ENSG00000170632,ARMC10,1.4008435777984254,0.01614186731086961,0.01340926618718929,1738.0,958.0,2281.0,1659.0
9889_XIAP_P1P2_ENSG00000101966,XIAP,1.6800836365620189,0.01201025586869155,0.0137397055325226,1313.0,1446.0,2221.0,1660.0
2402_DUSP13_P1P2_ENSG00000079393,DUSP13,1.6542863860940697,0.012679671334796205,0.013403349727066085,1341.0,1358.0,2283.0,1660.6666666666667
9798_BUD23_P1P2_ENSG00000071462,BUD23,3.1016434322579203,-0.002410977361960735,0.06677661243570332,253.0,4531.0,209.0,1664.3333333333333
1435_CDK5RAP1_P1_ENSG00000101391,CDK5RAP1,1.4980945372856447,0.009124887551299077,0.01898074341907357,1575.0,1903.0,1518.0,1665.3333333333333
1038_C1orf122_P1P2_ENSG00000197982,C1orf122,1.3577613698821613,0.009682245191620264,0.02062710158993664,1831.0,1797.0,1368.0,1665.3333333333333
518_ARL8A_P1P2_ENSG00000143862,ARL8A,1.1684109137811252,0.021617117843261115,0.013522943609951921,2233.0,507.0,2261.0,1667.0
6596_POU4F3_P1P2_ENSG00000091010,POU4F3,2.3275679709830475,0.008420953356540318,0.012914089916083484,607.0,2037.0,2359.0,1667.6666666666667
11211_non-targeting_non-targeting_non-targeting,,1.1912544893243233,0.013843042917856827,0.018015855987542042,2175.0,1216.0,1614.0,1668.3333333333333
10402_ZNF501_P1P2_ENSG00000186446,ZNF501,1.454569054473157,0.013659870899859873,0.01427208247274557,1638.0,1238.0,2131.0,1669.0
9657_USP3_P1P2_ENSG00000140455,USP3,1.5510261982629785,0.00853762191802288,0.01915615814166324,1491.0,2016.0,1505.0,1670.6666666666667
2417_DVL2_P1P2_ENSG00000004975,DVL2,1.5082181115339375,0.015051939132771459,0.012844228101390747,1561.0,1069.0,2382.0,1670.6666666666667
9227_TRAF2_P2_ENSG00000127191,TRAF2,1.373944670203046,0.009820370927886186,0.01975491188715445,1801.0,1775.0,1441.0,1672.3333333333333
2786_EXOG_P1P2_ENSG00000157036,EXOG,1.229112895851158,0.012955155027157886,0.018156722279134098,2090.0,1325.0,1602.0,1672.3333333333333
1441_CDK7_P1P2_ENSG00000134058,CDK7,1.22356266649923,0.007122605877348241,0.03380650311611711,2107.0,2303.0,613.0,1674.3333333333333
7220_RECQL5_P1P2_ENSG00000108469,RECQL5,1.4855334919102288,0.009670374358618082,0.017803809986732616,1593.0,1801.0,1631.0,1675.0
2490_EEF2_P1_ENSG00000167658,EEF2,2.364164010053853,-0.0009352397653257061,0.05422733585338367,586.0,4151.0,289.0,1675.3333333333333
5563_NDUFC1_P1_ENSG00000109390,NDUFC1,1.3520358701296462,0.025342361067139402,0.010308809468239786,1848.0,329.0,2849.0,1675.3333333333333
11093_non-targeting_non-targeting_non-targeting,,1.1690535719166115,0.014704653588221494,0.01730340523227034,2231.0,1109.0,1689.0,1676.3333333333333
11014_non-targeting_non-targeting_non-targeting,,1.4514141872625876,0.01768424015674542,0.011817749165614263,1644.0,816.0,2577.0,1679.0
7335_RNF103_P1P2_ENSG00000239305,RNF103,1.7296267364613334,0.01166228811543315,0.013277073336887704,1242.0,1492.0,2303.0,1679.0
5505_NCOA1_P1P2_ENSG00000084676,NCOA1,1.3656485379085854,0.012239645755174448,0.016429899364452775,1814.0,1417.0,1813.0,1681.3333333333333
4251_JDP2_P1P2_ENSG00000140044,JDP2,1.7166567268178807,0.009463739978959987,0.015445432768855365,1265.0,1842.0,1937.0,1681.3333333333333
7867_SH2B1_P1P2_ENSG00000178188,SH2B1,1.4138478980700648,0.009841149434132826,0.018600605934197448,1717.0,1772.0,1557.0,1682.0
10894_non-targeting_non-targeting_non-targeting,,2.1551832690870505,0.008862298506432817,0.013013433620345839,747.0,1951.0,2348.0,1682.0
571_ASCC2_P1P2_ENSG00000100325,ASCC2,1.5732855391375526,0.007198013277185726,0.021327271600286756,1459.0,2282.0,1306.0,1682.3333333333333
2477_EDEM2_ENST00000374492.3_ENSG00000088298,EDEM2,1.1673592913776019,0.013386153071097459,0.0187657481813553,2235.0,1280.0,1535.0,1683.3333333333333
8651_TAF10_P1P2_ENSG00000166337,TAF10,2.10160894997423,-0.0006882864447917955,0.07632768195569954,815.0,4079.0,162.0,1685.3333333333333
9364_TSR1_P1_ENSG00000167721,TSR1,4.227872602964393,-0.00375466975178767,0.09830446023560406,75.0,4889.0,94.0,1686.0
7437_RPL13_P1P2_ENSG00000167526,RPL13,3.118002002979392,-0.0022465902102221163,0.05054031301298502,250.0,4494.0,315.0,1686.3333333333333
11278_non-targeting_non-targeting_non-targeting,,1.4666042886468114,0.008263195313517812,0.020473676446168,1616.0,2063.0,1381.0,1686.6666666666667
8927_TIMM9_P1P2_ENSG00000100575,TIMM9,1.406252847377953,0.011028928380835837,0.01682104240975179,1731.0,1587.0,1745.0,1687.6666666666667
5874_NUDT5_P1P2_ENSG00000165609,NUDT5,1.5461898258272562,0.009554771868437508,0.016851538993027854,1499.0,1821.0,1743.0,1687.6666666666667
9244_TRAPPC13_P1P2_ENSG00000113597,TRAPPC13,1.2608952618243032,0.013992114673747582,0.016120684016311056,2025.0,1193.0,1846.0,1688.0
7367_RNF185_P1P2_ENSG00000138942,RNF185,1.3418923970948295,0.013063989204795822,0.015831995965932297,1867.0,1313.0,1888.0,1689.3333333333333
4856_MARS2_P1P2_ENSG00000247626,MARS2,1.0946124871598024,0.02253398073365783,0.013655511178166633,2374.0,459.0,2239.0,1690.6666666666667
4088_IK_P1_ENSG00000113141,IK,1.574996098374034,0.011349574425647367,0.014493750132358256,1457.0,1533.0,2087.0,1692.3333333333333
8589_SUMO3_P1P2_ENSG00000184900,SUMO3,1.4772957830826305,0.010670618261262851,0.01620097664664416,1604.0,1635.0,1841.0,1693.3333333333333
3733_HINT2_P1P2_ENSG00000137133,HINT2,1.3466609111783054,0.01371764982431834,0.015033595188448167,1856.0,1232.0,1995.0,1694.3333333333333
9707_VAX1_P1P2_ENSG00000148704,VAX1,1.3854540931749386,0.011731776788549404,0.01634128442122944,1775.0,1483.0,1827.0,1695.0
2042_DBNL_P1P2_ENSG00000136279,DBNL,1.3109641729253796,0.014749901146201875,0.014674691746775537,1929.0,1101.0,2058.0,1696.0
10456_ZNF568_P1P2_ENSG00000198453,ZNF568,1.8513812414025737,0.006782395600575581,0.017848761206332976,1083.0,2382.0,1629.0,1698.0
8670_TAF8_P1P2_ENSG00000137413,TAF8,1.886376898053151,0.0014072721800419507,0.03810095243793063,1045.0,3566.0,494.0,1701.6666666666667
8125_SLTM_P1P2_ENSG00000137776,SLTM,1.2579740884811832,0.010781258546349367,0.0196977519124795,2031.0,1626.0,1450.0,1702.3333333333333
933_BTNL9_P2_ENSG00000165810,BTNL9,1.2937876736678342,0.009831098166620925,0.02046978108125616,1957.0,1773.0,1382.0,1704.0
3364_GID8_P1P2_ENSG00000101193,GID8,1.6053015989781476,0.01031096892282801,0.014863056105810712,1408.0,1687.0,2018.0,1704.3333333333333
9883_WWOX_P1P2_ENSG00000186153,WWOX,0.9943674059980373,0.017401108870234612,0.017307071555785522,2587.0,838.0,1688.0,1704.3333333333333
10252_ZNF26_P1P2_ENSG00000198393,ZNF26,1.3242262999031442,0.006654174899961318,0.0288436420973317,1901.0,2404.0,808.0,1704.3333333333333
364_ANXA6_P1P2_ENSG00000197043,ANXA6,1.8281287015913388,0.011684760464049156,0.012114738087693193,1110.0,1490.0,2521.0,1707.0
3138_FOSL1_P1P2_ENSG00000175592,FOSL1,1.1122443843940266,0.01762806181656694,0.015189357647420998,2345.0,821.0,1964.0,1710.0
2869_FAM161A_P1P2_ENSG00000170264,FAM161A,0.9584369738776617,0.011813643752863826,0.0256312591938195,2676.0,1474.0,981.0,1710.3333333333333
10447_ZNF559_P1P2_ENSG00000188321,ZNF559,1.642298621879996,0.014727914895147264,0.01132267626229083,1361.0,1107.0,2666.0,1711.3333333333333
8697_TATDN1_P1P2_ENSG00000147687,TATDN1,1.4156590255427992,0.0061946800600495185,0.026846917430435546,1713.0,2512.0,910.0,1711.6666666666667
2003_CYHR1_P2_ENSG00000187954,CYHR1,1.577141487950471,0.008105193432417356,0.018301063696396516,1451.0,2097.0,1589.0,1712.3333333333333
308_ANAPC4_P1P2_ENSG00000053900,ANAPC4,1.0168020172731986,0.008504128615670655,0.034964154972251894,2540.0,2024.0,573.0,1712.3333333333333
10901_non-targeting_non-targeting_non-targeting,,1.1901444434539377,0.012512372700477885,0.018392235826801953,2180.0,1380.0,1580.0,1713.3333333333333
2902_FAM210A_P1P2_ENSG00000177150,FAM210A,1.7463145387536545,0.00664150506043289,0.019025328413824823,1217.0,2408.0,1516.0,1713.6666666666667
8665_TAF5L_P1P2_ENSG00000135801,TAF5L,1.3507797655921048,0.004897786385698574,0.037572280485319715,1850.0,2788.0,504.0,1714.0
8695_TARS_P1P2_ENSG00000113407,TARS,2.5953456684283673,0.00518093584002474,0.015221909543065605,448.0,2739.0,1959.0,1715.3333333333333
9038_PACC1_P1P2_ENSG00000065600,PACC1,1.3545164719107041,0.015919346649624695,0.013108750587832733,1840.0,984.0,2329.0,1717.6666666666667
4651_LRP8_P1P2_ENSG00000157193,LRP8,0.6309734421139133,0.012352532559594901,0.0575082803255179,3485.0,1400.0,271.0,1718.6666666666667
9158_TOB2_P1P2_ENSG00000183864,TOB2,1.5268388829819453,0.012651415711245801,0.013484527532357307,1530.0,1363.0,2265.0,1719.3333333333333
5359_MXD3_P1P2_ENSG00000213347,MXD3,1.7246607417780295,0.009768376295112636,0.014298646149445616,1248.0,1785.0,2126.0,1719.6666666666667
3357_GGNBP2_P1P2_ENSG00000278311,GGNBP2,1.5665236652720405,0.010306943894237995,0.014981825567144308,1468.0,1689.0,2002.0,1719.6666666666667
1315_CCNA2_P1P2_ENSG00000145386,CCNA2,1.3452003245067456,0.008598274999469762,0.021455220373349737,1859.0,2008.0,1293.0,1720.0
"4760_MAGEA2_ENST00000370284.1,ENST00000393872.3,ENST00000393876.1,ENST00000543232.1_ENSG00000268606",,1.4369251674807126,0.011811522191415047,0.014879755326104,1672.0,1475.0,2015.0,1720.6666666666667
811_BCOR_P1P2_ENSG00000183337,BCOR,1.0418072610903055,0.015164760615733654,0.017915954784956983,2487.0,1050.0,1625.0,1720.6666666666667
7160_RBM15_P1P2_ENSG00000162775,RBM15,1.0039488545634707,0.016694954950851038,0.017235732984216115,2571.0,904.0,1695.0,1723.3333333333333
3858_HNRNPA2B1_P1P2_ENSG00000122566,HNRNPA2B1,1.7245438948443046,0.006784200043471714,0.01872424183062061,1249.0,2381.0,1542.0,1724.0
6886_PSMG3_P1_ENSG00000157778,PSMG3,1.1358690427387685,0.012129039210367301,0.0196229996892363,2287.0,1433.0,1453.0,1724.3333333333333
2225_UTP25_P1P2_ENSG00000117597,UTP25,2.9949037583003166,-0.0032258368536091826,0.08250851731918944,292.0,4743.0,142.0,1725.6666666666667
8767_TCEAL8_P1P2_ENSG00000180964,TCEAL8,1.378178951432948,0.016433077802003083,0.012428242181499209,1793.0,928.0,2463.0,1728.0
4340_KHSRP_P1P2_ENSG00000088247,KHSRP,1.1164140282735897,0.009827656327759093,0.02389552936489344,2336.0,1774.0,1075.0,1728.3333333333333
4334_KEL_P2_ENSG00000197993,KEL,1.093804146597841,0.018567503829440613,0.014605115971538407,2378.0,734.0,2074.0,1728.6666666666667
4035_IER5L_P1P2_ENSG00000188483,IER5L,1.6830052157068234,0.007982784279669647,0.016755570166931584,1309.0,2119.0,1760.0,1729.3333333333333
449_ARFGEF2_P1P2_ENSG00000124198,ARFGEF2,1.1132007375961577,0.008291579943731989,0.029240670419132177,2340.0,2055.0,793.0,1729.3333333333333
2181_DGKQ_P2_ENSG00000145214,DGKQ,1.162131272725873,0.015624538423673352,0.015399926518384479,2244.0,1012.0,1942.0,1732.6666666666667
7959_SLC12A5_P1_ENSG00000124140,SLC12A5,1.3734188590012844,0.011426143980807277,0.01592197245631798,1803.0,1520.0,1876.0,1733.0
8777_TCF19_P2_ENSG00000137310,TCF19,1.1963957544082144,0.012549358721245393,0.01746195005268333,2161.0,1372.0,1668.0,1733.6666666666667
1988_CYB561_P1P2_ENSG00000008283,CYB561,1.6298624065310816,0.010213850759161005,0.014323704755353486,1374.0,1707.0,2122.0,1734.3333333333333
3847_HMX3_P1P2_ENSG00000188620,HMX3,1.8498622312641513,0.0030619587465410708,0.026212995967453332,1085.0,3176.0,942.0,1734.3333333333333
427_AQP10_P1P2_ENSG00000143595,AQP10,1.5384067294207002,0.00874930673624264,0.017033607065949048,1516.0,1974.0,1721.0,1737.0
1521_CERCAM_P1P2_ENSG00000167123,CERCAM,1.7168655299025875,0.012307413674969193,0.011969417217544019,1264.0,1405.0,2544.0,1737.6666666666667
4729_LYRM4_P1P2_ENSG00000214113,LYRM4,1.3234083713670706,0.013066557752028252,0.015023113464167685,1907.0,1312.0,1997.0,1738.6666666666667
6950_PURA_P1_ENSG00000185129,PURA,1.6740075960083292,0.01105708708083105,0.013146362687208518,1318.0,1582.0,2322.0,1740.6666666666667
5792_NR2E3_P1P2_ENSG00000278570,NR2E3,1.540568397694609,0.014143145178156855,0.012042532079976883,1511.0,1175.0,2537.0,1741.0
5160_MPC2_P1P2_ENSG00000143158,MPC2,1.2621221546284136,0.009802028379255081,0.019887749417059352,2022.0,1779.0,1423.0,1741.3333333333333
6996_R3HCC1_P1_ENSG00000104679,R3HCC1,1.7683030715242418,0.005164796434643493,0.0213713833920246,1182.0,2741.0,1303.0,1742.0
6301_PHLDA2_P1P2_ENSG00000181649,PHLDA2,1.3434476205008736,0.011827555252562051,0.01581947780990798,1866.0,1471.0,1890.0,1742.3333333333333
9047_TMEM222_P1P2_ENSG00000186501,TMEM222,1.2641454493905482,0.014062605374920848,0.014772906210778734,2015.0,1185.0,2034.0,1744.6666666666667
"8584_SULT1A3_ENST00000354723.6,ENST00000355544.5_ENSG00000261052",,1.4165323840801969,0.011017543204633847,0.015326036443432115,1710.0,1591.0,1948.0,1749.6666666666667
7683_SCAMP4_P1P2_ENSG00000227500,SCAMP4,1.719168935892964,0.00991557884202854,0.013653584001710127,1257.0,1758.0,2240.0,1751.6666666666667
2973_FARSA_P1P2_ENSG00000179115,FARSA,2.103887465181864,0.008468820263810387,0.012654874525716302,812.0,2030.0,2416.0,1752.6666666666667
4519_LARP4_P1P2_ENSG00000161813,LARP4,1.252248588728668,0.015736915435846686,0.013816109715118067,2046.0,1000.0,2212.0,1752.6666666666667
3661_HDAC10_P1P2_ENSG00000100429,HDAC10,1.1250607013692246,0.01337585172630845,0.017537280071056417,2315.0,1283.0,1661.0,1753.0
9102_TMEM99_P1P2_ENSG00000167920,TMEM99,1.266270220775644,0.011098873466169371,0.01743863638845763,2009.0,1578.0,1673.0,1753.3333333333333
8630_SYPL1_P1P2_ENSG00000008282,SYPL1,1.724812087846526,0.01205784442809334,0.01182562519334988,1247.0,1441.0,2574.0,1754.0
9143_TNKS_P1P2_ENSG00000173273,TNKS,1.2112937384581262,0.017389534896173668,0.013384839375784687,2133.0,842.0,2288.0,1754.3333333333333
