target,u_z,cosine,delta,avg_rank,rpe1_u_z,rpe1_rank,rpe1_covered,depmap_chronos,depmap_n_lines,essential,depmap_covered,tier
SPTY2D1,0.4139138979908902,-0.0097426623921495,0.0010191163642204,6120.333333333333,,,False,0.055520643152538005,1178.0,False,True,T1_reversal_not_explained_by_fitness
FAM120A,-0.5235241882071916,0.0112738225474098,-0.0052704042329814,6122.333333333333,,,False,-0.2238321773190019,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZDHHC20,0.0048805035849012,-0.0054039423896533,0.0016277278780773,6123.333333333333,,,False,-0.1600926454815218,1178.0,False,True,T1_reversal_not_explained_by_fitness
MECOM,-0.3348428817974931,0.0004126077967778,9.867744484224911e-06,6125.666666666667,,,False,-0.023329531864079812,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF479,0.3089533072941972,-0.0104715575568399,0.0025612511591108,6127.333333333333,,,False,-0.17248083070455877,1162.0,False,True,T1_reversal_not_explained_by_fitness
RALY,0.1039903667513161,-0.0053975666061,0.000582247509857,6129.333333333333,,,False,-0.0641519773467805,1178.0,False,True,T1_reversal_not_explained_by_fitness
CABIN1,-0.100330881704349,-0.0016572594044927,-0.0004519000329603,6130.0,0.9758858501784001,1427.0,True,-0.18164008885336136,1178.0,False,True,T1_reversal_not_explained_by_fitness
MTRR,-0.6759108864840695,0.0078103791518304,-0.0019815377531692,6132.333333333333,,,False,-0.1330297621666385,1178.0,False,True,T1_reversal_not_explained_by_fitness
ANP32A,-0.312581014428443,-0.0005196855434884,0.000467799071554,6132.333333333333,,,False,-0.029969436952620426,1178.0,False,True,T1_reversal_not_explained_by_fitness
C1orf50,0.366473528116248,-0.0088159592193163,0.0007486882057211,6135.0,,,False,-0.0796891833185848,1178.0,False,True,T1_reversal_not_explained_by_fitness
KLHL5,0.1809487469585728,-0.007395943807863,0.00129013731526,6139.0,,,False,0.09782667986611866,1178.0,False,True,T1_reversal_not_explained_by_fitness
MAPRE2,0.1120499469142795,-0.0070930372500043,0.0017248143263106,6140.333333333333,,,False,-0.03737362246292508,1178.0,False,True,T1_reversal_not_explained_by_fitness
PAX8,-0.0076674924793597,-0.0030258087784328,-0.0003818202113855,6141.333333333333,,,False,-0.20501543630146327,1178.0,False,True,T1_reversal_not_explained_by_fitness
RIT1,-0.1145767342086139,-0.0030796351085716,0.0005594370295165,6144.333333333333,,,False,-0.24224147401172502,1178.0,False,True,T1_reversal_not_explained_by_fitness
MFSD10,0.6117122262047354,-0.0133875743229478,0.0016374926812757,6145.666666666667,,,False,-0.018787127201478238,1178.0,False,True,T1_reversal_not_explained_by_fitness
POC1A,0.0811581686457679,-0.0046201024797327,1.4563597270708576e-05,6146.333333333333,,,False,-0.31478545695782034,1178.0,False,True,T1_reversal_not_explained_by_fitness
RBM26,0.0748016169719354,-0.0016253953762755,-0.0022424777332977,6147.0,,,False,-0.07652806412832046,1178.0,False,True,T1_reversal_not_explained_by_fitness
B3GNT5,-0.3777547005030006,0.003619946680923,-0.0019304138797736,6148.333333333333,,,False,-0.04492820546608301,1178.0,False,True,T1_reversal_not_explained_by_fitness
EGR3,-0.2613046584727249,-0.0010011111224214,0.0002016957309625,6149.0,,,False,0.0943003404717073,1178.0,False,True,T1_reversal_not_explained_by_fitness
ELMOD2,0.1034240178749998,-0.0046343974414623,-0.0002194114264484,6149.0,,,False,0.07527320997816904,1178.0,False,True,T1_reversal_not_explained_by_fitness
USP40,-0.0824255441531169,-0.0002944977210381,-0.0019149907319223,6150.666666666667,,,False,-0.04324778574768307,1178.0,False,True,T1_reversal_not_explained_by_fitness
ERMAP,0.4900598544766414,-0.014459915543195,0.0032737361684743,6152.0,,,False,-0.07766452970520972,1178.0,False,True,T1_reversal_not_explained_by_fitness
PRKRIP1,0.0383374623967985,-0.0030322140540215,-0.0009303916415118,6152.333333333333,-0.1596911432013622,1949.0,True,-0.38889878405492184,1178.0,False,True,T1_reversal_not_explained_by_fitness
PRKAR2B,0.4072048420714504,-0.0100270333173932,0.0010301165576868,6153.333333333333,,,False,0.06685545054368101,1178.0,False,True,T1_reversal_not_explained_by_fitness
SNAI2,0.0125468058753159,-0.0034530066135914,-0.0003342872030163,6153.666666666667,,,False,-0.08642874356170302,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNFX1,0.0784611020189025,-0.0064894653362602,0.0014132627048421,6156.0,,,False,-0.08190589547615204,1178.0,False,True,T1_reversal_not_explained_by_fitness
PRRC1,0.1962616682927018,-0.0091917940178298,0.0024146107647961,6157.666666666667,,,False,0.019778448944343836,1178.0,False,True,T1_reversal_not_explained_by_fitness
CSRNP3,-0.0202142983546756,-0.0024685403301757,-0.0008269694511758,6160.333333333333,,,False,-0.060598147973687316,1178.0,False,True,T1_reversal_not_explained_by_fitness
SUCLG2,-0.4191417337722718,0.0032257930072101,-0.0014783071917123,6161.0,,,False,-0.01316065713692719,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF418,0.4354787205890894,-0.0113536609680866,0.001690713328035,6161.0,,,False,0.06777468158119754,1178.0,False,True,T1_reversal_not_explained_by_fitness
CALR,0.7043637409448177,-0.0030413133520491,-0.0075275593740669,6162.0,-1.5925367186379706,2245.0,True,-0.1413788203409326,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF623,-0.0663063838271902,-0.0040715927542868,0.0007221265091745,6162.333333333333,,,False,-0.08498048832873421,1178.0,False,True,T1_reversal_not_explained_by_fitness
FUBP3,0.2843507012089822,-0.0070261969578417,-0.0001442796991584,6163.666666666667,,,False,0.08237524714459502,1178.0,False,True,T1_reversal_not_explained_by_fitness
FLOT1,0.2055410768046542,-0.0092755491536434,0.0022981298578348,6168.0,,,False,-0.18520589030875625,1178.0,False,True,T1_reversal_not_explained_by_fitness
GPX4,0.0062734029376579,-0.0031327618056087,-0.000675657702484,6168.333333333333,,,False,-0.8325555247615979,1178.0,True,True,T2_reversal_confounded_by_essentiality
H2AFY,0.2770752964132261,-0.0094781677058099,0.0018220549694411,6169.0,,,False,,,False,False,T3_no_fitness_data
RBIS,0.1509101928892162,-0.0070694505681432,0.0010029859015756,6170.333333333333,,,False,-0.1935454837413844,1178.0,False,True,T1_reversal_not_explained_by_fitness
PIGV,-0.298552988415069,0.0008512721342707,-0.0011069334750051,6173.0,,,False,-0.22090226192112739,1178.0,False,True,T1_reversal_not_explained_by_fitness
SDHAF1,-0.2178700561890792,0.0003339563178849,-0.0014844079077938,6173.666666666667,,,False,-0.25947128881521425,1178.0,False,True,T1_reversal_not_explained_by_fitness
PROSER1,0.0127646323662068,-0.0049681839758547,0.0006746134268583,6175.0,,,False,0.05168897314694247,1178.0,False,True,T1_reversal_not_explained_by_fitness
XPNPEP1,0.5183834830221663,-0.0149532931304899,0.0031620485803259,6177.0,,,False,0.034444633052381435,1178.0,False,True,T1_reversal_not_explained_by_fitness
RGS20,0.3373696690918276,-0.0141648390068151,0.0042767466741916,6177.333333333333,,,False,-0.04062220117554431,1178.0,False,True,T1_reversal_not_explained_by_fitness
ARHGAP24,-0.0315412758810024,-0.003535196918453,-0.0001167361041474,6178.666666666667,,,False,-0.07215344873125791,1178.0,False,True,T1_reversal_not_explained_by_fitness
PLCD1,-0.2829130463691023,0.0009040398870845,-0.001379054950228,6182.666666666667,,,False,0.032509783821310624,1178.0,False,True,T1_reversal_not_explained_by_fitness
NUDT16,0.0240916098925336,-0.0044461502969539,5.776078319870599e-05,6183.333333333333,,,False,-0.04300564359792224,1178.0,False,True,T1_reversal_not_explained_by_fitness
GOSR1,0.1184976110446501,-0.0054064202365495,2.6210766790863045e-05,6184.333333333333,,,False,-0.19253690629882522,1178.0,False,True,T1_reversal_not_explained_by_fitness
AGK,-0.3577582286392159,-0.0030977396707764,0.0024387731502882,6184.333333333333,,,False,-0.019923096088662932,1178.0,False,True,T1_reversal_not_explained_by_fitness
PHIP,0.1159991119911358,-0.0077816180809695,0.0018517271777929,6184.666666666667,,,False,-0.0976819854174953,1178.0,False,True,T1_reversal_not_explained_by_fitness
TSSC4,0.0198222106710719,-0.0090143593693811,0.0036686946315028,6186.0,,,False,0.1369907049906859,1178.0,False,True,T1_reversal_not_explained_by_fitness
GLA,-0.3006876880257998,0.0042803410948021,-0.0034011591245824,6186.333333333333,,,False,-0.05047157390344721,1178.0,False,True,T1_reversal_not_explained_by_fitness
C6orf15,0.2978559436442181,-0.0081625040750731,0.0004502467328058,6186.666666666667,-2.309988616910154,2317.0,True,-0.1274183200191325,1178.0,False,True,T1_reversal_not_explained_by_fitness
ATAD2,-0.1671600491096774,0.0023467811470593,-0.003280615431414,6188.333333333333,,,False,-0.2193894754858697,1178.0,False,True,T1_reversal_not_explained_by_fitness
HIST2H3D,-0.1401495642392057,-0.0032626820032439,0.0005481577699364,6188.666666666667,-0.8707628209786054,2140.0,True,,,False,False,T3_no_fitness_data
OGFR,-0.0973248761300546,-0.0032749937038349,0.0001947804246053,6190.333333333333,,,False,-0.13503499405367975,1178.0,False,True,T1_reversal_not_explained_by_fitness
NKX1-2,0.0897445142470512,-0.010635034429419,0.0042295875042052,6192.666666666667,,,False,-0.06638611296975333,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZBTB10,-0.2565124756731251,-0.0024198183329821,0.0008776707026087,6196.0,,,False,-0.08132141199410019,1178.0,False,True,T1_reversal_not_explained_by_fitness
GRK2,-0.3960956910360145,0.0010191792823646,-0.0005424380968282,6197.333333333333,,,False,-0.16385921802963105,1178.0,False,True,T1_reversal_not_explained_by_fitness
NUDCD2,-0.1921229649657747,-0.0065176465700285,0.0035530101745684,6199.333333333333,,,False,-0.15064418001322719,1178.0,False,True,T1_reversal_not_explained_by_fitness
INPP5F,0.3153691935118465,-0.0073462151519717,-0.0004635864747344,6199.666666666667,,,False,0.011543977948536533,1178.0,False,True,T1_reversal_not_explained_by_fitness
QRICH1,-0.497515705194818,0.0010383519536381,0.0002426545824986,6200.333333333333,,,False,-0.3018755852010335,1178.0,False,True,T1_reversal_not_explained_by_fitness
ALG12,0.2536371659933651,-0.0070343690431518,-0.0001548545589234,6200.333333333333,,,False,-0.06689462615887562,1178.0,False,True,T1_reversal_not_explained_by_fitness
ACBD6,0.755683662198714,-0.0198862333979558,0.0035674941179532,6201.0,,,False,0.0807588755515467,1178.0,False,True,T1_reversal_not_explained_by_fitness
TBC1D15,-0.0239609139979991,-0.0023203840750819,-0.0012827984021153,6201.0,,,False,0.06621222951283774,1178.0,False,True,T1_reversal_not_explained_by_fitness
C1orf56,0.2210938882542645,-0.0081090812230773,0.0009407341089376,6202.0,,,False,-0.2623504721910312,1178.0,False,True,T1_reversal_not_explained_by_fitness
LIMA1,0.0820770217676915,-0.0073324760192511,0.0016509134586438,6204.666666666667,,,False,-0.005103522874288467,1178.0,False,True,T1_reversal_not_explained_by_fitness
NMRAL1,0.1621064745210085,-0.0074805529980501,0.0009481972015372,6206.0,,,False,-0.06423542657736242,1178.0,False,True,T1_reversal_not_explained_by_fitness
PIGQ,0.279471387813026,-0.0093388714421599,0.001278077360178,6206.666666666667,,,False,-0.04532272739089134,1178.0,False,True,T1_reversal_not_explained_by_fitness
POU2F1,-0.2727623318935863,-0.0022755328377335,0.0008008859346262,6207.0,,,False,-0.3224028205386444,1178.0,False,True,T1_reversal_not_explained_by_fitness
TRIM37,0.2140798752475775,-0.0094515376991561,0.001933303757148,6213.0,,,False,-0.5720887651377565,1178.0,True,True,T2_reversal_confounded_by_essentiality
TBL1X,-0.1674214408987465,-0.0016276989573093,-0.0006093042194778,6215.333333333333,,,False,0.0879210225169356,1178.0,False,True,T1_reversal_not_explained_by_fitness
SMARCA1,-0.0771759257226462,-0.005847129843208,0.0019050978790393,6215.666666666667,,,False,0.04124868671393912,1178.0,False,True,T1_reversal_not_explained_by_fitness
GOPC,-0.3310527008559914,0.0030463904709138,-0.0025512541063125,6216.666666666667,,,False,0.06073518105759915,1178.0,False,True,T1_reversal_not_explained_by_fitness
FAM24B,0.0592341306066587,-0.0054761037705042,0.000302526316534,6217.666666666667,,,False,0.10705856813499794,1178.0,False,True,T1_reversal_not_explained_by_fitness
FAM120B,-0.0215648225981992,-0.0020306693322391,-0.0016732205951268,6218.0,,,False,0.06481193496711686,1178.0,False,True,T1_reversal_not_explained_by_fitness
ABCG1,0.106125066362047,-0.0083393078071596,0.0021016617418295,6218.0,2.9129875684477073,378.0,True,0.01125569944584462,1178.0,False,True,T1_reversal_not_explained_by_fitness
PLSCR1,-0.0992780650686584,-0.0018219993522409,-0.0011195211702733,6218.333333333333,,,False,0.08424656509515416,1178.0,False,True,T1_reversal_not_explained_by_fitness
MAFK,-0.0490545257486309,-0.0029154570920753,-0.0007871256863579,6219.0,,,False,-0.08289325239665786,1178.0,False,True,T1_reversal_not_explained_by_fitness
CCNT1,-0.1761774642299632,-0.0042187934652105,0.0013073000455203,6222.666666666667,,,False,-0.27072780786687517,1178.0,False,True,T1_reversal_not_explained_by_fitness
BUD23,0.5220429680691335,-0.0341257353191293,0.011047062207146,6223.333333333333,2.995265630855539,348.0,True,-1.4277298563696852,1178.0,True,True,T2_reversal_confounded_by_essentiality
MDH2,0.092358432137742,-0.0036457492595031,-0.0015497849937972,6223.333333333333,,,False,-0.22900217735931078,1178.0,False,True,T1_reversal_not_explained_by_fitness
SLC39A1,-0.3614612789843612,-0.0012383787506425,0.0007451319388734,6224.0,,,False,-0.017694429409294252,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF276,-0.1359672956141004,-0.0026522846243855,-0.0002042074134507,6224.0,,,False,0.0647644071105399,1178.0,False,True,T1_reversal_not_explained_by_fitness
EBF1,-0.0659578614417648,-0.0033314896497487,-0.0003630947893499,6225.0,,,False,-0.04763126305611194,1178.0,False,True,T1_reversal_not_explained_by_fitness
TM2D3,-0.0543856094365867,0.0005118820176298,-0.0034434974894153,6228.0,,,False,-0.15196737662637996,1178.0,False,True,T1_reversal_not_explained_by_fitness
AKT1S1,0.201620199968618,-0.0085437750165176,0.001243635180227,6228.666666666667,,,False,0.09828274633142946,1178.0,False,True,T1_reversal_not_explained_by_fitness
HOXB1,-0.2739821602425753,0.0046227758199612,-0.0043332685559181,6230.333333333333,,,False,-0.019317759641245335,1178.0,False,True,T1_reversal_not_explained_by_fitness
PROP1,-0.1931320329051545,-0.0009185795676638,-0.0011335560721862,6231.0,,,False,0.01934966154330524,1178.0,False,True,T1_reversal_not_explained_by_fitness
CPD,-0.3442094209058018,0.0042206451152528,-0.0033300171960976,6232.0,,,False,-0.242219333079757,1178.0,False,True,T1_reversal_not_explained_by_fitness
TYMP,0.1130359491003029,-0.0077175221784447,0.0013439009176523,6232.0,,,False,-0.020837564347639635,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF30,0.095495133606571,-0.0062916589081513,0.0004559567138052,6234.0,,,False,0.05468085568000911,1178.0,False,True,T1_reversal_not_explained_by_fitness
HLA-E,-0.0644009135885834,-0.0050773745161481,0.0009652071152086,6234.0,,,False,-0.12864311132878922,1178.0,False,True,T1_reversal_not_explained_by_fitness
INPP5E,-0.3064818726834978,0.0008906609080617,-0.001583235452122,6235.666666666667,,,False,0.03789339819888132,1178.0,False,True,T1_reversal_not_explained_by_fitness
STPG1,-0.2955034175425963,0.0016607755168145,-0.002215266816967,6235.666666666667,,,False,0.06054636003029048,1178.0,False,True,T1_reversal_not_explained_by_fitness
NUP205,0.3722219076343717,-0.0109665110606213,0.0013045029658125,6237.333333333333,2.8507187624620136,406.0,True,-1.191032123128668,1178.0,True,True,T2_reversal_confounded_by_essentiality
PPP2R5D,0.3720912117398371,-0.0110124082604361,0.0013226441253111,6239.666666666667,,,False,0.019824658721585408,1178.0,False,True,T1_reversal_not_explained_by_fitness
TBX22,0.401541353308287,-0.0123880225595089,0.0019099405758792,6241.666666666667,,,False,0.08584313395220725,1178.0,False,True,T1_reversal_not_explained_by_fitness
PARP2,0.4702495931826981,-0.0119182000746122,0.000972094995664,6242.0,,,False,-0.0825653258772678,1178.0,False,True,T1_reversal_not_explained_by_fitness
RPLP1,0.7664878561469026,-0.0226207175978853,0.0044625273398832,6243.0,1.7876669872666613,958.0,True,-1.3745276064818808,1178.0,True,True,T2_reversal_confounded_by_essentiality
GAA,-0.1359672956141004,-0.0031265906032505,-2.672447410419481e-05,6243.333333333333,,,False,-0.07281092398627165,1178.0,False,True,T1_reversal_not_explained_by_fitness
FBXW7,0.1887248717078766,-0.009669014268015,0.0020771382698542,6243.666666666667,-2.733976730758233,2340.0,True,-0.07117584956230659,1178.0,False,True,T1_reversal_not_explained_by_fitness
RPF2,0.3525303928578343,-0.0187269505476104,0.0062171437614061,6247.666666666667,2.017733417608405,829.0,True,-1.2927857288616549,1178.0,True,True,T2_reversal_confounded_by_essentiality
NCAPG2,0.1459020043527236,-0.0074304400014617,0.0007022667983213,6248.666666666667,2.2740920108888383,681.0,True,-0.960515334269938,1178.0,True,True,T2_reversal_confounded_by_essentiality
WDR27,-0.0468062519243806,-0.0056208924129632,0.0010653492186719,6250.333333333333,,,False,0.11263039835530896,1178.0,False,True,T1_reversal_not_explained_by_fitness
PUS7L,0.1212282229749586,-0.0064892150521653,0.0001470725078877,6253.333333333333,,,False,-0.057380651337020167,1178.0,False,True,T1_reversal_not_explained_by_fitness
FXR2,-0.222662238988679,0.0035084128848081,-0.0042816104944015,6255.0,,,False,-0.06464704426982824,1178.0,False,True,T1_reversal_not_explained_by_fitness
NUDT15,-0.3310527008559914,0.0090574351301236,-0.00722828537672,6255.333333333333,0.9166240366981458,1464.0,True,0.050887750121191296,1178.0,False,True,T1_reversal_not_explained_by_fitness
MAST2,0.1554845491979251,-0.0088697674841063,0.0017110583963886,6255.333333333333,,,False,-0.23839816714781512,1178.0,False,True,T1_reversal_not_explained_by_fitness
KLHL23,-0.0199093412674283,-0.0054639390772625,0.0006918195242528,6255.666666666667,,,False,,,False,False,T3_no_fitness_data
ZNF14,0.0101942797736941,-0.0022627661106028,-0.0021588772475919,6257.333333333333,,,False,0.10522390959261715,1178.0,False,True,T1_reversal_not_explained_by_fitness
PITHD1,-0.0779383184407644,-0.0014618254831273,-0.001936233839518,6259.0,,,False,-0.00997154513986156,1178.0,False,True,T1_reversal_not_explained_by_fitness
MFSD5,0.1032187771598504,-0.0088945281056421,0.0021553832052985,6263.666666666667,,,False,0.04757249765761341,1178.0,False,True,T1_reversal_not_explained_by_fitness
RAG1,-0.0668454687432014,-0.0016412010580411,-0.0019790966690943,6264.0,,,False,-0.07155614153050117,1178.0,False,True,T1_reversal_not_explained_by_fitness
RNF170,0.2127719400196127,-0.0094683473597182,0.0015061595138731,6264.666666666667,,,False,-0.003661431802440225,1178.0,False,True,T1_reversal_not_explained_by_fitness
TRAIP,-0.1463121823920669,-0.0016927439694629,-0.0011700857693858,6265.666666666667,3.0442682998333552,320.0,True,-0.6248615864208843,1178.0,True,True,T2_reversal_confounded_by_essentiality
OAZ1,-0.1639362170444921,-0.0023267643496607,-0.00058328412407,6266.333333333333,,,False,-0.10832352732220142,1178.0,False,True,T1_reversal_not_explained_by_fitness
RABEP1,0.0269669195722935,-0.0071399944122578,0.0013536700985139,6269.0,,,False,0.04183739240044919,1178.0,False,True,T1_reversal_not_explained_by_fitness
BCAP31,0.2835049671729263,-0.0142302630347095,0.0039616139137844,6270.0,,,False,-0.19738607531966584,1178.0,False,True,T1_reversal_not_explained_by_fitness
NR5A2,0.1554845491979251,-0.0080243920046279,0.0009101814761141,6271.0,,,False,-0.011750624962173068,1178.0,False,True,T1_reversal_not_explained_by_fitness
DAZAP2,-0.037248329942344,-0.001648617447978,-0.0022512165354809,6271.333333333333,,,False,-0.03551779312744854,1178.0,False,True,T1_reversal_not_explained_by_fitness
MAP1LC3B,0.1036418443658907,-0.0060146615683172,-0.000144005835082,6271.333333333333,,,False,-0.2809105599691087,1059.0,False,True,T1_reversal_not_explained_by_fitness
ADAT1,0.291321148917491,-0.0110374369967967,0.0017916807474816,6276.666666666667,,,False,-0.03223331758912842,1178.0,False,True,T1_reversal_not_explained_by_fitness
OLA1,0.1526963701145216,-0.0101099715146583,0.0024103076587678,6280.666666666667,,,False,-0.2960262455243758,1178.0,False,True,T1_reversal_not_explained_by_fitness
PCSK9,0.2854398336634367,-0.0078301073373483,-0.0005628080765737,6281.333333333333,,,False,-0.19164205237595433,1178.0,False,True,T1_reversal_not_explained_by_fitness
NTHL1,0.2382586157364676,-0.006469205393052,-0.0011577645404142,6281.666666666667,,,False,-0.017223371838575363,1178.0,False,True,T1_reversal_not_explained_by_fitness
RAB21,0.2617403114545067,-0.0091985852200246,0.0007099236498549,6282.333333333333,,,False,-0.14416990805540256,1178.0,False,True,T1_reversal_not_explained_by_fitness
FECH,0.0472683485233255,0.0049809916934862,-0.0088883995281422,6283.666666666667,,,False,-0.4902189632745878,1178.0,False,True,T1_reversal_not_explained_by_fitness
IFI30,0.2712706232998012,-0.0042802669472701,-0.0032217672117792,6284.666666666667,,,False,-0.034334405180073684,1178.0,False,True,T1_reversal_not_explained_by_fitness
EXOC5,0.5000511495161488,-0.0166049011200502,0.0033144735643169,6285.0,3.0014284818335577,341.0,True,-0.506615384939338,1178.0,True,True,T2_reversal_confounded_by_essentiality
SNAPC1,-0.1601024708048122,-0.0068420128184932,0.0027775946404772,6285.333333333333,2.0312196564369263,819.0,True,-1.6179767066902795,1178.0,True,True,T2_reversal_confounded_by_essentiality
NCKAP5L,0.2174344032072974,-0.0109995515032853,0.0023156016528711,6285.666666666667,,,False,-0.1746312104447664,1178.0,False,True,T1_reversal_not_explained_by_fitness
ZNF692,-0.2031014201066761,0.0004982746087833,-0.0026254220890194,6287.0,,,False,-0.1048443386967185,1178.0,False,True,T1_reversal_not_explained_by_fitness
FAM162A,-0.1876793045516003,-0.0022680238630505,-0.0006260968038646,6287.0,,,False,-0.1450736123066189,1178.0,False,True,T1_reversal_not_explained_by_fitness
PRKDC,0.1782256348469352,-0.0052651111274107,-0.0015565777897284,6288.0,,,False,,,False,False,T3_no_fitness_data
NAF1,0.680703653680179,-0.0372344932869926,0.0087290894635291,6290.333333333333,3.7102763998442216,134.0,True,-0.40410292496856964,1178.0,False,True,T1_reversal_not_explained_by_fitness
GPR68,-0.3165840586084734,0.0007672558902791,-0.0018898493511576,6290.666666666667,,,False,0.012744801725475347,1178.0,False,True,T1_reversal_not_explained_by_fitness
FSCN1,0.1275156277675334,-0.005386583750449,-0.0010650952083477,6291.333333333333,,,False,-0.13228360488032875,1178.0,False,True,T1_reversal_not_explained_by_fitness
DMRT1,-0.0322818859500315,-0.0062693506893001,0.0010319279760849,6292.666666666667,,,False,0.08349154454669183,1178.0,False,True,T1_reversal_not_explained_by_fitness
KLF2,-0.154482547339827,-0.0047187244280647,0.0009193416971542,6293.666666666667,,,False,-0.05163748681795588,1178.0,False,True,T1_reversal_not_explained_by_fitness
C1orf159,0.0433474716872893,-0.0040602734864044,-0.0014479208512337,6295.0,,,False,0.011803917184731274,1178.0,False,True,T1_reversal_not_explained_by_fitness
S100A10,0.0334581490008424,-0.0047616791739435,-0.0008083607293337,6296.333333333333,,,False,-0.012436034049985235,1178.0,False,True,T1_reversal_not_explained_by_fitness
HIST1H2AG,0.1591202278340177,-0.0144938734523373,0.0051023159573993,6296.666666666667,,,False,,,False,False,T3_no_fitness_data
WIPF2,0.2424704495122701,-0.0104615973438827,0.0016739141019807,6297.666666666667,,,False,-0.16481182903025962,1178.0,False,True,T1_reversal_not_explained_by_fitness
TIGD5,0.5370294306424275,-0.0076642823926765,-0.0030028286010401,6298.666666666667,,,False,-0.10930272881932945,1178.0,False,True,T1_reversal_not_explained_by_fitness
RB1,0.3106413898702406,-0.0121061877911491,0.0021131492003693,6299.0,,,False,0.24227529527665553,1178.0,False,True,T1_reversal_not_explained_by_fitness
ARID4B,-0.0765442288990626,-0.0056470932775855,0.0009496858278688,6300.333333333333,,,False,-0.24105597506742427,1178.0,False,True,T1_reversal_not_explained_by_fitness
NKX2-2,-0.009932887984625,-0.0048010844543743,-0.0003717808620995,6301.0,,,False,0.11176912156080403,1178.0,False,True,T1_reversal_not_explained_by_fitness
ATP6V0D1,-0.3743586886270305,-4.701264260565807e-05,-0.0007941017430566,6301.333333333333,1.410292411145137,1197.0,True,-1.338357590817939,1178.0,True,True,T2_reversal_confounded_by_essentiality
CNBP,-0.390911420552811,0.0044263416061983,-0.0036848173377432,6302.333333333333,,,False,-0.14572497630477743,1178.0,False,True,T1_reversal_not_explained_by_fitness
TUSC3,0.0631696823583613,-0.0055224652895494,-0.0005022571176735,6306.0,,,False,0.0418332557294241,1178.0,False,True,T1_reversal_not_explained_by_fitness
RND2,-0.1005051428970617,-0.0018938248479714,-0.0018699155779467,6309.333333333333,,,False,-0.14608542570420563,1178.0,False,True,T1_reversal_not_explained_by_fitness
NET1,-0.3486966466181544,0.0029236485972682,-0.0031163377274967,6309.333333333333,,,False,0.0005803564386055531,1178.0,False,True,T1_reversal_not_explained_by_fitness
CENPV,0.7125104517041374,-0.0161932221295195,0.0009875703558234,6309.666666666667,,,False,-0.014837696762763839,1178.0,False,True,T1_reversal_not_explained_by_fitness
CXXC4,0.2301835372458801,-0.0084741616477618,0.0002209603806742,6310.666666666667,,,False,-0.021308161202072785,1178.0,False,True,T1_reversal_not_explained_by_fitness
FGFR4,-0.1516508029582453,-5.800434757733592e-05,-0.0027981346182063,6311.0,,,False,0.031881378064154975,1178.0,False,True,T1_reversal_not_explained_by_fitness
VPS72,-0.9361311272527364,0.0225081846607595,-0.0087862169635212,6311.0,-3.103475689586462,2352.0,True,-0.5003034651944516,1178.0,True,True,T2_reversal_confounded_by_essentiality
KBTBD6,-0.063823161831034,-0.0052349377545316,0.0004388792600291,6312.0,,,False,0.04647872266362442,1178.0,False,True,T1_reversal_not_explained_by_fitness
ACAT1,0.2115095226550649,-0.0078585231686181,-0.0001038747548343,6312.666666666667,,,False,0.04543323473312456,1178.0,False,True,T1_reversal_not_explained_by_fitness
TMEM177,0.2995114249749889,-0.0108377617373393,0.0011998886501566,6312.666666666667,,,False,0.035649385896831025,1178.0,False,True,T1_reversal_not_explained_by_fitness
KDM3A,-0.1165807379248102,-0.0037056312601505,-0.0003899743452306,6313.0,,,False,-0.13494239481213216,1178.0,False,True,T1_reversal_not_explained_by_fitness
NSDHL,-0.0935139347606977,-0.0055783638975841,0.0009424483562694,6314.333333333333,,,False,0.06631480769089548,1178.0,False,True,T1_reversal_not_explained_by_fitness
YJEFN3,0.0469198261379,-0.002957076796809,-0.0024511192957958,6314.333333333333,0.8399085475756685,1506.0,True,-0.1982432665036301,1178.0,False,True,T1_reversal_not_explained_by_fitness
CLN8,0.1855010396426913,-0.0067480523767515,-0.0007841676404724,6315.666666666667,,,False,0.2181495312465265,1178.0,False,True,T1_reversal_not_explained_by_fitness
TNNI3,-0.6349206556487984,0.0079400602453526,-0.0039886584213568,6317.333333333333,,,False,0.019654341565745168,1178.0,False,True,T1_reversal_not_explained_by_fitness
TBC1D14,-0.0331096266154169,-0.0058927679581989,0.0004891984579208,6329.333333333333,,,False,0.10880377201634897,1178.0,False,True,T1_reversal_not_explained_by_fitness
FAM3C,-0.105166629802127,-0.00373594619502,-0.0006327976960866,6331.0,,,False,0.10702882024687564,1178.0,False,True,T1_reversal_not_explained_by_fitness
ANP32B,0.2559025614986305,-0.0192763242972316,0.0067049951000789,6333.0,,,False,-0.03623073237687541,1178.0,False,True,T1_reversal_not_explained_by_fitness
CFH,-0.0260520483105517,-0.0059975944943437,0.0004837183969905,6333.0,,,False,-0.05510342955744204,1178.0,False,True,T1_reversal_not_explained_by_fitness
AAMDC,-0.3919514611119524,-7.505963562412996e-05,-0.0008891922175214,6333.0,,,False,-0.034912189405484746,1178.0,False,True,T1_reversal_not_explained_by_fitness
