perturbation,target,u_z,cosine,delta,rank_u_z,rank_cosine,rank_delta,avg_rank
8272_SON_P2_ENSG00000159140,SON,0.8936549615290107,0.007783782979360405,0.015260651568758986,3712.0,2890.0,2268.0,2956.6666666666665
7898_SHOC2_P1P2_ENSG00000108061,SHOC2,1.512587152746417,0.0015294756665065023,0.01432412291938059,2220.0,4230.0,2420.0,2956.6666666666665
8729_TBCD_P1P2_ENSG00000141556,TBCD,1.098716820053705,0.002752217742456756,0.019476852494348353,3193.0,3966.0,1714.0,2957.6666666666665
9024_TMEM183A_P1P2_ENSG00000163444,TMEM183A,0.7477112126321069,0.010860300456321314,0.013973838860780676,4134.0,2263.0,2478.0,2958.3333333333335
8654_TAF13_P1P2_ENSG00000197780,TAF13,1.6099555941746497,-0.006066830833383822,0.04167896808206749,2017.0,6266.0,593.0,2958.6666666666665
10418_ZNF519_P1P2_ENSG00000175322,ZNF519,0.9991701137165632,0.009677005931447073,0.011572348268407997,3429.0,2495.0,2955.0,2959.6666666666665
6027_PACRGL_P1P2_ENSG00000163138,PACRGL,1.0867799283528836,0.005814128970765333,0.014731070108233322,3226.0,3302.0,2353.0,2960.3333333333335
6827_PRSS21_P1P2_ENSG00000007038,PRSS21,0.7968528689770943,0.01271638154922891,0.011580278743152846,3989.0,1940.0,2953.0,2960.6666666666665
809_BCLAF1_P1P2_ENSG00000029363,BCLAF1,0.9679955949553312,0.006221740231994338,0.015961016865487967,3512.0,3198.0,2173.0,2961.0
5112_MLLT1_P1P2_ENSG00000130382,MLLT1,1.6603452685649736,-0.0037865705512346594,0.023482664695215087,1929.0,5627.0,1332.0,2962.6666666666665
1272_CCDC25_P1P2_ENSG00000147419,CCDC25,0.9853493649092523,0.00948753147102238,0.011882827464234347,3462.0,2539.0,2894.0,2965.0
4001_HYPK_P1P2_ENSG00000242028,HYPK,2.321681700892459,-0.008395565794462738,0.029196025103761913,1030.0,6883.0,987.0,2966.6666666666665
9788_WASL_P1P2_ENSG00000106299,WASL,1.542007489431941,0.004443939371702565,0.010551313997905837,2153.0,3584.0,3171.0,2969.3333333333335
584_ASMTL_P1P2_ENSG00000169093,ASMTL,0.8950490510707124,0.013043688682949715,0.0099789403506317,3707.0,1892.0,3310.0,2969.6666666666665
3648_HBD_P1P2_ENSG00000223609,HBD,1.0922255906251561,0.00870417954590848,0.011244386232754306,3215.0,2678.0,3016.0,2969.6666666666665
82_ACER3_P1P2_ENSG00000078124,ACER3,1.6601709861214786,0.003586638409181773,0.010412860292533401,1930.0,3780.0,3202.0,2970.6666666666665
2397_DUS3L_P1P2_ENSG00000141994,DUS3L,1.4679762874119604,0.005348103711922821,0.01040453954605917,2316.0,3390.0,3206.0,2970.6666666666665
7622_S100A1_P1_ENSG00000160678,S100A1,0.8490876614927323,0.010801203647312756,0.012222047080316517,3825.0,2274.0,2814.0,2971.0
4023_IDH1_P1P2_ENSG00000138413,IDH1,0.9286640001625383,0.009841495817835933,0.012032998023443068,3612.0,2457.0,2860.0,2976.3333333333335
9663_USP46_P1P2_ENSG00000109189,USP46,1.0149843169552426,0.009845668654583988,0.010953438930865107,3387.0,2454.0,3089.0,2976.6666666666665
7611_RWDD3_P1P2_ENSG00000122481,RWDD3,1.097540557002894,0.0071445526454946276,0.012595553974700193,3195.0,3006.0,2732.0,2977.6666666666665
9983_ZBTB25_P1P2_ENSG00000089775,ZBTB25,1.0456107215745032,0.005077077702425042,0.01604549022790422,3322.0,3460.0,2153.0,2978.3333333333335
3716_HGS_P1P2_ENSG00000185359,HGS,0.6453594472534642,0.006808245037826114,0.02225803086371438,4430.0,3071.0,1438.0,2979.6666666666665
3816_HLX_P1P2_ENSG00000136630,HLX,0.710027229707981,0.013222932437477377,0.012164311671384726,4246.0,1869.0,2825.0,2980.0
4980_MESP2_P1P2_ENSG00000188095,MESP2,1.5425600778930049,0.008577104724004286,0.007025258223157908,2152.0,2706.0,4084.0,2980.6666666666665
7022_RAB30_P1P2_ENSG00000137502,RAB30,1.2169707323139654,0.004899485156201222,0.013503141333820795,2901.0,3488.0,2554.0,2981.0
6797_PRPF3_P1P2_ENSG00000117360,PRPF3,1.0572426561880774,0.007339221612322073,0.012822671765979296,3296.0,2967.0,2682.0,2981.6666666666665
11328_non-targeting_non-targeting_non-targeting,,1.5632971598258187,-0.005133452447270361,0.03341623516435811,2112.0,6017.0,821.0,2983.3333333333335
2672_EPN1_P1P2_ENSG00000063245,EPN1,1.2020537073323483,0.007146864924281993,0.011259281292658758,2943.0,3005.0,3011.0,2986.3333333333335
8996_TMEM129_P1P2_ENSG00000168936,TMEM129,1.0850808817239346,0.0022542032524807405,0.02017452331927576,3231.0,4084.0,1644.0,2986.3333333333335
10766_non-targeting_non-targeting_non-targeting,,1.4549502632566844,-0.00032402737714109554,0.017781025057757083,2337.0,4715.0,1910.0,2987.3333333333335
469_ARHGAP4_P1_ENSG00000089820,ARHGAP4,0.8396775570862454,0.0035749500112403935,0.023592960539131916,3858.0,3782.0,1322.0,2987.3333333333335
7092_RANBP1_P1P2_ENSG00000099901,RANBP1,1.1075649284100462,0.012563458321229072,0.007923854367454118,3174.0,1975.0,3815.0,2988.0
568_ASB7_P1P2_ENSG00000183475,ASB7,1.0094515240866138,0.003213185208973747,0.019619230465037253,3404.0,3866.0,1695.0,2988.3333333333335
7301_RHPN1_P1P2_ENSG00000158106,RHPN1,1.5028285259545047,0.0092157273573749,0.006834920464773452,2236.0,2582.0,4150.0,2989.3333333333335
7743_SEC23IP_P1P2_ENSG00000107651,SEC23IP,1.1285590493057585,0.008779289275088073,0.010519396193945528,3129.0,2664.0,3179.0,2990.6666666666665
1559_CHD3_P1P2_ENSG00000170004,CHD3,1.1472485622241977,0.010280343681490901,0.009034086685051023,3073.0,2367.0,3537.0,2992.3333333333335
2235_DKC1_P1P2_ENSG00000130826,DKC1,2.4701524067028178,-0.01282639337145303,0.0712876252610485,872.0,7912.0,196.0,2993.3333333333335
10250_ZNF267_P2_ENSG00000185947,ZNF267,0.5648240908801064,0.01368446680305697,0.013944715136297475,4690.0,1803.0,2487.0,2993.3333333333335
7647_SAP130_P1P2_ENSG00000136715,SAP130,1.3518464883076016,0.0034117279708994483,0.013275966505613888,2569.0,3811.0,2601.0,2993.6666666666665
5871_NUDT2_P1P2_ENSG00000164978,NUDT2,1.3500450252436265,0.00561473175655069,0.011056838448450488,2575.0,3338.0,3069.0,2994.0
2493_EFCAB14_P1P2_ENSG00000159658,EFCAB14,1.2027071868050212,0.0031523692137523087,0.01601603616268317,2941.0,3879.0,2164.0,2994.6666666666665
859_BMS1_P1P2_ENSG00000165733,BMS1,2.169159761589771,-0.011360476972625868,0.0723698231733472,1200.0,7601.0,186.0,2995.6666666666665
3244_G6PD_P1P2_ENSG00000160211,G6PD,1.2696234848067058,0.0071414665611768,0.010403787149847098,2774.0,3007.0,3207.0,2996.0
2072_DCTD_P1P2_ENSG00000129187,DCTD,0.8999283644666686,0.012789905964074332,0.009660815331728119,3686.0,1925.0,3387.0,2999.3333333333335
1403_CDC42EP4_P1P2_ENSG00000179604,CDC42EP4,1.3316169041142563,0.005210722606909347,0.011569458511545184,2622.0,3423.0,2956.0,3000.3333333333335
8791_TCOF1_P1P2_ENSG00000070814,TCOF1,2.0317548111357904,-0.00907076190156057,0.04207199913989984,1370.0,7047.0,587.0,3001.3333333333335
7276_RGS16_P1P2_ENSG00000143333,RGS16,1.135145125093113,0.013572152198902725,0.007041616093392205,3107.0,1818.0,4080.0,3001.6666666666665
3121_FN1_P1P2_ENSG00000115414,FN1,1.0615991860058953,0.015557797783629151,0.006695082872181236,3283.0,1536.0,4188.0,3002.3333333333335
6918_PTOV1_P1P2_ENSG00000104960,PTOV1,0.947414539480885,0.006769934702538268,0.014664507096488347,3569.0,3076.0,2364.0,3003.0
2874_FAM171A2_P1P2_ENSG00000161682,FAM171A2,1.2457932667032414,0.010525143242378557,0.007776975026093634,2840.0,2317.0,3855.0,3004.0
2905_PRXL2A_P1_ENSG00000122378,PRXL2A,1.9343428044093796,-0.007364327969549639,0.03172586185609773,1519.0,6599.0,896.0,3004.6666666666665
4227_ITGB1_P1P2_ENSG00000150093,ITGB1,1.2726730556791785,0.008320234564346395,0.009248865983279132,2761.0,2767.0,3486.0,3004.6666666666665
1171_CAND1_P1P2_ENSG00000111530,CAND1,1.0287509511795476,0.0032407934656891583,0.018695036296043573,3364.0,3860.0,1793.0,3005.6666666666665
8429_SRSF11_P1_ENSG00000116754,SRSF11,1.8682978123712584,0.0057695006819133195,0.007014495324530355,1616.0,3310.0,4091.0,3005.6666666666665
7512_RPS23_P1P2_ENSG00000186468,RPS23,2.8525250288127055,-0.014364209420612296,0.06751395140982222,558.0,8237.0,224.0,3006.3333333333335
5266_MRPS5_P1P2_ENSG00000144029,MRPS5,2.211200274331715,0.003538028378383301,0.007039382897047406,1149.0,3791.0,4081.0,3007.0
2554_EIF3J_P1P2_ENSG00000104131,EIF3J,0.7154293266820755,0.017207491657406798,0.009218709481515961,4230.0,1302.0,3491.0,3007.6666666666665
7460_RPL32_P1P2_ENSG00000144713,RPL32,2.8561390952651102,-0.01245362472015926,0.039940721933722695,555.0,7829.0,639.0,3007.6666666666665
10124_ZIK1_P1P2_ENSG00000171649,ZIK1,1.6490169097378056,1.2868372125898929e-05,0.01409311893680126,1944.0,4623.0,2459.0,3008.6666666666665
5191_MRI1_P1P2_ENSG00000037757,MRI1,1.438745141661217,0.00545584118871889,0.010069921911883236,2371.0,3368.0,3288.0,3009.0
8146_SMARCB1_P1_ENSG00000099956,SMARCB1,0.9188357038759989,0.015334554286704142,0.007860436549366367,3635.0,1567.0,3834.0,3012.0
646_ATP1B3_P1P2_ENSG00000069849,ATP1B3,1.0246122478526203,0.005626278792253672,0.014842485702102948,3369.0,3335.0,2333.0,3012.3333333333335
1142_CAB39L_P2_ENSG00000102547,CAB39L,0.9905006193791053,0.009666993091050829,0.010946185825369596,3450.0,2499.0,3094.0,3014.3333333333335
9140_TNKS1BP1_P1_ENSG00000149115,TNKS1BP1,1.013154574431759,0.009315633702060816,0.010997121429370883,3393.0,2569.0,3081.0,3014.3333333333335
1561_CHD6_P1P2_ENSG00000124177,CHD6,1.0721421562758402,0.00515239618887404,0.01476891229725276,3260.0,3440.0,2347.0,3015.6666666666665
5878_NUF2_P1P2_ENSG00000143228,NUF2,1.87065033847288,-0.001274822657825986,0.014102356945119012,1612.0,4981.0,2457.0,3016.6666666666665
6161_PDCL3_P1P2_ENSG00000115539,PDCL3,1.1919901234531887,0.006964282818478377,0.011203794294983142,2974.0,3048.0,3029.0,3017.0
6358_PIK3R2_P1_ENSG00000105647,PIK3R2,1.0760633767483443,0.0028838092207809723,0.018180467831824667,3254.0,3935.0,1863.0,3017.3333333333335
89_ACOT13_P1P2_ENSG00000112304,ACOT13,1.6858218052596063,0.0013949089807364931,0.011873360243922321,1885.0,4270.0,2897.0,3017.3333333333335
571_ASCC2_P1P2_ENSG00000100325,ASCC2,1.5018918720436738,0.0008725531286205008,0.014245447077522039,2238.0,4388.0,2428.0,3018.0
339_ANKRD39_P1P2_ENSG00000213337,ANKRD39,1.5213437776802312,-0.004769281069118269,0.029743054863586763,2199.0,5893.0,963.0,3018.3333333333335
5049_MIA3_P1_ENSG00000154305,MIA3,1.0463513316435322,0.012283283753804195,0.008255127758396538,3321.0,2016.0,3720.0,3019.0
3069_FGF13_ENST00000315930.6_ENSG00000129682,FGF13,1.4729862967024512,0.005872481306103143,0.00931403317378183,2302.0,3288.0,3469.0,3019.6666666666665
8138_SMAP2_P2_ENSG00000084070,SMAP2,1.1279491351312638,0.0029279786871523323,0.01710457939342145,3132.0,3928.0,2001.0,3020.3333333333335
9594_UNC50_P1P2_ENSG00000115446,UNC50,0.9248118534139278,0.009593655878767746,0.011701292210232443,3621.0,2517.0,2924.0,3020.6666666666665
6031_PACSIN3_P1P2_ENSG00000165912,PACSIN3,0.8404617324534527,0.015008322330113871,0.008807839154050279,3854.0,1617.0,3592.0,3021.0
7482_RPLP0_P1P2_ENSG00000089157,RPLP0,1.7061042072538934,-0.005598119012973501,0.02735710015607718,1847.0,6146.0,1070.0,3021.0
8383_SPTAN1_P1P2_ENSG00000197694,SPTAN1,1.3130439292905252,0.004608762355900846,0.012049631310871996,2659.0,3549.0,2856.0,3021.3333333333335
2613_EMC3_P2_ENSG00000125037,EMC3,0.9669317930647098,0.0032056008308529328,0.01970882989073322,3515.0,3869.0,1683.0,3022.3333333333335
4732_LYSMD2_P1P2_ENSG00000140280,LYSMD2,1.241610998078136,0.0018197816468179492,0.01672957004248104,2848.0,4178.0,2054.0,3026.6666666666665
2005_CYP2A13_P1P2_ENSG00000197838,CYP2A13,1.275940453042542,0.008410529488356322,0.008892865897105863,2754.0,2752.0,3575.0,3027.0
9867_WNK1_P1P2_ENSG00000060237,WNK1,2.147812765482463,-0.005521315448401554,0.01926843647132118,1224.0,6124.0,1733.0,3027.0
479_ARHGEF1_P2_ENSG00000076928,ARHGEF1,1.442272761486834,0.006291422644501079,0.009014564837014793,2365.0,3183.0,3541.0,3029.6666666666665
7061_RAD1_P1P2_ENSG00000113456,RAD1,0.9642743098758408,0.01972057820312726,0.005634919361442175,3523.0,1035.0,4534.0,3030.6666666666665
6266_PGRMC2_P1P2_ENSG00000164040,PGRMC2,1.2410446492018197,0.007430483067056034,0.01005775739565833,2849.0,2950.0,3294.0,3031.0
5237_MRPL53_P1P2_ENSG00000204822,MRPL53,0.6627588811846555,0.033436686016646906,0.005966360384092793,4386.0,289.0,4421.0,3032.0
2132_DDX56_P1P2_ENSG00000136271,DDX56,2.509883958641318,-0.013808354965233378,0.08324996223928835,842.0,8140.0,117.0,3033.0
8638_SZT2_P1P2_ENSG00000198198,SZT2,1.2845663820818216,0.004248334837817409,0.012602854822532856,2737.0,3633.0,2729.0,3033.0
7688_SCARB2_P1P2_ENSG00000138760,SCARB2,1.3861989849475067,0.009064279164463791,0.007293810309676093,2487.0,2610.0,4002.0,3033.0
7125_RASSF1_P1_ENSG00000068028,RASSF1,1.4561700916056737,0.0011335962092375355,0.014170147662907657,2335.0,4332.0,2440.0,3035.6666666666665
2849_RTL8C_P1P2_ENSG00000134590,RTL8C,1.6387598064052011,0.0032005285722273057,0.010109276908703412,1960.0,3871.0,3277.0,3036.0
5962_ORAI2_P1P2_ENSG00000160991,ORAI2,1.1818360704705355,0.009283199997513618,0.00902063636801947,2996.0,2572.0,3540.0,3036.0
4359_KIAA1109_P1P2_ENSG00000138688,KIAA1109,0.956345425607412,0.014287088350917857,0.007767110210629614,3543.0,1713.0,3859.0,3038.3333333333335
8404_SREK1_P1P2_ENSG00000153914,SREK1,1.1407741370458095,0.009797211527956528,0.00895618398918691,3090.0,2468.0,3557.0,3038.3333333333335
36_ABCF3_P1P2_ENSG00000161204,ABCF3,1.061032837129579,0.011120265215366387,0.008728892928780888,3287.0,2217.0,3611.0,3038.3333333333335
9670_USP54_P2_ENSG00000166348,USP54,1.6163596930068422,0.005188318848477157,0.008400738670823955,2007.0,3431.0,3684.0,3040.6666666666665
5430_NAA38_P1P2_ENSG00000183011,NAA38,1.0057920390396466,0.0004237399389122937,0.02528339810370794,3417.0,4505.0,1201.0,3041.0
952_NKAPD1_P1P2_ENSG00000150776,NKAPD1,1.842855678235201,-0.0019128885630364334,0.014903550034528317,1657.0,5141.0,2328.0,3042.0
10755_non-targeting_non-targeting_non-targeting,,0.28300017696545865,0.01773265901057488,0.014728112376627245,5531.0,1241.0,2355.0,3042.3333333333335
7701_SCNM1_P1P2_ENSG00000163156,SCNM1,1.4716357724589275,0.007927467885191403,0.007397073585326822,2307.0,2858.0,3971.0,3045.3333333333335
4400_KIFC3_P1P2_ENSG00000140859,KIFC3,0.8356695496538528,0.011552261587712692,0.010732457513058952,3869.0,2134.0,3135.0,3046.0
2787_EXOSC10_P1P2_ENSG00000171824,EXOSC10,2.070527926514371,-0.008904270058978061,0.03354170480968972,1314.0,7013.0,816.0,3047.6666666666665
2213_DHX37_P1P2_ENSG00000150990,DHX37,3.2116337816954452,-0.01499946866665597,0.052092341521766575,353.0,8395.0,405.0,3051.0
10701_ZNHIT3_P1P2_ENSG00000273611,ZNHIT3,1.8906468103366647,-0.006926492892018531,0.02689816413037066,1581.0,6478.0,1095.0,3051.3333333333335
10946_non-targeting_non-targeting_non-targeting,,0.602682334996945,0.016424905520749433,0.010554702542238899,4569.0,1415.0,3170.0,3051.3333333333335
5684_NKIRAS1_P1P2_ENSG00000197885,NKIRAS1,1.2462289196850231,0.004192743402809197,0.012855774418690371,2839.0,3646.0,2676.0,3053.6666666666665
2209_DHX33_P1P2_ENSG00000005100,DHX33,2.2599498429930986,-0.010022898932774048,0.0342712627409435,1089.0,7284.0,788.0,3053.6666666666665
3349_GFOD2_P1P2_ENSG00000141098,GFOD2,1.807045003132737,-0.006178841742531663,0.02577121433591061,1709.0,6292.0,1163.0,3054.6666666666665
4017_MRPL58_P1P2_ENSG00000167862,MRPL58,1.0451750685927215,0.02017865525532063,0.004662661410581911,3326.0,997.0,4841.0,3054.6666666666665
6508_POFUT2_P1P2_ENSG00000186866,POFUT2,1.2166221674269755,0.008468488440894548,0.00906240099591919,2903.0,2735.0,3526.0,3054.6666666666665
4228_ITGB3BP_P1P2_ENSG00000142856,ITGB3BP,1.1227212993498823,0.01023421085793946,0.008578780383636823,3144.0,2376.0,3647.0,3055.6666666666665
5733_NOL11_P1P2_ENSG00000130935,NOL11,2.8712581070293233,-0.014891358985623524,0.0635353983318865,546.0,8363.0,258.0,3055.6666666666665
7216_RDH13_P1_ENSG00000160439,RDH13,1.1982635263908468,0.011413436116162712,0.007128834516943986,2957.0,2158.0,4052.0,3055.6666666666665
5380_MYF6_P1P2_ENSG00000111046,MYF6,1.1803146235414366,0.005387172956745862,0.012374503697027067,3000.0,3381.0,2787.0,3056.0
1021_TIMM29_P1P2_ENSG00000142444,TIMM29,1.3273910701909728,0.004753784267614524,0.011174759046551387,2629.0,3512.0,3036.0,3059.0
9170_TOMM70_P1P2_ENSG00000154174,TOMM70,1.1010257808571484,0.00863310799063033,0.010050715787070758,3187.0,2695.0,3295.0,3059.0
6833_PSAP_P1P2_ENSG00000197746,PSAP,1.4122998363402461,0.0025021334049754374,0.012572613034767876,2419.0,4024.0,2736.0,3059.6666666666665
6459_PLP2_P1P2_ENSG00000102007,PLP2,0.7653987236924481,0.014711640426456372,0.009430721410968245,4079.0,1657.0,3444.0,3060.0
6803_PRPF8_P1P2_ENSG00000174231,PRPF8,0.8442519133949543,0.010183762614588001,0.01156118759403008,3840.0,2384.0,2957.0,3060.3333333333335
2112_DDX23_P1P2_ENSG00000174243,DDX23,0.9583929946217865,0.0060655782788099155,0.014414917001453715,3536.0,3241.0,2408.0,3061.6666666666665
5629_NFE2L1_P1P2_ENSG00000082641,NFE2L1,0.946194711131896,0.011113268088195011,0.00962881468476187,3570.0,2221.0,3394.0,3061.6666666666665
7568_RRP9_P1P2_ENSG00000114767,RRP9,2.5672594563419815,-0.013269535637430978,0.05349571372948991,781.0,8019.0,387.0,3062.3333333333335
165_GRK3_P1P2_ENSG00000100077,GRK3,1.2487988547866156,0.004694875187756448,0.012144460878650301,2833.0,3525.0,2830.0,3062.6666666666665
6830_PRSS57_P1P2_ENSG00000185198,PRSS57,1.7235303265251656,5.995559469136629e-05,0.012493090997439343,1824.0,4604.0,2761.0,3063.0
2846_FAM124B_P1P2_ENSG00000124019,FAM124B,1.003962296516163,0.012152815220992517,0.008205846628660762,3422.0,2033.0,3734.0,3063.0
7173_RBM39_P1P2_ENSG00000131051,RBM39,0.9359133007618455,0.0060081557741147274,0.014764660222323431,3592.0,3254.0,2348.0,3064.6666666666665
369_AP1G2_P1P2_ENSG00000213983,AP1G2,1.2114202464406572,0.008584423008443854,0.008883360668997094,2914.0,2704.0,3578.0,3065.3333333333335
9152_TNRC18_P1P2_ENSG00000182095,TNRC18,1.1780492280361712,0.008616161430903683,0.009216019305075073,3006.0,2698.0,3492.0,3065.3333333333335
8440_SRSF9_P1P2_ENSG00000111786,SRSF9,1.58194310744608,0.0021981537036898477,0.011221610128155993,2077.0,4100.0,3024.0,3067.0
8143_SMARCA5_P1P2_ENSG00000153147,SMARCA5,1.2131628583677843,0.007786352531945912,0.00957528815091181,2908.0,2888.0,3409.0,3068.3333333333335
1456_CDR2_P1P2_ENSG00000140743,CDR2,1.0080138692467338,0.012769162149208707,0.007730940527467046,3408.0,1930.0,3868.0,3068.6666666666665
7049_RABGEF1_P1P2_ENSG00000154710,RABGEF1,1.016770494180548,0.013439424832191781,0.007362705386613521,3383.0,1840.0,3983.0,3068.6666666666665
746_BAG1_P1P2_ENSG00000107262,BAG1,1.3446429282695322,0.006202315119873995,0.009518584956839712,2587.0,3202.0,3424.0,3071.0
7290_RHOBTB1_P1P2_ENSG00000072422,RHOBTB1,1.139581069744838,0.005472747475887457,0.012503084224565345,3094.0,3363.0,2758.0,3071.6666666666665
9386_TTC33_P1P2_ENSG00000113638,TTC33,1.0901780216107817,0.01202318731789016,0.007480073276922786,3221.0,2051.0,3944.0,3072.0
7739_SEC22B_P1P2_ENSG00000265808,SEC22B,1.2366009887876452,0.0031762225285508084,0.013978942709215993,2864.0,3876.0,2477.0,3072.3333333333335
3466_GOLGB1_P1P2_ENSG00000173230,GOLGB1,1.7259264179249654,0.001837601418663365,0.0103276755033886,1819.0,4174.0,3226.0,3073.0
5160_MPC2_P1P2_ENSG00000143158,MPC2,1.583947111162276,0.0028489752046967605,0.010395404351808902,2072.0,3945.0,3210.0,3075.6666666666665
861_BNC2_P1P2_ENSG00000173068,BNC2,0.7781633560586549,0.011001523015405577,0.011607280407853584,4046.0,2241.0,2942.0,3076.3333333333335
4545_LDLRAP1_P2_ENSG00000157978,LDLRAP1,0.7955894753299271,0.01095601185734448,0.01136273829870074,3994.0,2246.0,2992.0,3077.3333333333335
9111_TMSB4X_P2_ENSG00000205542,TMSB4X,1.00714256328317,0.005235040645311816,0.01446277590662053,3411.0,3418.0,2403.0,3077.3333333333335
10501_ZNF611_P1P2_ENSG00000213020,ZNF611,1.0094079587884355,0.004921535812291192,0.014797973747889506,3405.0,3485.0,2342.0,3077.3333333333335
501_ARL14EP_P1P2_ENSG00000152219,ARL14EP,0.9099048177494719,0.014002325691039765,0.007939324247963226,3661.0,1762.0,3810.0,3077.6666666666665
10634_ZNF784_P1P2_ENSG00000179922,ZNF784,1.1142696315033154,0.010152327045255682,0.008395775187676122,3160.0,2391.0,3686.0,3079.0
10874_non-targeting_non-targeting_non-targeting,,1.0539752588247138,0.009689667403486372,0.009446692124966785,3303.0,2493.0,3441.0,3079.0
5227_MRPL44_P1P2_ENSG00000135900,MRPL44,0.5712978497762599,0.023824891658448994,0.00785127974657479,4670.0,733.0,3835.0,3079.3333333333335
3503_GPN2_P1P2_ENSG00000142751,GPN2,0.7491053021738088,0.0024788631708261392,0.027204502665443175,4129.0,4033.0,1078.0,3080.0
3208_FSTL3_P2_ENSG00000070404,FSTL3,0.8415944302060854,0.015467265571242225,0.007822002234208288,3848.0,1546.0,3849.0,3081.0
1996_CYB5RL_P1P2_ENSG00000215883,CYB5RL,0.7905794660394363,0.01252739668039407,0.010173893894487248,4007.0,1980.0,3259.0,3082.0
5605_NES_P1_ENSG00000132688,NES,1.4355637055673944,0.004256029478197662,0.010235889868337879,2379.0,3629.0,3241.0,3083.0
457_ARHGAP11B_P1P2_ENSG00000284906,ARHGAP11B,1.2045369293285046,0.010026516586820132,0.0075879868453752105,2932.0,2418.0,3908.0,3086.0
8399_SRD5A3_P1P2_ENSG00000128039,SRD5A3,1.2351197686495872,0.003479824308030849,0.013281417823222536,2867.0,3799.0,2600.0,3088.6666666666665
8336_SPCS3_P2_ENSG00000129128,SPCS3,0.5856761513645885,0.015021363385187171,0.011208863884852689,4626.0,1615.0,3026.0,3089.0
4990_EEF1AKNMT_P1P2_ENSG00000010165,EEF1AKNMT,1.2620866882218806,0.004047108242305023,0.012335515411805569,2795.0,3679.0,2794.0,3089.3333333333335
2318_DNPEP_P1P2_ENSG00000123992,DNPEP,1.1105230158599917,0.008489680450718894,0.009691043751580666,3166.0,2732.0,3375.0,3091.0
10667_ZNF837_P1P2_ENSG00000152475,ZNF837,1.5185555985968275,0.001439773640731528,0.012229524408177952,2208.0,4255.0,2813.0,3092.0
10911_non-targeting_non-targeting_non-targeting,,0.6794008250887204,0.007680374421658121,0.01688883809899745,4344.0,2910.0,2024.0,3092.6666666666665
4872_MAZ_P1P2_ENSG00000103495,MAZ,1.5741013537740074,0.002252661314161439,0.01088482547286444,2089.0,4085.0,3105.0,3093.0
121_ACY1_P1P2_ENSG00000243989,ACY1,1.0402957551967653,0.003876548656574131,0.015519507259989723,3335.0,3712.0,2233.0,3093.3333333333335
5809_NRBP1_P1P2_ENSG00000115216,NRBP1,2.1838194844267287,-0.011073685950528473,0.042682888952009744,1181.0,7530.0,578.0,3096.3333333333335
3617_H3F3A_P1P2_ENSG00000163041,H3F3A,1.44205650808762,0.00961164378355698,0.005974066175380939,2366.0,2514.0,4417.0,3099.0
9567_UCP2_P1P2_ENSG00000175567,UCP2,1.4617900150706589,0.00591343207439902,0.008377624754973528,2328.0,3282.0,3691.0,3100.3333333333335
7959_SLC12A5_P1_ENSG00000124140,SLC12A5,1.2211353079343914,0.006643953167118026,0.010000637960586017,2893.0,3102.0,3306.0,3100.3333333333335
2374_DRG2_P1P2_ENSG00000108591,DRG2,1.4172227150343804,0.004808100313194403,0.009647244575754828,2409.0,3503.0,3390.0,3100.6666666666665
4959_MED9_P1P2_ENSG00000141026,MED9,1.4933312909516614,-0.008883864971356327,0.10928001876922,2254.0,7008.0,40.0,3100.6666666666665
3550_GSK3A_P1P2_ENSG00000105723,GSK3A,1.1059694509808637,0.009672571396274397,0.008659792922198099,3178.0,2496.0,3628.0,3100.6666666666665
1621_CITED1_P1_ENSG00000125931,CITED1,0.7478854738248197,0.009156254400657598,0.0133439182188139,4132.0,2585.0,2587.0,3101.3333333333335
2978_FASTKD3_P1P2_ENSG00000124279,FASTKD3,0.6824503959611931,0.01760089776141555,0.00825381871556581,4332.0,1254.0,3721.0,3102.3333333333335
5648_NFKBID_P2_ENSG00000167604,NFKBID,1.292146743964825,0.0022605590633660807,0.0137571580719951,2715.0,4080.0,2514.0,3103.0
11268_non-targeting_non-targeting_non-targeting,,1.1629756348665208,0.011226792259870893,0.007054621216116139,3039.0,2197.0,4074.0,3103.3333333333335
2504_EGFL7_P2_ENSG00000172889,EGFL7,1.0968870775302213,0.003262857352684182,0.015322949425758575,3197.0,3854.0,2264.0,3105.0
2736_ESR1_P2_ENSG00000091831,ESR1,1.004180123007054,0.01237042536014112,0.00764065946697765,3421.0,2003.0,3895.0,3106.3333333333335
5078_MINPP1_P1P2_ENSG00000107789,MINPP1,0.8852468589806219,0.011716319660168919,0.00927927920147755,3737.0,2106.0,3479.0,3107.3333333333335
6255_PGBD2_P1P2_ENSG00000185220,PGBD2,1.2016616196487448,0.007647692318129244,0.009359514874706229,2945.0,2917.0,3461.0,3107.6666666666665
9854_WDSUB1_P1P2_ENSG00000196151,WDSUB1,1.3701142296113047,0.002778964522001176,0.012102919862647488,2528.0,3960.0,2840.0,3109.3333333333335
1252_CCDC12_P1_ENSG00000160799,CCDC12,0.7348158843713656,0.02022803919045107,0.006780874579022293,4175.0,989.0,4167.0,3110.3333333333335
3578_GTF2H5_P1P2_ENSG00000272047,GTF2H5,0.9233919562468178,0.009376701917236002,0.010623994856791136,3623.0,2555.0,3155.0,3111.0
3802_HJURP_P1P2_ENSG00000123485,HJURP,1.1798789705596546,0.0022812320310326654,0.015337107633129428,3001.0,4074.0,2260.0,3111.6666666666665
