screen_id,r2_size_alone,r2_size_raw,n_hits,n_measured,n_sets_used,source_id,cell_line,phenotype,library
246,0.2302,0.1817,2037,17667,50,29083409,KM12,cell proliferation,Avana
2460,0.2136,0.2347,256,19107,50,36652375,Capan-1,response to chemicals,Brunello (human)
2462,0.334,0.294,706,19107,50,36652375,Capan-1,response to chemicals,Brunello (human)
2465,0.0023,0.0011,20,20628,50,36971544,A-549,protein/peptide accumulation,GECKO v2
2466,0.1244,0.1226,88,18817,50,36971544,K-562,protein/peptide accumulation,CRISPRi-v2 (inhibition)
2467,0.0137,0.0118,26,17222,50,36693839,hTERT-RPE1,response to chemicals,TKO (Toronto Knockout) v1
2468,0.0047,0.0037,22,17220,50,36693839,hTERT-RPE1,response to chemicals,TKO (Toronto Knockout) v1
247,0.1789,0.1466,1681,17667,50,29083409,IGR-39,cell proliferation,Avana
2478,0.6877,0.6787,807,21593,50,36920967,HEK293T,response to virus,GECKO v2
248,0.2643,0.2263,2093,17667,50,29083409,HCC-56,cell proliferation,Avana
249,0.2459,0.2118,1549,17667,50,29083409,HCC202,cell proliferation,Avana
250,0.2535,0.2047,1742,17667,50,29083409,HCC1143,cell proliferation,Avana
251,0.2518,0.2172,1755,17667,50,29083409,HCC1359,cell proliferation,Avana
252,0.2666,0.225,1566,17667,50,29083409,HCC1419,cell proliferation,Avana
253,0.2337,0.1998,2022,17667,50,29083409,HCC1428,cell proliferation,Avana
254,0.2642,0.2347,1570,17667,50,29083409,HCC15,cell proliferation,Avana
255,0.2599,0.2267,2041,17667,50,29083409,HCC1806,cell proliferation,Avana
256,0.2104,0.1723,1745,17667,50,29083409,HGC-27,cell proliferation,Avana
257,0.2549,0.2294,1661,17667,50,29083409,HLF,cell proliferation,Avana
258,0.2521,0.2168,2039,17667,50,29083409,HMC-1-8,cell proliferation,Avana
259,0.2434,0.201,1994,17667,50,29083409,Hs 294T,cell proliferation,Avana
260,0.2034,0.1686,2071,17667,50,29083409,Hs 578T,cell proliferation,Avana
261,0.2276,0.1959,1859,17667,50,29083409,Hs 683,cell proliferation,Avana
262,0.2084,0.1799,1461,17667,50,29083409,Hs 695T,cell proliferation,Avana
263,0.2155,0.1836,1993,17667,50,29083409,Hs 729.T,cell proliferation,Avana
264,0.2434,0.2169,2103,17667,50,29083409,Hs 944.T,cell proliferation,Avana
265,0.2502,0.2171,1479,17667,50,29083409,HSC-3,cell proliferation,Avana
266,0.2407,0.2073,1960,17667,50,29083409,HT-1080,cell proliferation,Avana
267,0.2817,0.2335,1828,17667,50,29083409,HT-144,cell proliferation,Avana
268,0.2325,0.1915,1689,17667,50,29083409,HT-55,cell proliferation,Avana
269,0.2054,0.1772,1957,17667,50,29083409,HuH-1,cell proliferation,Avana
27,0.3187,0.2805,2197,17206,50,26627737,143B,cell proliferation,TKO (Toronto Knockout) v1
270,0.2252,0.1855,1978,17667,50,29083409,HuH-6,cell proliferation,Avana
271,0.2024,0.1624,2048,17667,50,29083409,HuH-7,cell proliferation,Avana
272,0.2427,0.1895,2352,17667,50,29083409,HuP-T3,cell proliferation,Avana
273,0.2497,0.2165,2188,17667,50,29083409,IGR-1,cell proliferation,Avana
274,0.2063,0.1789,1315,17667,50,29083409,IMR-32,cell proliferation,Avana
275,0.2511,0.2122,2067,17667,50,29083409,CJM,cell proliferation,Avana
276,0.2117,0.1833,1906,17667,50,29083409,D341 Med,cell proliferation,Avana
277,0.2433,0.2035,2210,17667,50,29083409,DAN-G,cell proliferation,Avana
278,0.2162,0.187,1977,17667,50,29083409,Daoy,cell proliferation,Avana
279,0.2454,0.2033,1329,17667,50,29083409,Detroit 562,cell proliferation,Avana
28,0.2245,0.1884,2038,17203,50,26627737,hTERT-RPE1,cell proliferation,TKO (Toronto Knockout) v1
280,0.1641,0.1412,1667,17667,50,29083409,DK-MG,cell proliferation,Avana
281,0.24,0.2002,2292,17667,50,29083409,DLD-1,cell proliferation,Avana
282,0.2295,0.1949,1252,17667,50,29083409,DU4475,cell proliferation,Avana
283,0.2424,0.2069,1832,17667,50,29083409,EFM-19,cell proliferation,Avana
284,0.2169,0.1779,1743,17667,50,29083409,EFO-21,cell proliferation,Avana
285,0.2724,0.2301,2223,17667,50,29083409,EKVX,cell proliferation,Avana
286,0.2203,0.1823,1748,17667,50,29083409,EPLC-272H,cell proliferation,Avana
287,0.2308,0.1913,2070,17667,50,29083409,ESS-1,cell proliferation,Avana
288,0.2378,0.2071,1732,17667,50,29083409,FaDu,cell proliferation,Avana
289,0.1734,0.143,1855,17667,50,29083409,G-292 clone A141B1,cell proliferation,Avana
29,0.2256,0.1906,1893,17210,50,26627737,DLD-1,cell proliferation,TKO (Toronto Knockout) v1
290,0.2476,0.2116,1900,17667,50,29083409,GaMG,cell proliferation,Avana
291,0.1759,0.1528,2124,17667,50,29083409,GB-1,cell proliferation,Avana
292,0.2666,0.2226,2272,17667,50,29083409,GCIY,cell proliferation,Avana
293,0.2326,0.19,1701,17667,50,29083409,GI-1,cell proliferation,Avana
294,0.2644,0.2223,1896,17667,50,29083409,GSS,cell proliferation,Avana
295,0.2679,0.2286,2004,17667,50,29083409,JHH-1,cell proliferation,Avana
296,0.2191,0.1808,1938,17667,50,29083409,JHH-4,cell proliferation,Avana
297,0.2331,0.1982,2146,17667,50,29083409,JHH-5,cell proliferation,Avana
298,0.256,0.2134,2194,17667,50,29083409,JHH-7,cell proliferation,Avana
299,0.2517,0.1977,2025,17667,50,29083409,JHOC-5,cell proliferation,Avana
300,0.1954,0.1606,1895,17667,50,29083409,JHOM-1,cell proliferation,Avana
301,0.2405,0.1995,1837,17667,50,29083409,JHOS-2,cell proliferation,Avana
302,0.2652,0.2207,2024,17667,50,29083409,JHOS-4,cell proliferation,Avana
303,0.2327,0.1897,1960,17667,50,29083409,JIMT-1,cell proliferation,Avana
304,0.2666,0.2257,2119,17667,50,29083409,JMSU-1,cell proliferation,Avana
305,0.2912,0.2428,2239,17667,50,29083409,HARA,cell proliferation,Avana
306,0.2056,0.1637,1813,17667,50,29083409,BICR 6,cell proliferation,Avana
307,0.2595,0.2116,1746,17667,50,29083409,HEC-251,cell proliferation,Avana
308,0.2187,0.1878,2056,17667,50,29083409,HEC-50B,cell proliferation,Avana
309,0.2616,0.2191,1959,17667,50,29083409,HEC-59,cell proliferation,Avana
310,0.2327,0.2029,1999,17667,50,29083409,HEY A8,cell proliferation,Avana
311,0.2087,0.1742,1834,17667,50,29083409,K029AX,cell proliferation,Avana
312,0.2231,0.1892,2012,17667,50,29083409,KALS-1,cell proliferation,Avana
313,0.2686,0.2219,2208,17667,50,29083409,Karpas-299,cell proliferation,Avana
314,0.2426,0.2039,2259,17667,50,29083409,Kelly,cell proliferation,Avana
315,0.2446,0.1935,1919,17667,50,29083409,Ki-JK,cell proliferation,Avana
316,0.2309,0.1903,1527,17667,50,29083409,KLE,cell proliferation,Avana
317,0.2313,0.1968,1945,17667,50,29083409,KMBC-2,cell proliferation,Avana
318,0.2132,0.1772,1706,17667,50,29083409,KMRC-1,cell proliferation,Avana
319,0.2579,0.2104,1901,17667,50,29083409,KMRC-20,cell proliferation,Avana
320,0.2244,0.205,1547,17667,50,29083409,KNS-42,cell proliferation,Avana
321,0.2479,0.2071,1726,17667,50,29083409,KNS-60,cell proliferation,Avana
322,0.2221,0.198,2143,17667,50,29083409,KNS-62,cell proliferation,Avana
323,0.1864,0.1572,1494,17667,50,29083409,KNS-81,cell proliferation,Avana
324,0.2565,0.2157,1634,17667,50,29083409,KP-2,cell proliferation,Avana
325,0.2353,0.1977,1908,17667,50,29083409,KP-3,cell proliferation,Avana
326,0.2464,0.2049,2178,17667,50,29083409,KP-4,cell proliferation,Avana
327,0.2608,0.2233,2049,17667,50,29083409,KPL-1,cell proliferation,Avana
328,0.2197,0.1831,1236,17667,50,29083409,KP-N-YN,cell proliferation,Avana
329,0.2354,0.1948,1298,17667,50,29083409,KS-1,cell proliferation,Avana
330,0.2425,0.2048,2067,17667,50,29083409,KU-19-19,cell proliferation,Avana
331,0.1886,0.1526,1879,17667,50,29083409,Kuramochi,cell proliferation,Avana
332,0.2391,0.1978,2197,17667,50,29083409,KYSE-180,cell proliferation,Avana
333,0.2769,0.2181,1875,17667,50,29083409,KYSE-270,cell proliferation,Avana
334,0.2315,0.1951,2028,17667,50,29083409,KYSE-410,cell proliferation,Avana
335,0.1855,0.1517,2032,17667,50,29083409,KYSE-450,cell proliferation,Avana
336,0.2277,0.1919,2137,17667,50,29083409,KYSE-70,cell proliferation,Avana
337,0.2187,0.1765,2003,17667,50,29083409,LCLC-103H,cell proliferation,Avana
338,0.2162,0.1852,1922,17667,50,29083409,Li-7,cell proliferation,Avana
339,0.2141,0.182,2185,17667,50,29083409,LK-2,cell proliferation,Avana
340,0.2002,0.1688,1947,17667,50,29083409,LN-18,cell proliferation,Avana
341,0.1867,0.1496,1893,17667,50,29083409,LN-235,cell proliferation,Avana
342,0.2312,0.2007,2023,17667,50,29083409,LN-382,cell proliferation,Avana
343,0.1981,0.1645,1770,17667,50,29083409,LN-443,cell proliferation,Avana
346,0.2175,0.188,1936,17667,50,29083409,LN-308,cell proliferation,Avana
347,0.2222,0.1823,1637,17667,50,29083409,LoVo,cell proliferation,Avana
348,0.1965,0.17,1899,17667,50,29083409,LS180,cell proliferation,Avana
349,0.2052,0.1792,1930,17667,50,29083409,LS513,cell proliferation,Avana
350,0.2051,0.1712,1804,17667,50,29083409,LS1034,cell proliferation,Avana
351,0.2361,0.1997,1886,17667,50,29083409,LUDLU-1,cell proliferation,Avana
352,0.2546,0.2142,2293,17667,50,29083409,LXF 289,cell proliferation,Avana
353,0.2011,0.1671,1884,17667,50,29083409,M059K,cell proliferation,Avana
354,0.2109,0.1858,1792,17667,50,29083409,Malme-3M,cell proliferation,Avana
355,0.2913,0.2417,1882,17667,50,29083409,MCAS,cell proliferation,Avana
356,0.2304,0.1954,1656,17667,50,29083409,MDA-MB-157,cell proliferation,Avana
357,0.2228,0.1957,1981,17667,50,29083409,MDA-MB-231,cell proliferation,Avana
358,0.2553,0.2183,1768,17667,50,29083409,MDA-MB-415,cell proliferation,Avana
359,0.2501,0.2057,2081,17667,50,29083409,MDA-MB-435S,cell proliferation,Avana
360,0.2276,0.1836,2152,17667,50,29083409,MDA-MB-436,cell proliferation,Avana
361,0.2476,0.2101,1852,17667,50,29083409,MDA-MB-453,cell proliferation,Avana
362,0.2489,0.2137,1943,17667,50,29083409,MDA-MB-468,cell proliferation,Avana
363,0.2166,0.1721,2081,17667,50,29083409,MDST8,cell proliferation,Avana
364,0.2145,0.1846,1865,17667,50,29083409,Mel Ho,cell proliferation,Avana
365,0.2631,0.2089,2132,17667,50,29083409,Mel JuSo,cell proliferation,Avana
366,0.2109,0.1655,1776,17667,50,29083409,MFE-319,cell proliferation,Avana
367,0.2058,0.1746,1680,17667,50,29083409,MHH-NB-11,cell proliferation,Avana
368,0.2712,0.2307,2257,17667,50,29083409,MIA PaCa-2,cell proliferation,Avana
369,0.2497,0.2029,1730,17667,50,29083409,MKN45,cell proliferation,Avana
370,0.266,0.2252,2062,17667,50,29083409,MOLM-13,cell proliferation,Avana
371,0.2313,0.2044,481,18457,50,29028833,MKL-1,cell proliferation,"Liu Human CRISPR Knockout Library (CRISPRn H1 H2, H1/H2)"
372,0.2594,0.2211,2123,17667,50,29083409,MOR/CPR,cell proliferation,Avana
373,0.3167,0.2708,2127,17667,50,29083409,MV4-11,cell proliferation,Avana
374,0.2391,0.2004,1729,17667,50,29083409,NB1,cell proliferation,Avana
375,0.2555,0.2161,1622,17667,50,29083409,NB4,cell proliferation,Avana
376,0.2237,0.1791,1905,17667,50,29083409,NCI-H23,cell proliferation,Avana
377,0.231,0.1965,2188,17667,50,29083409,NCI-H322,cell proliferation,Avana
378,0.2435,0.1996,2046,17667,50,29083409,NCI-H441,cell proliferation,Avana
379,0.2239,0.1914,1821,17667,50,29083409,NCI-H460,cell proliferation,Avana
380,0.2215,0.1741,1663,17667,50,29083409,NCI-H520,cell proliferation,Avana
381,0.2462,0.2076,1600,17667,50,29083409,NCI-H716,cell proliferation,Avana
382,0.2153,0.1839,1823,17667,50,29083409,NCI-H747,cell proliferation,Avana
383,0.2401,0.2139,1977,17667,50,29083409,NCI-H838,cell proliferation,Avana
384,0.205,0.1786,1853,17667,50,29083409,NCI-H1299,cell proliferation,Avana
385,0.225,0.1898,2234,17667,50,29083409,NCI-H1437,cell proliferation,Avana
386,0.1811,0.1493,2143,17667,50,29083409,NCI-H1581,cell proliferation,Avana
387,0.2488,0.1993,1742,17667,50,29083409,NCI-H1650,cell proliferation,Avana
388,0.1976,0.1679,1749,17667,50,29083409,NCI-H1693,cell proliferation,Avana
389,0.2776,0.2394,2211,17667,50,29083409,NCI-H1703,cell proliferation,Avana
390,0.2003,0.1607,1966,17667,50,29083409,NCI-H1792,cell proliferation,Avana
391,0.2438,0.2019,2043,17667,50,29083409,NCI-H1944,cell proliferation,Avana
392,0.2352,0.1868,2108,17667,50,29083409,NCI-H2023,cell proliferation,Avana
393,0.218,0.1746,1775,17667,50,29083409,NCI-H2030,cell proliferation,Avana
394,0.2523,0.205,1865,17667,50,29083409,NCI-H2087,cell proliferation,Avana
395,0.2232,0.1807,1724,17667,50,29083409,NCI-H2110,cell proliferation,Avana
396,0.2171,0.1799,1894,17667,50,29083409,NCI-H2122,cell proliferation,Avana
397,0.2088,0.1713,1666,17667,50,29083409,NCI-H2126,cell proliferation,Avana
398,0.2661,0.2237,1713,17667,50,29083409,NCI-H2170,cell proliferation,Avana
399,0.2455,0.2057,2199,17667,50,29083409,NCI-H2172,cell proliferation,Avana
400,0.2373,0.1886,1738,17667,50,29083409,NCI-H2291,cell proliferation,Avana
401,0.2407,0.2064,1286,17667,50,29083409,NCI-N87,cell proliferation,Avana
402,0.2677,0.2251,1638,17667,50,29083409,NOMO-1,cell proliferation,Avana
403,0.2837,0.2356,2238,17667,50,29083409,NUGC-3,cell proliferation,Avana
404,0.2262,0.1838,2104,17667,50,29083409,OAW28,cell proliferation,Avana
405,0.7203,0.6384,1174,20788,50,28775154,HeLa,protein/peptide distribution,GECKO v2
406,0.2237,0.186,2060,17667,50,29083409,OE21,cell proliferation,Avana
407,0.2546,0.2172,1859,17667,50,29083409,OE33,cell proliferation,Avana
408,0.2235,0.1927,1839,17667,50,29083409,ONS-76,cell proliferation,Avana
409,0.209,0.1773,1879,17667,50,29083409,OS-RC-2,cell proliferation,Avana
410,0.2025,0.1591,1912,17667,50,29083409,OUMS-23,cell proliferation,Avana
411,0.2003,0.1637,1597,17667,50,29083409,OV7,cell proliferation,Avana
412,0.227,0.1981,2128,17667,50,29083409,OV-90,cell proliferation,Avana
413,0.2301,0.2029,2159,17667,50,29083409,OVCAR-8,cell proliferation,Avana
414,0.2337,0.1874,2211,17667,50,29083409,OVISE,cell proliferation,Avana
415,0.2249,0.2011,2128,17667,50,29083409,OVK-18,cell proliferation,Avana
