gene_symbol,rank,average_rank,reversal_score_wilcoxon,reversal_score_cosine,reversal_effect_size,q_value,rpe1_rank,rpe1_covered,depmap_gene_effect,depmap_n_cell_lines,is_essential,tier,tier_label,k562_chronos,tier_note
IFT80,5037,5445.0,0.4635347726158375,-0.0077299595199758,0.0051680089014593,0.8612351197534573,,False,0.0229069148932226,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1149513469449252,
UBE3C,5038,5445.666666666667,0.0660449920381212,0.0116758805610729,-0.0047493641326958,0.9840351738316432,2126.0,True,-0.0384155396861753,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0950417262300082,
WIPF1,5039,5446.333333333333,0.316196934177232,-0.0012438644927066,0.0013460287837926,0.9108042203595806,,False,0.0300715070573001,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0182703118830004,
FLNC,5040,5446.333333333333,0.2882309390151287,-0.0012194129327917,0.0016155725366779,0.9192467517292433,,False,-0.0954006957618303,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2122580068362314,
ABHD12,5041,5446.666666666667,0.2849170500852986,-0.0040461947427705,0.0038093717654559,0.9201875578854023,,False,0.0302493722143933,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1567731304561208,
SPINT2,5042,5448.0,-0.0944060011521165,0.0001332431069014,0.0040851991468024,0.9759325171506371,,False,-0.1708390364988676,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0816042594704465,
CNN2,5043,5449.333333333333,0.395674079349583,-0.0026359564920454,0.0016676566432126,0.8877610527907186,1903.0,True,-0.287654501572185,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.4269738984718898,
TARBP2,5044,5450.0,0.2251018956866571,-0.0057649571706437,0.0058771821773305,0.9379220083818866,,False,-0.1532258922966708,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.4080150200891552,
FES,5045,5450.0,0.0190816006020429,0.0030608524603275,0.0009356217539094,0.995584166699873,,False,-0.128800434421818,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2059033571935638,
ZNF554,5046,5450.666666666667,-0.1031190607877525,-0.0036289066190639,0.0072171267936934,0.9737220025494342,,False,0.0007406985613288,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0684886650253033,
MCCC2,5047,5451.0,0.2611303972800122,-0.00240979417527,0.0027768826011019,0.926104577789291,,False,-0.038573009492058,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0613938429467603,
UBE4A,5048,5451.666666666667,-0.0071447089012215,0.0016250462910396,0.0021282384270269,0.9982477017964141,,False,0.0537881748502169,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1744927509613958,
ACAT2,5049,5452.0,0.6884624071097819,-0.0084369390645859,0.0037494024088468,0.7767302771916724,,False,0.086019814719425,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1633709701783054,
UHRF1BP1L,5050,5453.333333333333,0.2729801583844772,-0.0008522211020713,0.0013328003918998,0.9231142092554673,,False,,,False,T3_no_fitness_data,No fitness data available for this gene,,
SLC9B2,5051,5453.333333333333,0.6359278628043792,-0.0114789266031112,0.0063758074152284,0.7993049648230133,,False,0.1422391213192942,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1397138308532983,
NKX1-1,5052,5454.0,0.0423454698291911,-0.0010844423288619,0.0037243727238418,0.9901458119338888,,False,,,False,T3_no_fitness_data,No fitness data available for this gene,,
GNG7,5053,5456.0,0.5957410574921354,-0.0070216716917316,0.0033924187230867,0.8117052475491343,,False,0.0224141529952828,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1126378318372459,
NCOA6,5054,5457.333333333333,0.0197810573366703,0.0011503681121582,0.002145351433651,0.995584166699873,,False,-0.2281847222788513,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0267775176445919,
ARHGAP5,5055,5457.333333333333,0.6066245272101888,-0.0091770031496385,0.004981287297344,0.8075800742929674,,False,-0.1052905446653067,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0362178437758102,
CREB3L2,5056,5457.333333333333,0.2109867390769267,-0.0004800225552216,0.0016035146665729,0.9427428254409349,,False,-0.0179351006670788,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1189201289703659,
DBNL,5057,5457.666666666667,0.3759685232776952,-2.5824556681088757e-05,-0.0002354940158471,0.8932361237725853,,False,-0.046139165706437,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0489887281881214,
SND1,5058,5457.666666666667,0.2892652855906489,7.970380956377918e-05,0.000414459475361,0.9192467517292433,,False,0.1404289665444932,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0295718370999144,
ALDH9A1,5059,5459.0,0.3219911188349299,-0.0029798501017016,0.0024904040762912,0.9097048768624874,,False,-0.1565525822478885,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2548901516853218,
ERG28,5060,5459.333333333333,0.0363814600795589,0.001808628224207,0.0015368925188058,0.9918430870809404,,False,-0.0097855760865458,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1401337365559138,
SPRED2,5061,5460.0,0.4030225734463451,-0.0075004932005476,0.0053842677533216,0.8845827582722047,,False,0.175913402958121,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1301860049521623,
MTDH,5062,5460.0,0.1744790192036117,0.0014678921697185,0.0004399906704211,0.9545547194630064,,False,-0.1161487722105469,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0572244488038763,
RBPJ,5063,5460.333333333333,0.293603787271132,-0.0025807342707111,0.0024820084982898,0.917850646854317,,False,-0.0500215316720384,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0087120466305633,
GRK6,5064,5461.333333333333,0.3354092306738094,-0.0057601653228365,0.0046988255310719,0.9053321965364988,,False,-0.0799076295120714,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.074197416906299,
DSC2,5065,5461.666666666667,0.0885678832911925,-0.0017277250865794,0.0038405175947675,0.9769486426044357,,False,0.0366095240181495,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0179361182362774,
SEPTIN2,5066,5462.0,0.3879054149785166,-0.0036838091574241,0.0023794432415403,0.8904432963858018,,False,-0.2242841243777368,1059.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0500507872358188,
CCDC92,5067,5462.666666666667,0.2666619174760827,0.002332296637474,-0.0009811500064956,0.9245573314261933,,False,0.0334993154509497,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1411356502023082,
ADPRHL2,5068,5463.333333333333,0.0948416541338983,-0.0028217451002655,0.004561080758673,0.9759148084754665,,False,,,False,T3_no_fitness_data,No fitness data available for this gene,,
AGPAT3,5069,5464.333333333333,0.4597010263761576,-0.0061769239616851,0.0038218329426828,0.8626602248394662,,False,0.0549460051323546,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0881022166280566,
TYW5,5070,5465.0,0.0651736860745575,0.0017234416815815,0.0012082817222512,0.9845019874732284,,False,-0.0679856372202245,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0210939716982175,
MLF2,5071,5465.333333333333,0.2586036099856777,-0.0060495789079701,0.0056555178503753,0.927072557330115,,False,0.083977740263903,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1043671748952369,
KIF18A,5072,5466.333333333333,0.4361757653599403,-0.0051616211700176,0.0031682667191309,0.8724018104225117,872.0,True,-1.303524331509174,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.3462490440352009,
PCNA,5073,5467.333333333333,0.1776592859706189,-0.0065795499910837,0.0068378795078147,0.953925916907229,649.0,True,-2.725173690892425,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-3.059734391215924,
SPTLC2,5074,5468.333333333333,0.2203365791884187,-0.001268455610779,0.0020824094263622,0.9399868414508908,,False,-0.2765925520257482,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0699477586836287,
CDC27,5075,5469.666666666667,0.1365772097885949,-0.0008092309383936,0.0024468947491042,0.9648288958372485,488.0,True,-2.660252933566828,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-2.195637860773385,
ANKMY1,5076,5471.666666666667,-0.0178182069548757,0.002861708054378,0.0011603272937666,0.9956001544109904,,False,-0.027266328605447,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0303579663153089,
TOMM5,5077,5471.666666666667,0.0617906614588394,0.0004924754006626,0.0020988298203513,0.9856628755231991,,False,-0.1635535135610641,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.4404083577273418,
C4orf36,5078,5473.666666666667,0.1236818815278536,-0.0008532232137374,0.0025476933574005,0.04346720869830977,,False,0.094726366535467,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0928729403572956,
TM7SF3,5079,5474.0,0.1172049432503156,-0.0024663954792937,0.0039322383844342,0.9706855871077334,,False,-0.0050701263905065,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0380882662844094,
JRK,5080,5475.0,0.6381444877139837,-0.0072227133557033,0.0029495613930637,0.7987268356467958,,False,,,False,T3_no_fitness_data,No fitness data available for this gene,,
FOXJ1,5081,5477.0,0.4701131326407426,-0.0066834128160664,0.0039789460047247,0.8589223223333973,,False,-0.0100661649164742,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1949379936638358,
PIK3CG,5082,5477.0,0.0321076247573188,-0.0024010616759126,0.0046887456720327,0.9922000540672703,,False,-0.0876833248586582,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1027334303246361,
ZNF774,5083,5477.333333333333,0.1899011347586875,0.0007801305129935,0.0006043849429119,0.9490268339911695,,False,0.0955778744451469,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1120229077563789,
BSCL2,5084,5479.333333333333,0.2946756768772109,-0.0013410341851196,0.0013366439896416,0.8219399463239175,,False,-0.1666413535888327,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2433112426232808,
RAP2C,5085,5481.0,-0.0248757852597409,0.0022094181365856,0.0016907630484885,0.9946434291335763,,False,0.1234786668550782,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.2167481210444428,
ZNF32,5086,5481.333333333333,0.534502643348093,-0.0082857744922217,0.0047005312453186,0.8354107770346171,,False,0.0704427425706683,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0763640262301975,
MRPS2,5087,5484.333333333333,0.4536723986805271,-0.0049524243136881,0.0026652290801129,0.8647023383927542,1927.0,True,-0.3782063189361873,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.6431122834836676,
ZNF28,5088,5484.666666666667,0.3317061803286641,-0.0042169499184012,0.0031639347959629,0.9062618164359507,,False,0.0129596648416519,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0072495927685907,
PEX10,5089,5486.333333333333,-0.0516248783411435,0.0033236127602185,0.0010302330076334,0.9489279437867943,,False,-0.1200972217145734,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.129945218367109,
HIKESHI,5090,5487.333333333333,0.0443602915127634,0.0013196618798728,0.0015275932087594,0.9899868056188906,,False,-0.1834506803746675,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1529612551803127,
UBQLN2,5091,5487.333333333333,0.1791840714068552,-0.0012323710907212,0.0022865464962053,0.9534987671177033,,False,0.0876712928979931,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0412217041888311,
ZBTB8B,5092,5488.333333333333,0.1468150548604673,-0.0023047915498258,0.0034176792326674,0.9618862171118318,,False,-0.0788251975061183,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1562228664584256,
TGIF2,5093,5489.666666666667,0.4751083088051668,-0.0055443417941454,0.0029513075421472,0.8575294863868792,,False,-0.1068671418666043,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1132332926312814,
ZNF695,5094,5490.333333333333,0.2947192421753891,-0.0101327991379438,0.0084729354134027,0.9174567143365365,,False,-0.072445778556697,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.278497770429786,
SEC23A,5095,5490.666666666667,-0.132482071759846,8.223185623981664e-05,0.0040740090531698,0.9657908255255366,,False,-0.1673711413404896,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1571522476223704,
MAPT,5096,5493.0,0.2942400238954291,-0.0016782032701789,0.001529996620996,0.9175622172674233,,False,0.0682703715934522,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0096793195376903,
ZNF181,5097,5495.333333333333,0.3409855888406165,-0.0010204376692269,0.0004790103035328,0.9036316500494317,,False,-0.0950727119298687,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0494784887270996,
IP6K1,5098,5495.666666666667,0.1904471401290445,-0.0104165030377536,0.0101026215211484,0.9489255095554796,,False,-0.050370428046631,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1638348727806656,
BCOR,5099,5497.0,0.2249276344939444,-0.0023773103584697,0.0026165044237519,0.9379220083818866,,False,-0.0454789900706694,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2339268796663261,
CCDC28A,5100,5498.0,0.2471895018629945,-0.0031796257327362,0.003035855383853,0.930932381230318,,False,0.0015454082944184,349.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,,
TTC21B,5101,5498.333333333333,0.0925326933304547,-0.0022006187009036,0.0037429713763524,0.9766691173733013,,False,0.0206210098644259,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0090016704260904,
PCMTD1,5102,5500.333333333333,0.1181055233610465,-0.000687725609743,0.0022822751371688,0.9705001914502943,,False,-0.1295621583655215,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1208303201840962,
LRRC45,5103,5502.333333333333,0.1580549017904378,0.0003932617686371,0.0009657312657726,0.9592076213596094,,False,-0.1387195144404085,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0947043455263565,
NOP10,5104,5504.666666666667,0.8218288623001688,-0.0395034366292124,0.020554096551632,0.725434935194879,419.0,True,-0.9319126538378584,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.9318276320381684,
HIC2,5105,5506.0,0.461748595390532,-0.0073898922200056,0.0043735026047046,0.22561653649219596,,False,-0.0469988320322232,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.4231354848197707,
ARHGEF12,5106,5510.666666666667,0.2467102835830345,-0.003726634409426,0.0033629433986857,0.9310920485540674,,False,-0.0048188896618563,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1056077143263535,
ZNF232,5107,5511.0,0.3125374491302648,-0.0041112688055949,0.0030546495932738,0.9114524473296068,,False,0.0191511062754034,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1339568845561302,
DIXDC1,5108,5511.333333333333,0.104687411522167,0.0053856749233597,-0.0018972940077891,0.9737220025494342,,False,-0.0595885585881197,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0746190286358624,
TTC9C,5109,5513.0,0.4655519771857334,-0.0038299695267515,0.0013431393851462,0.8603172348527601,,False,-0.2460474789391221,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.3342577732814857,
ZNF720,5110,5513.666666666667,0.1579242058959032,-0.0001363812468288,0.0013231915176066,0.9592076213596094,767.0,True,,,False,T3_no_fitness_data,No fitness data available for this gene,,
ARVCF,5111,5513.666666666667,0.6510320676751734,-0.0054554668668917,0.0010860587270444,0.676936318922518,,False,0.1681386528800626,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1409018576941402,
E2F5,5112,5516.0,1.0514049062322013,-0.0183210989987581,0.0066881202472762,0.622143939190479,,False,0.0567465396277107,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1162502365000305,
TALDO1,5113,5516.666666666667,0.2690157162502628,-0.0014052411751014,0.0013157810618584,0.9244817524292307,,False,-0.1162125715818497,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2566387394297472,
DECR1,5114,5517.333333333333,-0.0627775946747576,0.0019725691533631,0.0018796300303876,0.985301744385996,,False,-0.0188005587718486,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0183548431540663,
PRC1,5115,5517.333333333333,-0.1273413665748207,0.0056378787829793,6.874400246410914e-05,0.967378780203243,140.0,True,-1.4070353696744848,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-1.299267945364309,
ATP9B,5116,5517.333333333333,0.0808193355452493,-0.0011878100372815,0.002893671224101,0.9786728312811733,,False,-0.0206641459486687,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1086117371557699,
PNP,5117,5518.666666666667,0.1818209339185439,-0.0032332055816629,0.0035232481054672,0.9524785022688589,,False,0.0049779028158148,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0849711501730032,
SATB2,5118,5523.333333333333,0.3234122509944135,-0.0040191406678456,0.0027143560857174,0.9094902486614348,,False,0.0404885718898113,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.4036997997353292,
SRSF1,5119,5524.0,0.5775887232463133,-0.019012540856462,0.0124972709102044,0.8183612816748825,1772.0,True,-1.702357481869432,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-2.031105954761729,
METTL5,5120,5525.333333333333,0.3780186199404233,-0.003873481384163,0.0021113658597937,0.8929147566780918,,False,-0.199020052345087,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.3477674724333893,
FKBP4,5121,5526.0,0.2639621416615939,-0.0014026152883113,0.0012844287286255,0.9254585919261912,,False,-0.0221187080522331,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1315106973014801,
ZNF99,5122,5527.333333333333,-0.2803426937765896,0.0085027350425061,-0.0005055797536635,0.9216462294855682,,False,-0.0599690769709458,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0347561450301683,
RAC2,5123,5527.666666666667,-0.0669598632998629,0.001846050961335,0.0018869242354726,0.9837511804782573,,False,0.0087094980076416,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1383975963200536,
SSR4,5124,5528.333333333333,0.0960179171847091,-0.0010973302771862,0.0025622003158624,0.975550476891572,,False,0.0359783133744587,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0219620731372233,
CBX5,5125,5529.333333333333,0.7094602568568364,-0.0104571776057158,0.0043545262459199,0.7689329911716708,,False,-0.1592834667228836,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1969438365350447,
STX7,5126,5530.333333333333,0.4582321145589479,-0.0051659372914962,0.0024193044005268,0.8629430310146233,,False,0.0003546130851296,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0841863618709066,
PIK3CD,5127,5530.333333333333,0.3143671916537484,-0.0060497719061645,0.004534384454754,0.9108485890058363,,False,-0.1667528299505829,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0100182141737096,
ZNF644,5128,5530.333333333333,0.1698175322985464,-0.0038979797133165,0.004071345534501,0.9559342362088099,,False,-0.13458767911416,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0647051776550726,
EEF1AKMT2,5129,5531.0,0.645394585426586,-0.0054796412654644,0.0010026742496001,0.7956365916710861,,False,-0.0604007911300931,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0754240751218386,
PGM2L1,5130,5531.666666666667,0.4112999801001993,-0.0054018717144847,0.0030584492766822,0.8817460507822508,,False,-0.1216882949529191,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0802659904905117,
NBPF3,5131,5532.0,0.1455952265114782,0.0037427131307282,-0.00139337453578,0.9620008178736846,2301.0,True,-0.0992240840716748,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.510597893518016,
THEM4,5132,5534.0,0.4430155171739146,-0.0088375636588883,0.0054491771393932,0.869743984595113,,False,-0.0832571406081067,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0156487251805453,
USP10,5133,5534.666666666667,0.0707936095395428,-7.926585846856389e-05,0.0019324105630867,0.9828106018133995,1574.0,True,-0.6592291890838109,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-1.2001958829223818,
TBL3,5134,5534.666666666667,0.4988226641401634,-0.0372511441523194,0.0334517865223911,0.8490622274893896,1052.0,True,-1.2528322435628914,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.8147497340531233,
RNF123,5135,5535.0,0.4541246682093505,-0.0058416453105243,0.0030052896165695,0.8645269801344464,1606.0,True,-0.2700823617285966,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.3669360820253333,
BNIP3L,5136,5536.666666666667,0.1987884555870363,-0.0008798505555425,0.0013284613253828,0.9463059294090574,,False,0.1256298018308285,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0956728795519312,
ZIC4,5137,5536.666666666667,0.1602722516541689,-0.002183691796154,0.0027042955475024,0.6108922743561708,,False,0.0897056756671579,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1701978854345595,
ESAM,5138,5537.0,0.3670812024493464,-0.0065121333727302,0.0042898873472028,0.8756262858966624,,False,0.1483341150209055,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.6522462726689464,
PCBD2,5139,5537.666666666667,0.3541854957924966,-0.0040786902870375,0.0023634437065431,0.9000056552326938,,False,-0.109062831874021,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1290495468015987,
C15orf40,5140,5538.0,0.0530189678828453,0.0023109455442566,0.0003625001403113,0.9876417387606674,,False,-0.0053162041906923,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0021118333775041,
C16orf95,5141,5540.0,-0.2541163842733251,0.0052006247731452,0.0011310887750481,0.9286666764934227,,False,-0.0992987670427377,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1610657568886661,
NDUFA13,5142,5542.0,0.8066114957690066,-0.0046069122482958,-0.0011656814909188,0.7314013138949776,,False,-0.4941034263100684,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.6448612304264163,
BEX2,5143,5542.333333333333,0.5203874867383627,-0.0076625292684709,0.0037606446276001,0.8406563884802724,,False,0.0127127202083397,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0598420588619635,
FLNA,5144,5542.666666666667,0.2642235334506629,-0.0047810760069008,0.0037777340265012,0.925336854001132,,False,0.0020768984864858,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.030124579639858,
SAYSD1,5145,5542.666666666667,0.0545001880209034,-0.0005438209897598,0.0023337540413782,0.9873228265802932,,False,-0.1153658640412172,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0912277950055929,
DMC1,5146,5543.666666666667,0.182756425857466,-0.0050324784329705,0.0047980070085067,0.9523565584366802,,False,0.0146021832066925,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0816153978825597,
RANBP10,5147,5546.333333333333,-0.0709678707322555,0.0010945969741165,0.0022455040118245,0.9828106018133995,,False,-0.1173367293730435,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0123731315079148,
IRF1,5148,5549.0,0.3178524155080028,-0.0045560175306324,0.0029915201463385,0.9108042203595806,,False,-0.0039883638156827,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0082641425163067,
AKR1C1,5149,5549.666666666667,0.4908937798717346,-0.005246600561842,0.0020813424468995,0.8518159484941834,,False,,,False,T3_no_fitness_data,No fitness data available for this gene,,
CAD,5150,5550.333333333333,0.3596315364608776,-0.0168264632744783,0.0132450349353359,0.8987437077335841,1012.0,True,-0.440789527631596,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.8213619766751783,
PURA,5151,5550.333333333333,0.5899460712302134,-0.0079393863582227,0.0033360069624722,0.477326445779927,,False,-0.036256705449268,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0839692424466525,
PSMD10,5152,5551.0,0.2285278540326786,-0.0031951946711562,0.0027303741778558,0.9364359644281147,,False,-0.0071661051792072,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0242644813553578,
ZNF7,5153,5552.0,0.2049311626301597,-0.0034832630447825,0.0031787742847513,0.9443980442211963,,False,0.0632755776776064,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0050634370841124,
PSD4,5154,5558.666666666667,0.1419357414645111,-0.0048758432297184,0.0048490412751904,0.9631345739935704,,False,-0.0967340406105522,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2182805884967888,
RBL2,5155,5559.666666666667,0.0339809325789805,0.0012188222896775,0.0009990282867369,0.09732665152369764,,False,0.0736797481929618,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0366529084604203,
GBE1,5156,5561.0,0.1042336122775345,0.0020696431810067,-0.0001486163686337,0.9737220025494342,,False,-0.0427391691439159,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.38807028121834,
TCF7L1,5157,5564.0,0.0599968953495701,0.0011265419980853,0.000811997432416,0.9860946206972862,,False,-0.2328701014533682,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2765333332136589,
